"cislo_dot";"kod_predm";"nazev_predm";"prednasejici";"cvicici";"q1";"q2";"q3";"q4";"q5";"q6";"q7";"q8";"q9";"q10";"q11";"q12";"q13";"t1";"t2";"katedra_code"
"1325";"JSB029";"Základy analýzy kvanititativních dat a SPSS";"Soukup, P.";"Remr";"5";"4";"5";"5";"5";"5";"5";"5";"1";"5";"5";"4";"5";"Cvičení. ";"Na všech cvičeních by měla být probírána stejná látka stejným způsobem. ";"ks"
"1326";"JSB029";"Základy analýzy kvanititativních dat a SPSS";"Soukup, P.";"Bryknarová";"3";"5";"5";"5";"4";"4";"5";"5";"1";"5";"5";"3";"4";"Cvičení. ";;"ks"
"1327";"JSB029";"Základy analýzy kvanititativních dat a SPSS";"Soukup, P.";"Schubert";"4";"4";"4";"4";"5";"5";"5";"5";"2";"4";"4";"3";"4";"Honzu Schuberta. ";;"ks"
"1328";"JSB029";"Základy analýzy kvanititativních dat a SPSS";"Soukup, P.";"Schubert";"4";"4";"4";"5";"5";"5";"5";"5";"2";"2";"4";"2";"4";"Schuberta!";;"ks"
"1329";"JSB029";"Základy analýzy kvanititativních dat a SPSS";"Soukup, P.";"Bryknarová";"5";"4";"5";"5";"5";"4";"5";"5";"1";"5";"5";"3";"5";"Kurz je plně vyhovující. ";"Kdyby přednášky byly později než od 8:00, bylo by to lepší. ";"ks"
"1330";"JSB029";"Základy analýzy kvanititativních dat a SPSS";"Soukup, P.";"Bryknarová";"4";"4";"5";"5";"5";"4";"5";"5";"2";"4";"4";"4";"3";"Cvičení, názorné ukázky z SPSS na přednáškách. ";"Čas přednášky, 8 ráno není nejvhodnější doba pro statistiku. ";"ks"
"1331";"JSB029";"Základy analýzy kvanititativních dat a SPSS";"Soukup, P.";"Bryknarová";"4";"5";"5";"5";"5";"2";"4";"4";"1";"4";"5";"3";"3";"Výborný vyučující. ";"Přednáška by neměla být v osm hodin ráno. Hrůza!";"ks"
"1332";"JSB029";"Základy analýzy kvanititativních dat a SPSS";"Soukup, P.";"Schubert";"4";"5";"5";"5";"5";"4";"5";"5";"1";"4";"4";"4";"5";"Domácí úkoly, celkově cvičení mají v tomhle případě hodně velký přínos!";"Aby přednášky nebyly tak brzo ráno :), více cvičení. ";"ks"
"1333";"JSB029";"Základy analýzy kvanititativních dat a SPSS";"Soukup, P.";"Blahovec";"4";"4";"5";"5";"5";"4";"5";"5";"1";"5";"4";"3";"5";"Okomentování výstupů z SPSS při přednášce. ";"Více času! (k procvičení)";"ks"
"1334";"JSB029";"Základy analýzy kvanititativních dat a SPSS";"Soukup, P.";"Remr";"2";"4";"5";"5";"5";"5";"5";"5";"3";"4";"5";"5";"4";"Uvádění příkladů z praxe, na co se jaké procedury používají. ";"Více času na cvičeních. ";"ks"
"1335";"JSB029";"Základy analýzy kvanititativních dat a SPSS";"Soukup, P.";"Bryknarová";"4";"5";"4";"5";"4";"2";"2";"4";"1";"5";"4";"4";"5";"Cvičení. ";"Posílat vzorové řešení domácích úkolů na cvičeních a rychlejší opravování. ";"ks"
"1336";"JSB029";"Základy analýzy kvanititativních dat a SPSS";"Soukup, P.";"Bryknarová";"4";"3";"4";"4";"5";"4";"5";"5";"1";"3";"4";"3";"4";"Cvičení. ";"Pozdější doba přednášek, od 8:00 je to moc brzy. ";"ks"
"1337";"JSB029";"Základy analýzy kvanititativních dat a SPSS";"Soukup, P.";"Bryknarová";"4";"5";"4";"4";"5";"5";"5";"5";"1";"4";"5";"2";"5";"Cvičení jsou opravdu velice nápomocná, tam se člověk nějvíc naučí. ";"Pane Soukup, prosím Vás z češtinářského hlediska se opravdu říká BYCHOM ne bysme!";"ks"
"1338";"JSB029";"Základy analýzy kvanititativních dat a SPSS";"Soukup, P.";"Blahovec";"5";"5";"5";"5";"5";"5";"5";"5";"2";"5";"5";"5";"5";"Soukupa. ";"Kurz je příliš náročný navrhuji snížit obtížnost. ";"ks"
"1339";"JSB029";"Základy analýzy kvanititativních dat a SPSS";"Soukup, P.";"Remr";"5";"4";"5";"5";"5";"5";"5";"5";"3";"5";"4";"2";"5";"Rozšiřuje znalosti o užitečné procedury, které se budou hodit, srozumitelnost statistického výkladu. ";"Zařadit korespondenční analýzu, a také jak na statistiku v Excelu. ";"ks"
"1340";"JSB029";"Základy analýzy kvanititativních dat a SPSS";"Soukup, P.";"Blahovec";"5";"5";"5";"5";"5";"4";"5";"5";"1";"5";"5";"3";"1";"Přednášejícího. ";"Je velice obtížný, měl by být za více kreditů a hlavně nepovinný!";"ks"
"1341";"JSB029";"Základy analýzy kvanititativních dat a SPSS";"Soukup, P.";"Schubert";"4";"4";"5";"5";"4";"5";"5";"5";"1";"5";"5";"3";"4";"Domácí úkoly a možnost volby cvičení. ";"Dát dopředu přesné termíny testů, ne pouze 6. týden, pak je složité se orientovat. ";"ks"
"1342";"JSB029";"Základy analýzy kvanititativních dat a SPSS";"Soukup, P.";"Bryknarová";"4";"4";"4";"5";"4";"3";"5";"5";"1";"3";"5";"3";"4";;;"ks"
"1343";"JSB029";"Základy analýzy kvanititativních dat a SPSS";"Soukup, P.";"Bryknarová";"4";"5";"4";"4";"4";"3";"2";"5";"1";"5";"5";"4";"4";;;"ks"
"1344";"JSB029";"Základy analýzy kvanititativních dat a SPSS";"Soukup, P.";"Bryknarová";"4";"5";"5";"4";"5";"4";"4";"5";"2";"4";"5";"3";"4";"Srozumitelnost přednášek. ";"Více času na cvičení. ";"ks"
"1345";"JSB029";"Základy analýzy kvanititativních dat a SPSS";"Soukup, P.";"Schubert";"5";"4";"5";"5";"5";"5";"5";"5";"2";"5";"5";"5";"5";"Styl přednášek, vysvětlování jednotlivých procedur. ";"Více vypracovaných příkadů s SPSS - s jejich popisem (jako např. u diskriminační ana.). ";"ks"
"1346";"JSB029";"Základy analýzy kvanititativních dat a SPSS";"Soukup, P.";"Blahovec";"4";"5";"4";"5";"4";"4";"5";"4";"2";"4";"5";"4";"4";"Rozdělení na přednášky a semináře, průběžně testy, materiály na sambě. ";"Vytvořit skripta. ";"ks"
"1347";"JSB029";"Základy analýzy kvanititativních dat a SPSS";"Soukup, P.";"Bryknarová";"4";"4";"4";"3";"4";"2";"2";"4";"1";"5";"5";"4";"4";;;"ks"
"1348";"JSB029";"Základy analýzy kvanititativních dat a SPSS";"Soukup, P.";"Schubert";"5";"5";"5";"4";"5";"3";"4";"5";"1";"5";"5";"5";"5";"Semináře navazující na přednášky. ";"Semináře jsou příliš rychlé, buď snížit tempo nebo dávat k dispozici podklady u seminářů. ";"ks"
"1349";"JSB029";"Základy analýzy kvanititativních dat a SPSS";"Soukup, P.";"Schubert";"4";"5";"4";"5";"5";"3";"4";"5";"2";"5";"5";"4";"4";"Cvičení. ";;"ks"
"1350";"JSB029";"Základy analýzy kvanititativních dat a SPSS";"Soukup, P.";"Schubert";"5";"5";"5";"5";"4";"4";"5";"5";"1";"5";"5";"4";"4";"Cvičení a cvičící. ";"Více info o nadcházejících státnicích (v lednu). ";"ks"
"1351";"JSB029";"Základy analýzy kvanititativních dat a SPSS";"Soukup, P.";"Bryknarová";"4";"4";"3";"4";"4";"5";"5";"5";"2";"4";"4";"4";"4";"Cvičení v SPSS. ";"Vytvořit nějaké materiály pro studium - skripta/prezentace. ";"ks"
"1352";"JSB031";"Bakalářský seminář I - diskuze projektů";;"Kandert";"5";"3";NULL;NULL;NULL;"5";"5";"4";"1";"4";"5";"4";"5";;;"ks"
"1353";"JSB031";"Bakalářský seminář I - diskuze projektů";;"Kandert";"4";"2";NULL;NULL;NULL;"4";"4";"3";"2";"3";"4";"3";"4";;;"ks"
"1354";"JSB031";"Bakalářský seminář I - diskuze projektů";;"Kandert";"4";"2";NULL;NULL;NULL;"5";"3";"4";"3";"5";"5";"4";"5";"Prezentace, nutnost pracovat na bc práci. ";"Zaručit větší interaktivitu, feedback. ";"ks"
"1355";"JSB031";"Bakalářský seminář I - diskuze projektů";;"Kandert";"3";"2";NULL;NULL;NULL;"4";"4";"2";"4";"2";"3";"2";"3";"Diskuze projektů, seznámení s projekty spolužáků, rady a nasměrování. ";"Informace o tom, jak má vypadat úvod BP, jak vymezit témata atd. ";"ks"
"1356";"JSB031";"Bakalářský seminář I - diskuze projektů";;"Kandert";"4";"2";NULL;NULL;NULL;"4";"4";"3";"4";"2";"4";"3";"4";;;"ks"
"1357";"JSB031";"Bakalářský seminář I - diskuze projektů";;"Kandert";"3";"2";NULL;NULL;NULL;"4";"4";"3";"2";"3";"1";"2";"3";;;"ks"
"1358";"JSB031";"Bakalářský seminář I - diskuze projektů";;"Kandert";"3";"1";NULL;NULL;NULL;"3";"5";"2";"1";"1";"3";"1";"3";;;"ks"
"1359";"JSB031";"Bakalářský seminář I - diskuze projektů";;"Kandert";"5";"3";NULL;NULL;NULL;"5";"3";"4";"3";"3";"5";"4";"5";;;"ks"
"1360";"JSB403";"Kulturní základy euroatlantické civilizace II";"Petrusek, Kotík, Paulíček";;"5";"2";"5";"5";"5";NULL;NULL;NULL;"1";"5";"3";"3";"5";"Hudební ukázky. ";;"ks"
"1361";"JSB403";"Kulturní základy euroatlantické civilizace II";"Petrusek, Kotík, Paulíček";;"5";"3";"5";"4";"5";NULL;NULL;NULL;"1";"5";"2";"4";"5";;;"ks"
"1362";"JSB403";"Kulturní základy euroatlantické civilizace II";"Petrusek, Kotík, Paulíček";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";"Vtipnost a interaktivnost přednášek. ";"Nic. ";"ks"
"1363";"JSB403";"Kulturní základy euroatlantické civilizace II";"Petrusek, Kotík, Paulíček";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"5";"3";"4";"5";;;"ks"
"1364";"JSB403";"Kulturní základy euroatlantické civilizace II";"Petrusek, Kotík, Paulíček";;"4";"2";"5";"5";"5";NULL;NULL;NULL;"1";"5";"2";"3";"5";;;"ks"
"1365";"JSB403";"Kulturní základy euroatlantické civilizace II";"Petrusek, Kotík, Paulíček";;"5";"2";"5";"5";"5";NULL;NULL;NULL;"1";"5";"2";"4";"5";;;"ks"
"1366";"JSB403";"Kulturní základy euroatlantické civilizace II";"Petrusek, Kotík, Paulíček";;"4";"3";"5";"5";"4";NULL;NULL;NULL;"1";NULL;"3";"2";"5";;;"ks"
"1367";"JSB403";"Kulturní základy euroatlantické civilizace II";"Petrusek, Kotík, Paulíček";;"4";"3";"4";"4";"4";NULL;NULL;NULL;"1";"4";"3";"4";"4";"Příliš rozsáhlá látka. ";;"ks"
"1368";"JSB403";"Kulturní základy euroatlantické civilizace II";"Petrusek, Kotík, Paulíček";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"4";"1";"2";"5";"Ukázky (hudební, obrazy), zajímavé souvislosti. ";;"ks"
"1369";"JSB403";"Kulturní základy euroatlantické civilizace II";"Petrusek, Kotík, Paulíček";;"5";"2";"5";"5";"5";NULL;NULL;NULL;"1";"5";"2";"5";"5";;;"ks"
"1370";"JSB403";"Kulturní základy euroatlantické civilizace II";"Petrusek, Kotík, Paulíček";;"5";"2";"5";"5";"5";NULL;NULL;NULL;"1";"5";"3";"5";"5";;;"ks"
"1371";"JSB403";"Kulturní základy euroatlantické civilizace II";"Petrusek, Kotík, Paulíček";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"5";"3";"3";"5";":)";;"ks"
"1372";"JSB403";"Kulturní základy euroatlantické civilizace II";"Petrusek, Kotík, Paulíček";;"3";"2";"4";"5";"3";NULL;NULL;NULL;"1";"4";"2";"5";"4";"Multimediálnost. ";"Bylo by vhodné naučit se obsluhovat techniku.";"ks"
"1373";"JSB403";"Kulturní základy euroatlantické civilizace II";"Petrusek, Kotík, Paulíček";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"5";"3";"4";"5";"Prof. Petruska i asistenty. ";"Trochu míň 'dějin vědy' (ve smyslu 'jak si kdo myslel, že se má dělat věda'). ";"ks"
"1374";"JSB403";"Kulturní základy euroatlantické civilizace II";"Petrusek, Kotík, Paulíček";;"4";"2";"4";"4";"4";NULL;NULL;NULL;"2";"3";"2";"4";"4";"Interaktivní charakter. ";"Naučit se obsluhovat techniku!";"ks"
"1375";"JSB403";"Kulturní základy euroatlantické civilizace II";"Petrusek, Kotík, Paulíček";;"4";"2";"5";"5";"5";NULL;NULL;NULL;"1";"5";"1";"2";"4";"Kombinaci teoretických info. s praktickými ukázkami (hudba, obrazy). ";"Ještě více praktických ukázek. ";"ks"
"1376";"JSB403";"Kulturní základy euroatlantické civilizace II";"Petrusek, Kotík, Paulíček";;"4";"3";"5";"5";"4";NULL;NULL;NULL;"1";"5";NULL;"5";"5";"Přednášejícího, hudební a výtvarné vložky. ";;"ks"
"1377";"JSB403";"Kulturní základy euroatlantické civilizace II";"Petrusek, Kotík, Paulíček";;"4";"1";"5";"4";"5";NULL;NULL;NULL;"1";"5";"1";"5";"4";"Audiovizuální otázky. ";"Více audiovizuálních ukázek. ";"ks"
"1378";"JSB403";"Kulturní základy euroatlantické civilizace II";"Petrusek, Kotík, Paulíček";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"5";"3";"4";"5";;;"ks"
"1379";"JSB403";"Kulturní základy euroatlantické civilizace II";"Petrusek, Kotík, Paulíček";;"4";"2";"5";"5";"4";NULL;NULL;NULL;"1";"5";"4";"4";"4";;;"ks"
"1380";"JSB403";"Kulturní základy euroatlantické civilizace II";"Petrusek, Kotík, Paulíček";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"5";"2";"2";"5";"Hudební ukázky, obrázky. ";;"ks"
"1381";"JSB403";"Kulturní základy euroatlantické civilizace II";"Petrusek, Kotík, Paulíček";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"5";"2";"4";"5";;;"ks"
"1382";"JSB403";"Kulturní základy euroatlantické civilizace II";"Petrusek, Kotík, Paulíček";;"3";"2";"4";"5";"4";NULL;NULL;NULL;"1";"4";"1";"3";"4";;;"ks"
"1383";"JSB403";"Kulturní základy euroatlantické civilizace II";"Petrusek, Kotík, Paulíček";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"5";"2";"3";"5";"Ukázky skladeb a obrazů.";"Nic mě nenapadá. ";"ks"
"1384";"JSB403";"Kulturní základy euroatlantické civilizace II";"Petrusek, Kotík, Paulíček";;"5";"2";"5";"5";"4";NULL;NULL;NULL;"1";"5";"2";"2";"5";"Hudební ukázky, obrazové přílohy. ";"Hodily by se pro přehlednost stručná skripta. ";"ks"
"1385";"JSB403";"Kulturní základy euroatlantické civilizace II";"Petrusek, Kotík, Paulíček";;"4";"2";"4";"4";"4";NULL;NULL;NULL;"1";"4";"1";"3";"4";"Ukázky hudby a uměl. děl. ";"Napsat skripta. ";"ks"
"1386";"JSB403";"Kulturní základy euroatlantické civilizace II";"Petrusek, Kotík, Paulíček";;"5";"1";"5";"5";"5";NULL;NULL;NULL;"1";"5";"1";"4";"5";"Přednášející. ";"Více pozvánek na kulturní akce. ";"ks"
"1387";"JSB403";"Kulturní základy euroatlantické civilizace II";"Petrusek, Kotík, Paulíček";;"5";"1";"5";NULL;"5";NULL;NULL;NULL;"1";"5";"1";"5";"5";"Prof. Petruska a jeho náčelníky. ";"Mikrofony vždy.";"ks"
"1388";"JSB403";"Kulturní základy euroatlantické civilizace II";"Petrusek, Kotík, Paulíček";;"5";"2";"5";"5";"5";NULL;NULL;NULL;"1";"4";"2";"4";"5";"Hudební ukázky. ";"Zpřehlednit systém výkladu (logika změny témat, osob, míst…). ";"ks"
"1389";"JSB403";"Kulturní základy euroatlantické civilizace II";"Petrusek, Kotík, Paulíček";;"5";"3";"5";"5";"4";NULL;NULL;NULL;"1";"4";"2";"4";"5";;;"ks"
"1390";"JSB403";"Kulturní základy euroatlantické civilizace II";"Petrusek, Kotík, Paulíček";;"5";"2";"5";"5";"5";NULL;NULL;NULL;"1";"3";"2";"3";"5";;;"ks"
"1391";"JSB403";"Kulturní základy euroatlantické civilizace II";"Petrusek, Kotík, Paulíček";;"5";"1";"5";"5";"5";NULL;NULL;NULL;"1";"4";"2";"4";"5";"Ukázky, přednášející (všechny 3). ";"Nic (leda možná místnost - 1037 je hrozná). ";"ks"
"1392";"JSB403";"Kulturní základy euroatlantické civilizace II";"Petrusek, Kotík, Paulíček";;"5";"2";"5";"5";"5";NULL;NULL;NULL;"1";"4";NULL;"3";"5";"Přístup přednášejícího, jeho znalosti a humor. ";"Nic. ";"ks"
"1393";"JSB403";"Kulturní základy euroatlantické civilizace II";"Petrusek, Kotík, Paulíček";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"5";"2";"2";"5";"Všechny 3 přednášející, interaktivní přednášky. ";;"ks"
"1394";"JSB403";"Kulturní základy euroatlantické civilizace II";"Petrusek, Kotík, Paulíček";;"5";"2";"4";"4";"5";NULL;NULL;NULL;"1";"5";"1";"4";"5";;;"ks"
"1395";"JSB403";"Kulturní základy euroatlantické civilizace II";"Petrusek, Kotík, Paulíček";;"5";"3";"5";"4";"5";NULL;NULL;NULL;"1";"5";"4";"4";"5";;;"ks"
"1396";"JSB403";"Kulturní základy euroatlantické civilizace II";"Petrusek, Kotík, Paulíček";;"5";"3";"5";"5";"4";NULL;NULL;NULL;"1";"5";"1";"3";"5";"Logičnost výkladu, propojení dějin se souč., ukázky děl, rozdělení přednášky na více částí - ne pouze výklad informací. ";"Vše OK. ";"ks"
"1397";"JSB403";"Kulturní základy euroatlantické civilizace II";"Petrusek, Kotík, Paulíček";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"5";"2";"5";"5";"Přednášející, hudební ukázky, promítání obrazů, ukázky z knih. ";;"ks"
"1398";"JSB403";"Kulturní základy euroatlantické civilizace II";"Petrusek, Kotík, Paulíček";;"4";"3";"5";"5";"5";NULL;NULL;NULL;"1";"4";"2";"4";"5";"Obsah - kulturní pozadí dějin a jevů. ";"Technickou připravenost (aby technika neselhávala). ";"ks"
"1399";"JSB403";"Kulturní základy euroatlantické civilizace II";"Petrusek, Kotík, Paulíček";;"5";"1";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";"Množství ukázek (hudebních skladeb i obrázků výtv. um., architektury a soch). ";"Více doporučené lit. pro samostudium umění. Tipy na místa, kt. stojí za to navštívit, v oblasti dějin umění.";"ks"
"1400";"JSB403";"Kulturní základy euroatlantické civilizace II";"Petrusek, Kotík, Paulíček";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"5";"1";"5";"5";"Prof. Petruska, vizuální a hudební ukázky. ";"Uskutečnit skupinovou exkurzi na výstavu, nebo procházku Prahou po kulturních památkách. ";"ks"
"1401";"JSB403";"Kulturní základy euroatlantické civilizace II";"Petrusek, Kotík, Paulíček";;"5";"2";"5";"5";"5";NULL;NULL;NULL;NULL;"4";"2";"4";"5";"Velké množství postihnutých témat, pro každého je tak něco zajímavé. ";;"ks"
"1402";"JSB403";"Kulturní základy euroatlantické civilizace II";"Petrusek, Kotík, Paulíček";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"5";"2";"2";"5";;;"ks"
"1403";"JSB403";"Kulturní základy euroatlantické civilizace II";"Petrusek, Kotík, Paulíček";;"4";"3";"5";"5";"4";NULL;NULL;NULL;"1";"4";"3";"2";"4";"Přítomnost pana profesora. ";"Méně dílčích témat, spíše téma jedno (v jedné přednášce) - typické pro dané období. ";"ks"
"1404";"JSB403";"Kulturní základy euroatlantické civilizace II";"Petrusek, Kotík, Paulíček";;"4";"2";"5";"5";"5";NULL;NULL;NULL;"1";"5";"1";"4";"5";;;"ks"
"1405";"JSM406";"Statistics in SPSS (anglicky)";"Soukup, P.";;"3";"3";"4";"5";"4";NULL;NULL;NULL;NULL;"4";"4";"3";"3";"Comprehensive example to illustrate thoretical matters. ";"Feedback to homework. ";"ks"
"1406";"JSM406";"Statistics in SPSS (anglicky)";"Soukup, P.";;"5";"2";"5";"5";"5";NULL;NULL;NULL;"2";"5";"5";"4";"5";;;"ks"
"1407";"JSM406";"Statistics in SPSS (anglicky)";"Soukup, P.";;NULL;"3";"5";"5";"5";NULL;NULL;NULL;"2";"5";"5";"5";"5";"Whole structure of the course. ";;"ks"
"1408";"JSM406";"Statistics in SPSS (anglicky)";"Soukup, P.";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"ks"
"1409";"JSM406";"Statistics in SPSS (anglicky)";"Soukup, P.";;"5";"5";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"ks"
"1410";"JSM406";"Statistics in SPSS (anglicky)";"Soukup, P.";;"4";"3";"5";"5";"4";NULL;NULL;NULL;"1";"4";"4";"4";"5";;;"ks"
"1411";"JSM406";"Statistics in SPSS (anglicky)";"Soukup, P.";;"4";"3";"3";"3";"4";NULL;NULL;NULL;"1";"4";"4";"3";"5";;;"ks"
"1412";"JSM406";"Statistics in SPSS (anglicky)";"Soukup, P.";;"4";"3";"4";"4";"3";NULL;NULL;NULL;"1";"4";"3";"4";"4";;;"ks"
"1413";"JSM406";"Statistics in SPSS (anglicky)";"Soukup, P.";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";NULL;"4";"Definitely the lecturer. ";"I am satisfied. ";"ks"
"1414";"JSB051";"Úvod do sociální antropologie";"Kandert";;"4";"3";"3";"4";"4";NULL;NULL;NULL;"1";"5";"4";"4";"4";;;"ks"
"1415";"JSB051";"Úvod do sociální antropologie";"Kandert";;"4";"3";"4";"5";"4";NULL;NULL;NULL;"3";"4";"4";"4";"5";;;"ks"
"1416";"JSB051";"Úvod do sociální antropologie";"Kandert";;"5";"2";"5";"5";"5";NULL;NULL;NULL;"1";"5";"3";"5";"5";"Pana Kanderta! Prostor na otázky ke konci, praktické příklady a zážitky ze života. ";;"ks"
"1417";"JSB051";"Úvod do sociální antropologie";"Kandert";;"4";"3";"5";"5";"5";NULL;NULL;NULL;"2";"4";"2";"5";"5";;;"ks"
"1418";"JSB051";"Úvod do sociální antropologie";"Kandert";;"4";"2";"5";"5";"4";NULL;NULL;NULL;"1";"5";"4";"4";"5";;"Materiály dávat na internet. ";"ks"
"1419";"JSB051";"Úvod do sociální antropologie";"Kandert";;"5";"3";"4";"5";"5";NULL;NULL;NULL;"1";"5";"3";"5";"5";;;"ks"
"1420";"JSB051";"Úvod do sociální antropologie";"Kandert";;"4";"2";"5";"5";"5";NULL;NULL;NULL;"1";"5";"2";"5";"5";;;"ks"
"1421";"JSB051";"Úvod do sociální antropologie";"Kandert";;"4";"3";"5";"5";"4";NULL;NULL;NULL;"1";"5";"1";"5";"4";;;"ks"
"1422";"JSB051";"Úvod do sociální antropologie";"Kandert";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"4";"1";"5";NULL;;;"ks"
"1423";"JSB051";"Úvod do sociální antropologie";"Kandert";;"5";"2";"5";"5";"5";NULL;NULL;NULL;NULL;"5";"5";"5";"5";;;"ks"
"1424";"JSB051";"Úvod do sociální antropologie";"Kandert";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"5";"4";"5";"5";;;"ks"
"1425";"JSB051";"Úvod do sociální antropologie";"Kandert";;"4";"2";"4";"4";"4";NULL;NULL;NULL;"1";"5";"4";"4";"4";;;"ks"
"1426";"JSB051";"Úvod do sociální antropologie";"Kandert";;"4";"3";"4";"5";"3";NULL;NULL;NULL;"1";"5";"4";"4";"4";;;"ks"
"1427";"JSB051";"Úvod do sociální antropologie";"Kandert";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"ks"
"1428";"JSB051";"Úvod do sociální antropologie";"Kandert";;"5";"2";"5";"5";"5";NULL;NULL;NULL;"4";"4";"5";"5";"5";;;"ks"
"1429";"JSB051";"Úvod do sociální antropologie";"Kandert";;"4";"3";"5";"5";"4";NULL;NULL;NULL;"1";"4";"4";"3";"4";;;"ks"
"1430";"JSB051";"Úvod do sociální antropologie";"Kandert";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"2";"4";"3";"5";"5";"Všechno, líbí se přístup p. prof.";"Nic, líbí se mi. ";"ks"
"1431";"JSB051";"Úvod do sociální antropologie";"Kandert";;"5";"3";"5";"5";"4";NULL;NULL;NULL;"1";"4";"3";"4";"5";;;"ks"
"1432";"JSB051";"Úvod do sociální antropologie";"Kandert";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"2";"5";"3";"4";"5";;;"ks"
"1433";"JSB051";"Úvod do sociální antropologie";"Kandert";;"5";"3";"5";"5";"5";NULL;NULL;NULL;NULL;"5";"3";"4";"5";;;"ks"
"1434";"JSB051";"Úvod do sociální antropologie";"Kandert";;"4";"3";"4";"5";"3";NULL;NULL;NULL;"2";"4";"3";"3";"3";"Pestrost příkladů. ";"Výstižnost a jasnost důležitých informací. ";"ks"
"1435";"JSB051";"Úvod do sociální antropologie";"Kandert";;"5";"2";"5";"5";"5";NULL;NULL;NULL;"1";"5";"3";"5";"5";"Osobní zkušenosti pana přednášejícího, filmy. ";;"ks"
"1436";"JSB051";"Úvod do sociální antropologie";"Kandert";;"3";"3";"3";"4";"3";NULL;NULL;NULL;"1";"4";"2";"3";"3";"Osobní zkušenosti přednášejícího. ";;"ks"
"1437";"JSB051";"Úvod do sociální antropologie";"Kandert";;"5";"3";"5";"5";"4";NULL;NULL;NULL;"1";"5";"3";"4";"5";;;"ks"
"1438";"JSB051";"Úvod do sociální antropologie";"Kandert";;"5";"3";"5";"5";"4";NULL;NULL;NULL;"1";"4";"3";"4";"5";;;"ks"
"1439";"JSB051";"Úvod do sociální antropologie";"Kandert";;"3";"2";"2";"4";"3";NULL;NULL;NULL;"1";"4";"2";"3";"3";;;"ks"
"1440";"JSB051";"Úvod do sociální antropologie";"Kandert";;"5";"3";"4";"5";"4";NULL;NULL;NULL;"1";"4";"3";"3";"5";;;"ks"
"1441";"JSB051";"Úvod do sociální antropologie";"Kandert";;"4";"3";"4";"4";"4";NULL;NULL;NULL;"1";"5";"3";"5";"4";"Video, 'příběhy ze života antropologa', zajímavá četba. ";;"ks"
"1442";"JSB051";"Úvod do sociální antropologie";"Kandert";;"5";"5";"5";"5";"4";NULL;NULL;NULL;"1";"5";"3";"4";"5";"Zajímavost, eskymáky, zajímavá četba narozídl od jiných kurzů.";;"ks"
"1443";"JSB051";"Úvod do sociální antropologie";"Kandert";;"4";"4";"4";"5";"4";NULL;NULL;NULL;"2";"4";"2";"4";"4";;;"ks"
"1444";"JSB051";"Úvod do sociální antropologie";"Kandert";;"5";"2";"5";"5";"5";NULL;NULL;NULL;"1";"5";"4";"5";"5";;;"ks"
"1445";"JSB051";"Úvod do sociální antropologie";"Kandert";;"4";"2";"5";"5";"4";NULL;NULL;NULL;"1";"4";"3";"5";"5";;;"ks"
"1446";"JSB110";"Antropologie ekonomických a politických systémů";"Kandert";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"2";"5";"3";"3";"5";;;"ks"
"1447";"JSB110";"Antropologie ekonomických a politických systémů";"Kandert";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"2";"5";"5";"5";"5";;"Rozdělit na 2 samostatné - ekonomický a politický. ";"ks"
"1448";"JSB110";"Antropologie ekonomických a politických systémů";"Kandert";;"3";"2";"3";"4";"3";NULL;NULL;NULL;NULL;"4";"2";"3";"2";;;"ks"
"1449";"JSB500";"Antropologický seminář II";"Kandert";;"3";"3";"4";"5";"3";NULL;NULL;NULL;"1";"3";"4";"3";"3";;;"ks"
"1450";"JSB500";"Antropologický seminář II";"Kandert";;"4";"3";"5";"5";"4";NULL;NULL;NULL;"2";"4";"4";"4";"4";"Referáty. ";"Nic. ";"ks"
"1451";"JSB500";"Antropologický seminář II";"Kandert";;"4";"2";"4";"4";"5";NULL;NULL;NULL;"2";"4";"3";"3";"4";;;"ks"
