"cislo_dot";"kod_predm";"nazev_predm";"prednasejici";"cvicici";"q1";"q2";"q3";"q4";"q5";"q6";"q7";"q8";"q9";"q10";"q11";"q12";"q13";"t1";"t2";"katedra_code"
"755";"JMB019";"Bakalářský seminář II";;"Kubát,M.";"5";"3";NULL;NULL;NULL;"4";"4";"5";"1";"4";"4";"3";"5";NULL;NULL;"krvs"
"756";"JPM629";"Researching International Politics: Qualitative Methods";"Střítecký,V.,Karásek Tomáš,Karlas,J.,Rychnovská,D.";;"4";"4";"4";"4";"4";NULL;NULL;NULL;"1";"3";"4";"4";"4";NULL;NULL;"kbs"
"757";"JLB036";"Francouzština II";;"Bosáková Lada";"5";"4";NULL;NULL;NULL;"5";"5";"5";"1";"4";"5";"3";"5";NULL;"rozšířit časovou nabídku pro studenty";"kjp"
"758";"JLB004";"Angličtina pro ekonomy II";;"Poslušná,L.";"4";"2";NULL;NULL;NULL;"5";"5";"3";"1";"3";"4";"3";NULL;NULL;NULL;"kjp"
"759";"JSM570";"Inovativní prezentace vědeckého poznání I";;"Spalová,B.";"5";"3";NULL;NULL;NULL;"3";"3";"3";"1";"3";"5";"2";"4";NULL;NULL;"ks"
"760";"JSM559";"Kvalitativní výzkum: pokročilé a experimentální metody";"Grygar Jakub,Spalová,B.";;"5";"4";"4";"5";"5";NULL;NULL;NULL;"1";"4";"5";"3";"5";"domácí úkoly a jejich následná diskuse";NULL;"ks"
"761";"JEB132";"Introductory Statistics";"Červinka,M.";;"2";"3";"2";"2";"3";NULL;NULL;NULL;"1";"2";"3";"3";NULL;NULL;NULL;"ies"
"762";"JEB132";"Introductory Statistics";;"Hanus,L.,Nevrla,M.,Smutná,Š.";NULL;"3";NULL;NULL;NULL;"4";"4";"2";"1";"4";"3";"3";NULL;NULL;NULL;"ies"
"763";"NMMA702";"Matematika 2";"Zelený,M.-KMA";;"5";"5";"4";"5";"4";NULL;NULL;NULL;"1";"5";"4";"5";NULL;NULL;NULL;"ies"
"764";"JJB604";"Metody výzkumu médií";"Remr Jiří";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";"Díky přípravě písemné práce, ve které jsme měli analyzovat, jakým způsobem jsou v mediální praxi používána data z různých výzkumů, jsem i v poměrně renomovaném periodiku objevil prezentaci výzkumu provedenou zavádějícím způsobem - údaje z výzkumu byly prezentovány jen částečně (to, co autorovi tématicky vyhovovalo) a některé údaje byly dokonce uvedeny zcela v nesouladu s výzkumem.    ";"Nic mne nenapadá.";"kms"
"765";"JJB011";"Úvod do etiky žurnalistické práce";"Moravec, V.";;"5";"5";"5";"5";"5";NULL;NULL;NULL;"1";"5";"3";"5";"5";"Předmět je dost obtížný a hodně brousí i do filosofie, ale narozdíl od jiných přednášek na FSV je tady skvěle propojena teorie s praxí a vše je podáváno velmi srozumitelně.Žurnalistická etika je důležitá disciplína a tento předmět ji podle mě vyučuje nejlépe, jak to jde!";NULL;"kz"
"766";"NMMA702";"Matematika 2";;"Spurný,J.";"5";"5";NULL;NULL;NULL;"5";"5";"5";"1";"4";"5";"4";NULL;NULL;NULL;"ies"
"767";"JPM345";"Diplomní seminář III.";;"Gelnarová,J.,Romancov Michael,Kučera,J.P.,Haišmanová,L.,Říchová Blanka,Landovský,J.,Charvát,J.,Shavit,A.,Mlejnek Josef,Jüptner,P.,Šimsa,M.,Novák Miroslav,Kotábová Věra,Švec,K.,Perottino,M.,Krausz Hladká,M.,Franěk,J.,Riegl,M.,Kubátová,H.";"5";"4";NULL;NULL;NULL;"5";"5";"5";"1";"5";"4";"5";"5";NULL;NULL;"kp"
"768";"JPM345";"Diplomní seminář III.";;"Gelnarová,J.,Romancov Michael,Kučera,J.P.,Haišmanová,L.,Říchová Blanka,Landovský,J.,Charvát,J.,Shavit,A.,Mlejnek Josef,Jüptner,P.,Šimsa,M.,Novák Miroslav,Kotábová Věra,Švec,K.,Perottino,M.,Krausz Hladká,M.,Franěk,J.,Riegl,M.,Kubátová,H.";"5";"2";NULL;NULL;NULL;"5";"5";"4";"1";"1";"1";"1";"5";NULL;NULL;"kp"
"769";"JLB036";"Francouzština II";;"Dundrová,M.";"4";"4";NULL;NULL;NULL;"5";"5";"5";"1";"4";"4";"4";"5";"Tím, že není druhý jazyk oborově zaměřený, dají se tam probírat i aktuální témata, jako např. francouzské prezidentské volby apod. To oceňuji a bylo to zpestřením hodiny. ";NULL;"kjp"
"770";"JPM343";"Decentralizace - region - identita: politické systémy západní Evropy v re/konstrukci";"Říchová Blanka";;"4";"3";"4";"2";"2";NULL;NULL;NULL;"2";"4";"5";"4";"4";NULL;NULL;"kp"
"771";"JJB043";"Vedení tisk. konferencí a tiskoví mluvčí";"Osvaldová,B.,Šimoník,D.";;"3";"1";"3";"5";"2";NULL;NULL;NULL;"4";"1";"2";"3";"3";"Nejpřínosnější (a nejzábavnější) byla rozhodně příprava vlastní tiskové konference a tiskové zprávy. To se bohužel týkalo až několika posledních hodin. Celkově je předmět uvolněný.";"Předmět není moc obtížný, ale ani moc přínosný.";"kz"
"772";"JSB026";"Úvod do sociální politiky";"Dobiášová,K.";;"4";"3";"3";"3";"2";NULL;NULL;NULL;"1";"3";"4";"5";"5";"Seminářem byly přínosem a pomohly zopakovat si látku z přednášek. Kamila vše srozumitelně vysvětlila.";"Poskytovat prezentace studentům, rychlejší opravování testů";"kvsp"
"773";"JPM279";"Totalitarismus a literatura";;"Mlejnek Josef";"5";"3";NULL;NULL;NULL;"4";"5";"5";"1";"5";"3";"2";"5";NULL;NULL;"kp"
"774";"JPM005";"Koalice a koaliční vazby v parlament.systémech";"Švec,K.";;"4";"4";"3";"5";"4";NULL;NULL;NULL;"1";"5";"4";"5";"4";NULL;NULL;"kp"
"775";"JPM907";"The U.S. Presidency";"Kotábová Věra,Gilmour,J.";;"5";"2";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";NULL;NULL;"kp"
"776";"JJM329";"Média a kultura";"Bednařík,P.,Jirák,J.";;"5";"3";"5";"5";"4";NULL;NULL;NULL;"1";"3";"4";"4";"4";NULL;NULL;"kms"
"777";"JJM335";"Nová média a společnost";"Švelch,Jaroslav";;"4";"5";"4";"5";"4";NULL;NULL;NULL;"1";"5";"4";"4";"3";NULL;NULL;"kms"
"778";"JJM337";"Seminář k SZK: Aktuální otázky studia dějin a teorie médií";"Bednařík,P.";;"5";"2";"5";"5";"5";NULL;NULL;NULL;"1";NULL;NULL;NULL;"5";NULL;NULL;"kms"
"779";"JLB006";"Angličtina pro politology II";;"Panešová,K.";"4";"4";NULL;NULL;NULL;"5";"5";"4";"3";"4";"3";"4";"5";"Kurz, ačkoli byl v pondělí ráno, byl snesitelný. Vyučující se snažila, aby nebyla hodina monotonní. Možnost nahnat si body v midtermu taky kvituji. ";"Dvě hodiny v kuse jsou opravdu hodně. Po hodině a půl už prostě člověk nedokáže být koncentrován na texty v cizím jazyce. Myslím, že i další studenti by ocenili, pokud by byl kurz buď rozdělen do více dní nebo zkrácen na klasických 80 minut. ";"kjp"
"780";"JPB012";"Politická geografie II";"Romancov Michael";;"5";"2";"5";"5";"3";NULL;NULL;NULL;"2";"3";"2";"4";"5";"Přednášky doktora Romancova jsou skvělé. Látku dokáže vtipně a poutavě přednášet, navíc i čas přednášky byl více než sympatický.";NULL;"kp"
"781";"JPB253";"České novověké dějiny II.";"Kučera,J.P.";;"4";"4";"3";"3";"3";NULL;NULL;NULL;"2";"5";"2";"4";"5";"Oceňuji zajímavosti, kterých bylo na přednáškách řečeno velké množství. Rovněž živé pojetí výkladu dějin.";NULL;"kp"
"782";"JSB060";"Bakalářský seminář II - prezentace částí prací";;"Numerato,D.";"5";"2";NULL;NULL;NULL;"5";"5";"4";"1";"3";"4";"4";"5";NULL;NULL;"ks"
"783";"JSB014";"Kvalitativní metodologie";"Grygar Jakub,Hájek Martin,Hrešanová,E.,Spalová,B.";;"4";"4";"4";"5";"4";NULL;NULL;NULL;"1";"4";"5";"4";"4";NULL;NULL;"ks"
"784";"JEB111";"Advanced Data Analysis in MS Excel";;"Kraicová,L.,Polák,P.";"5";"3";NULL;NULL;NULL;"5";"5";"3";"2";"4";"4";"4";"5";NULL;NULL;"ies"
"785";"JLB042";"Španělština II";;"Mlýnková Ludmila";"4";"4";NULL;NULL;NULL;"4";"5";"5";"2";"4";"3";"3";"5";NULL;NULL;"kjp"
"786";"JSB061";"Úvod do veřejné politiky";"Novotný,Vilém";;"3";"4";"3";"3";"3";NULL;NULL;NULL;"1";"3";"5";"4";"3";NULL;NULL;"kvsp"
"787";"JEB117";"Mathematics for Economists";"Ba,L.";;"2";"3";"2";"4";"1";NULL;NULL;NULL;"1";"2";"3";"2";"3";NULL;"Pan Lei Ba vystupuje sice velice příjemně, nicméně na hodinách bylo minimum počítání, přednáška se nijak nelišila od semináře, a po první polovině semestru mě vlastně nic moc nedonutilo na hodiny docházet.";"ies"
"788";"NMMA702";"Matematika 2";"Zelený,M.-KMA";;"5";"5";"5";"5";"4";NULL;NULL;NULL;"2";"5";"5";"5";"5";NULL;NULL;"ies"
"789";"JEB132";"Introductory Statistics";"Červinka,M.";;"4";NULL;"5";"4";"4";NULL;NULL;NULL;"1";"4";"4";"5";"5";NULL;NULL;"ies"
"790";"JEB046";"Účetnictví I";"Kemény,I.";;"5";"3";"5";"5";"4";NULL;NULL;NULL;"1";"4";"5";"5";"4";NULL;NULL;"ies"
"791";"JSM695";"Diploma Seminar II";;"Frič Pavol";"4";"3";NULL;NULL;NULL;"5";"5";"5";"1";"5";"5";"5";"5";"The ability to share freely our ideas and get advice from our professor and colleagues ";NULL;"kvsp"
"792";"JSB502";"Antropologie rodu a příbuzenství";"Hrešanová,E.";;"4";"5";"4";"5";"2";NULL;NULL;NULL;"1";"4";"2";"3";"4";"Doporučené texty a videa byla zajímavá. Úkoly kromě genealogie také.";"Netvořit podrobnou genealogii. Naučit se značky pro diagram stačí, ta podrobná už nepřináší nové poznání a je to zbytečně osobní, když jsme tlačeni k podrobným komentářům o povolání členů rodiny, apod. ";"ks"
"793";"JSB060";"Bakalářský seminář II - prezentace částí prací";;"Balon Jan";"5";"2";NULL;NULL;NULL;"5";"5";"5";"3";"5";"5";"4";"5";"Osobní přístup, cenné rady, neformální atmosféru.";NULL;"ks"
"794";"JLB034";"Němčina II";;"Faltýnová,R.";"5";"3";NULL;NULL;NULL;"5";"5";"5";"1";"5";"5";"1";"5";"Skvělý přístup a příprava vyučující.";NULL;"kjp"
"795";"JSB144";"Pojmy v sociálních vědách";"Balon Jan";;"4";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"2";"5";"5";"Seminární práci na vybraný pojem, probírané okruhy.";"Přehlednější prezentace.";"ks"
"796";"JSB069";"Úvod do práva";"Soukup,P.";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";NULL;NULL;"ks"
"797";"JMB059";"Socio-ekonomická geografie Balkánu";"Žíla,O.";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"2";"5";"5";"5";"5";NULL;NULL;"krvs"
"798";"JPB019";"Dějiny mezinárodních vztahů II";"Soukup,Jaromír";;"5";"2";"5";"5";"2";NULL;NULL;NULL;"2";"4";"2";"4";"5";"Přednášky s doktorem Soukupem jsou prostě skvělé. ";NULL;"kmv"
"799";"JPB222";"Metodologický proseminář II";;"Karmazin,A.,Parízek, M.";NULL;NULL;NULL;NULL;NULL;"5";"5";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"kmv"
"800";"JPB269";"Současné problémy mezinárodních vztahů";"Ditrych,O.,Kuľková,M.";;NULL;NULL;"4";"5";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"kmv"
"801";"JPB267";"Úvod do bezpečnostních a konfliktních studií";"Karásek Tomáš";;"5";"3";"5";"5";"4";NULL;NULL;NULL;NULL;"5";"3";"5";"5";NULL;NULL;"kbs"
"802";"JPB096";"Evolution of International Relations on the Map";"Romancov Michael";;"4";"3";"5";"5";"3";NULL;NULL;NULL;"2";"3";"3";"4";"4";NULL;NULL;"kp"
"803";"JJB603";"Úvod do studia médií II.";"Nečas,V.";;"5";"5";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";NULL;NULL;"kms"
"804";"JJB605";"Novodobá historie médií";"Bednařík,P.,Končelík,J.";;"5";"5";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";"Zcela jiště poutavě vedené přednášky, které i usínajícího a vyčerpaného člověka po noční, dokáží udžet vzhůru.";"Vůbec nic, tento předmět nemá chybu.";"kms"
"805";"JJB604";"Metody výzkumu médií";"Remr Jiří";;"4";"3";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";"Praktické cvičení - analýzu výzkumu";"Možná bych zařadil více praktických cvičení na práci s výsledky výzkumů, se znalostmi z přednášek se analýza dělá velice těžko.";"kms"
"806";"JJB622";"Mediální reflexe kontroverzních témat české i evropské politiky a ekonomiky";"Benda,J.";;"5";"4";"4";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";"Seminární práce.";NULL;"kms"
"807";"JJB621";"Mediální produkce - žurnalistická práce II.";"Vlasák,Z.";;"5";"2";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";"Zcela jistě domácí úlohy, jsou veice přínosné.";"nic";"kms"
"808";"JJM263";"Diplomový seminář I.";"Novotný D.J.";;"4";"1";"5";"5";"3";NULL;NULL;NULL;"2";"3";"3";"3";"4";NULL;NULL;"kz"
"809";"JJM257";"Duchovní kořeny evropské kultury II";"Soukup,M.";;"5";"3";"5";"5";"4";NULL;NULL;NULL;"2";"5";"5";"5";"5";NULL;NULL;"kz"
"810";"JJM299";"Fotožurnalismus v éře digitálních médií";"Láb,F.,Štefaniková,S.";;"5";"4";"5";"5";"4";NULL;NULL;NULL;"1";"4";"5";"4";"5";NULL;NULL;"kz"
"811";"JJB001";"Dějiny masových médií I";"Cebe,J.";;"2";"5";"2";"1";"1";NULL;NULL;NULL;"2";"2";"1";"1";"5";"Oceňuji přednášky brzy ráno, jelikož jsem díky tomu stával v 6 a za zvuků budovatelských písní s remixem  Michala Davida jsem vyběhl na rozcvičku v příjemných -14 °C. Bylo famózní, že po přednášce mi zbylo několikahodinové okno, které jsem mohl trávit intelektuálními toulkami v naší krásné metropoli a filozofováním nad významem médií v americké občanské válce. Sám sebe jsem nachytal, jak toužím být Leninem a znova zapálit Iskru. ";"Zvýšil bych limit na přiměřených 59,5 bodu, jelikož nikdo není dokonalý. Přednášejícímu bych dal krokoměr. Podlahu v učebně bych vybavil senzory vyrábějící z kinetické energie elektrickou. Studentům bych povolil účast jedině v tříčtvrtečních kalhotách a žabkách, jedině tak vznikne ona \"správná pracovní atmosféra\".";"kms"
"812";"JJM284";"Média a technické obrazy";"Láb,F.,Štefaniková,S.";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";NULL;NULL;"kz"
"813";"JJM286";"Tvůrčí dílny II (fotokniha)";;"Lábová, A.,Topinková,M.";"5";"4";NULL;NULL;NULL;"5";"5";"5";"1";"5";"5";"4";"5";NULL;NULL;"kz"
"814";"JJB008";"Úvod do studia komunikace";"Jirák,J.";;"4";"3";"4";"4";"4";NULL;NULL;NULL;"2";"4";"3";"3";"4";"Jirák je sympaťák.";NULL;"kz"
"815";"JEB103";"Comparative Economics";"Cahlík,T.";;"4";"3";"4";"4";"2";NULL;NULL;NULL;"1";"4";"2";"4";"5";NULL;NULL;"ies"
"816";"JEB103";"Comparative Economics";;"Cahlík,T.,Hayat,A.";"4";"4";NULL;NULL;NULL;"4";"4";"4";"1";"4";"3";"4";"4";NULL;NULL;"ies"
"817";"JEM166";"Master´s Thesis Seminar - IEPS";;"Paulus,M.";"5";"3";NULL;NULL;NULL;"5";"5";"5";"1";"5";"4";"4";"5";NULL;NULL;"ies"
"818";"JPB226";"Československý politický systém II";"Švec,K.";;"1";"5";"1";"1";"3";NULL;NULL;NULL;"2";"3";"1";"3";"1";NULL;"Kurz měl snížen počet kreditů z pěti na čtyři, nedošlo ovšem k úpravám osnov s ohledem na náročnost předmětu. Ta tak neodpovídá kreditovému ohodnocení. Doporučil bych taky inspirovat se např. u předmětu ČSPS I/Úvod do bezpečnostních studií a zařadit do testu seriózní esejistickou část, kde je možné objektivněji poměřit znalosti studentů než formou značně vykutáleného přiřazování a doplňování informací vytržených z kontextu, na kterých může ztratit snadno kritické množství bodů i student, který pečlivě prošel všech 700 stran povinné literatury. ";"kp"
"819";"JEB104";"Microeconomics I";"Janhuba,R.,Šťastná,L.";;"4";"3";"4";"5";"5";NULL;NULL;NULL;"1";"5";"5";"4";NULL;NULL;NULL;"ies"
"820";"JLB008";"Angličtina pro IMS II";;"Kunzová,J.";"5";"3";NULL;NULL;NULL;"5";"5";"4";"1";"4";"3";"4";"4";NULL;NULL;"kjp"
"821";"JLB010";"Angličtina pro žurnalisty II";;"Prošková,A.";"5";"4";NULL;NULL;NULL;"5";"5";"5";"2";"4";"4";"3";"4";"interaktivní přístup ke studentům";"Končit na čas a ne o 10 minut déle";"kjp"
"822";"JEB104";"Microeconomics I";;"Čechová,K.,Gok,U.,Jonášová,J.";"4";"3";NULL;NULL;NULL;"3";"3";"4";"2";"4";"4";"4";NULL;NULL;NULL;"ies"
"823";"JJB016";"Česká literatura II";;"Čeňková,J.";"4";"3";NULL;NULL;NULL;"5";"5";"5";"2";"4";"4";"5";"5";NULL;NULL;"kz"
"824";"JEB102";"Principles of  Economics II";"Janský,P.";;"3";"1";"4";"4";"3";NULL;NULL;NULL;"2";"3";"2";"2";NULL;NULL;NULL;"ies"
"825";"JEB102";"Principles of  Economics II";;"Džmuráňová,H.,Král,M.,Moravcová,H.,Palanský,M.";"3";"1";NULL;NULL;NULL;"3";"3";"1";"3";"2";"3";"3";NULL;NULL;NULL;"ies"
"826";"JEB063";"Seminář k aktualitám II";;"Bobková,B.,Vyhnánek,T.";"4";"1";NULL;NULL;NULL;"3";"3";"4";"2";"2";"2";"3";"4";NULL;NULL;"ies"
"827";"JJB001";"Dějiny masových médií I";"Cebe,J.";;"1";"5";"2";"1";"1";NULL;NULL;NULL;"2";"1";"1";"1";"1";NULL;"celkový přístup učitele, k čemu je chodit na přednášky od 8 od rána, když jsou pak v testech velmi detailní otázky ohledně četby? Předmět by byl sám o sobě i zajímavý, ale to že test v prvním termínu udělá jeden člověk s nejnižší možnou hranicí bodů na projití a v druhém termínu lidi 3? Myslím, že na tom už něco bude... možná, kdyby se pan profesor v testu zaměřil na podtstané věci ohledně dějin a ne na nesmyslné detaily, tak by nám předmět i něco dal..";"kms"
"828";"JPB209";"Jaderné soupeření supervelmocí v bipolárním světě";"Bříza,V.";;"4";"2";"4";"4";"4";NULL;NULL;NULL;"4";"4";"2";"4";"5";"Přednášející má poutavý projev, videoprojekce v hodinách jsou příjemné. ";"Do přednášek by se vešlo i o něco více učiva, než je vykládáno v současnosti. Hodiny bývají bohužel zkrácené. Vyučující někdy chaoticky odbočuje od tématu. ";"kmv"
"829";"JPB198";"Úvod do politologie";"Brunclík,M.";;"3";"1";"3";"2";"1";NULL;NULL;NULL;"1";"1";"1";"1";"3";"Jsou to kredity zdarma, což je fajn :D ";NULL;"kp"
"830";"JJB131";"Praktický fotožurnalismus";;"Láb,F.";"5";"2";NULL;NULL;NULL;"5";"5";"5";"2";"5";"5";"5";"5";"celkový přístup učitele, metody výuky- perfektní! Opravdu doporučuji i pro lidi, co jsou \"antitalenti\" na focení :) příjemný předmět, u kterého se zrelaxujete, i když je trochu časově náročný, ale kdo chce- čas si najde :)";"nic, vše super ";"kz"
"831";"JJM217";"Čtení textů ke studiu médií - Nová média";;"Jirků,J.";"4";"2";NULL;NULL;NULL;"4";"5";"4";"1";"3";"4";"4";"5";"vlastní výběr textů a přístup učitele ke studentům jako rovnocenným";"zařadit jednu dvě teoretické hodiny, které se hodí ke státnicím jako to bylo v letošním roce (protože nedorazili dva přednášející)";"kms"
"832";"JJB022";"Právní souvislosti žurnalistické práce";"Chaloupková,H.";;"3";"5";"4";"3";"3";NULL;NULL;NULL;"2";"3";"3";"3";"3";NULL;NULL;"kz"
"833";"JJB005";"Současný český jazyk II";;"Svobodová,I.";"5";"3";NULL;NULL;NULL;"5";"5";"5";"1";"5";"5";"5";"5";NULL;NULL;"kz"
"834";"JPB198";"Úvod do politologie";"Brunclík,M.";;"3";"4";"5";"4";"4";NULL;NULL;NULL;"2";"4";"3";"3";"3";NULL;NULL;"kp"
"835";"JJB008";"Úvod do studia komunikace";"Jirák,J.";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";NULL;NULL;"kz"
"836";"JJB013";"Žurnalistická tvorba II";"Osvaldová,B.";;"5";"2";"5";"5";"3";NULL;NULL;NULL;"2";"5";"5";"5";"5";NULL;NULL;"kz"
"837";"JEM100";"Corporate Governance";;"Cazachevici,A.,Čovan,M.,Kopečná,V.,Mejstřík,M.";"3";"3";NULL;NULL;NULL;"3";"4";"2";"1";"3";"2";"3";"2";"some presentations were very informative";"since the whole course was built on students presentations the learning effect wasn't that big";"ies"
"838";"JJB013";"Žurnalistická tvorba II";;"Trunečková Ludmila";"4";"1";NULL;NULL;NULL;"5";"5";"4";"2";"3";"4";"3";"4";NULL;NULL;"kz"
"839";"JJM205";"Výzkum médií II";"Vochocová,L.";;"3";"2";"3";"5";"3";NULL;NULL;NULL;"1";"4";"4";"4";"4";"kombinace zakončení předmětu prezentace/test";"Prezentování a více možností projít si klasifikaci je sice dobré, ale moc se mi nelíbí, že chodím na vysokoškolské přednášky, kde mi přednáší moji vlastní vrstevníci a vyučující k tomu na konci řekne jen pár slov. Chtěla bych slyšet více (např. z praxe) od odborníka na dané téma než někoho, kdo si téma nastuduje během pár hodin a přeříká jen věci z knihy či internetu. ";"kms"
"840";"JJB143";"Žurnalistika a feminismus";"Krobová,T.,Osvaldová,B.";;"5";"2";"5";"5";"5";NULL;NULL;NULL;"3";"5";"5";"5";"5";NULL;NULL;"kz"
"841";"JPM203";"Deutschland und Zentraleuropa am Beispiel der Osterweiterung, ES";"Jeřábek,M.";;"4";"2";"3";"4";"4";NULL;NULL;NULL;"4";"4";"3";"5";"4";"Open discussions about the topic";"Lecturer was too of too late and thus the lectures were very short sometimes";"kmv"
"842";"JMM530";"European Comparative Politics and Society";"Rovná,L.";;"4";"2";"5";"5";"5";NULL;NULL;NULL;"1";"5";"4";"5";"5";"The last discussion about the brexit negotiations ";"The course was good as it was";"kzs"
"843";"JLB010";"Angličtina pro žurnalisty II";;"Prošková,A.";"4";"2";NULL;NULL;NULL;"4";"5";"4";"2";"4";"4";"3";"4";"Individuální přístup vyučující. Studenti jej dokáží ocenit. I ti, kteří na to možná nevypadají. ";"Lehce ucelit učivo a upevnit osnovy. Nenechat studenty rozhodovat v otázkách probírané látky, poté vzniká chaos. ";"kjp"
"844";"JJB022";"Právní souvislosti žurnalistické práce";"Chaloupková,H.";;"3";"4";"3";"3";"2";NULL;NULL;NULL;"1";"3";"1";"2";"2";NULL;NULL;"kz"
"845";"JEM165";"International Political Economy";"Paulus,M.";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";"Open discussions about the presented topics";"The course was very good.";"ies"
"846";"JLB006";"Angličtina pro politology II";;"Stružková,I.";"5";"3";NULL;NULL;NULL;"4";"4";"4";"1";"4";"4";"4";"3";NULL;NULL;"kjp"
"847";"JLB054";"Angličtina pro sociální vědy II";;"Gloverová,M.";"5";"2";NULL;NULL;NULL;"5";"5";"4";"1";"5";"5";"5";"5";NULL;NULL;"kjp"
"848";"JJM272";"Dějiny české sportovní žurnalistiky";"Chladová,M.,Lukšů,D.,Macková,V.";;"1";"2";"1";"2";"1";NULL;NULL;NULL;"4";"3";"1";"2";"1";"Nevím, co bych zařadil mezi světlé stránky tohoto předmětu.";"Změnit celý koncept předmětu. Vyučující (zejména p. Macková) všechny přednášky v podstatě přečetla z papíru či z powerpointových slidů, nebyla zde žádná přidaná hodnota. Chování p. Mackové navíc často zavánělo až arogancí. Pan Lukšů se snažil o něco více, stále však ale šlo spíše o čtený přednes připraveného materiálu.";"kz"
"849";"JJB005";"Současný český jazyk II";;"Svobodová,I.";"5";"3";NULL;NULL;NULL;"4";"4";"5";"1";"5";"5";"4";"5";"Celkově jeden z mála prakticky využitelných kurzů pro žurnalistiku. Alespoň co se daného semestru týká. ";NULL;"kz"
"850";"JPM903";"Environmental Politics";"Borde,R.,Říchová Blanka";;"5";"4";"4";"5";"5";NULL;NULL;NULL;"1";"5";"4";"5";"5";NULL;NULL;"kp"
"851";"JEB102";"Principles of  Economics II";"Janský,P.";;"4";"2";"4";"4";"4";NULL;NULL;NULL;"1";"4";"4";"5";"5";"the opportunity to study with aplia throughout the semester";"everything was ok";"ies"
"852";"JPM422";"Geopolitics of Latin America";"Krausz Hladká,M.";;"5";"4";"3";"3";"4";NULL;NULL;NULL;"3";"4";"2";"4";"4";NULL;NULL;"kp"
"853";"JPM428";"International Institutions - Governing Global Economy (IO)";;"Parízek, M.";"5";"4";NULL;NULL;NULL;"5";"5";"4";"1";"4";"3";"4";"4";NULL;NULL;"kmv"
"854";"JEB102";"Principles of  Economics II";;"Džmuráňová,H.,Král,M.,Moravcová,H.,Palanský,M.";NULL;NULL;NULL;NULL;NULL;"4";"4";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"ies"
"855";"JPM142";"Geopolitics and Political Geography of World Regions";"Riegl,M.";;"4";"4";"4";"3";"5";NULL;NULL;NULL;"1";"5";"5";"5";"3";"very valuable for expanding the knowledge";"too much content for one semester";"kp"
"856";"JPB198";"Úvod do politologie";"Brunclík,M.";;"3";"2";"3";"4";"2";NULL;NULL;NULL;"1";"3";"1";"1";"2";NULL;"U hostujícího přednášejícího se mi zdála až nevhodná prezentace osobních politických přesvědčení. To podle mého na univerzitní půdu nepatří. U samotného doktora Brunclíka jsem nic takového nepozoroval, což je, myslím si, správně. ";"kp"
"857";"JMB025";"Úvod do státu a politiky";"Kubát,M.";;NULL;NULL;"5";"5";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"krvs"
"858";"JMB034";"Dějiny Kanady";"Fiřtová Magdalena";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"2";"5";"3";"5";"5";"Nejvíce oceňuji strukturu předmětu a výborný výběr témat přednášek. Dále také výborné pedagogické dovednosti vyučujícího.";"Nic. Je perfektní.";"kas"
"859";"JMB032";"Dějiny Mexika";"Bernkopfová,M.";;"4";"3";"3";"5";"4";NULL;NULL;NULL;"2";"4";"3";"3";"4";"Nejvíce oceňuji znalost přednášející a její vlastní zkušenosti s Mexikem.";"Rozvíjet pedagogické schopnost vyučující.";"kas"
"860";"JMB131";"Diplomatický protokol";"Lexa,M.";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"5";"3";"5";"5";"Výborné pedagogické schopnosti přenášejícího a znalost daného tématu, vlastní zážitky z praxe.";"Možná doplnění o povinnou četbu k přednáškám.";"knrs"
"861";"JMB004";"Dvě století střední Evropy II";;"Volf,J.";"5";"3";NULL;NULL;NULL;"5";"5";"5";"2";"5";"4";"4";"5";NULL;NULL;"krvs"
"862";"JMB406";"Přehled moderních světových dějin II";;"Andrle,J.";"5";"4";NULL;NULL;NULL;"5";"5";"5";"2";"5";"4";"4";"5";NULL;NULL;"kas"
"863";"JMB024";"Teorie ve společenských vědách";"Eberle,J.";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"3";"5";"5";"Výborné podání ze strany přednášejícího. Zajímavá témata.";NULL;"knrs"
