"cislo_dot";"kod_predm";"nazev_predm";"prednasejici";"cvicici";"q1";"q2";"q3";"q4";"q5";"q6";"q7";"q8";"q9";"q10";"q11";"q12";"q13";"t1";"t2";"katedra_code"
"2216";"JJB323";"Analýza mediálních obsahů";"Křeček,J.";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"kms"
"2217";"JJB307";"Česká média po roce 1990";"Jirák,J.";;"4";"3";"4";"5";"3";NULL;NULL;NULL;"1";"3";"2";"3";"3";;;"kms"
"2218";"JJB332";"Mediální produkce - workshop I";"Vlasák,Z.";;"4";"3";"4";"5";"5";NULL;NULL;NULL;"1";"4";"5";"5";"5";;;"kms"
"2219";"JEM044";"International Finance";"Kočenda,E.,Brushko,I.";;"3";"3";"3";"4";"3";NULL;NULL;NULL;"2";"2";"3";"3";"3";"Vyučující se snažili vyjít studentům vstříc. ";"Téměř žádná komunikace ze strany asistenta vyučujícího, který hodnotil úkoly během semestru. Doteď nevím kolik mám z čeho bodů, bylo by hezké, kdyby rozeslal hromadný email alespoň na konci semestru. Zkouškové termíny byly v hodně krátkých časových intervalech, takže sem nestihla ani jeden termín, ocenila bych termíny rozprostřít tak, aby alespoň poslední vycházel na přelom ledna a února. ";"ies"
"2220";"JJB342";"Propagandistické působení médií v 1 polovině 20. století";"Suk,P.";;"3";"2";"3";"4";"1";NULL;NULL;NULL;"1";"3";"1";"3";"3";;;"kms"
"2221";"JEM004";"Advanced Macroeconomics";"Baxa,J.,Hromádková,E.";;"5";"5";"5";"5";"4";NULL;NULL;NULL;"2";"5";"5";"5";"5";"Vynikající přístup vyučujících ke studentům. Ke všem úkolům a testům zpětná vazba.";"nic";"ies"
"2222";"JEM004";"Advanced Macroeconomics";;"Baxa,J.,Hromádková,E.";"5";"5";NULL;NULL;NULL;"5";"5";"4";"2";"4";"3";"3";"5";;"Cvičení byly většinou o opisování nečitelných a pro mě složitých výpočtů z tabule.";"ies"
"2223";"JEM003";"Advanced Microeconomics";"Žigraiová,D.,Gjika,D.,Janda Karel,Melikhova,O.";;"1";"4";"1";"3";"1";NULL;NULL;NULL;"1";"2";"2";"2";"1";"nic";"Přednášející si žije ve vlastním světě, pořád na přednáškách bezdůvodně mluví buď strašně nahlas nebo naopak potichu, nedalo se tam vydržet.";"ies"
"2224";"JEM003";"Advanced Microeconomics";;"Gjika,D.,Janda Karel,Melikhova,O.,Žigraiová,D.";"1";"4";NULL;NULL;NULL;"1";"3";"2";"1";"1";"1";"1";"1";"nic";"Cvičení byly jenom o opisování poznámek z tabule, sami cvičící jenom začali na začátku hodiny opisovat látku ze svých papírů, což dělali celou dobu. Cvičení by mělo být a vysvětlení a procvičení příkladů na test, ne jenom o \"kopírování\" poznámek a výpočtů z tabule do sešitu.";"ies"
"2225";"JJB606";"Televize jako instituce";"Štoll,M.";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"4";"4";"5";"5";;;"kms"
"2226";"JMB187";"Kulturní politiky západoevropských států";"Tomalová Eliška";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"4";"4";"5";;;"kzs"
"2227";"JMB212";"Moderní dějiny Japonska";"Labus David";;NULL;"2";"3";"3";"3";NULL;NULL;NULL;"1";"5";"3";"4";"4";;;"kas"
"2228";"JMB013";"Moderní dějiny středo- a jihovýchodní Evropy";"Balla,P.,Švec,L.";;"4";"5";"4";"4";"4";NULL;NULL;NULL;"2";"4";"4";"4";"4";;;"krvs"
"2229";"JMB204";"Skotsko, Wales a Severní Irsko v kontextu moderních britských dějin";"Kasáková Zuzana";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"3";"5";"4";"4";"5";;;"kzs"
"2230";"JMB203";"Moderní britské dějiny";"Rovná,L.";;"4";"4";"4";"5";"4";NULL;NULL;NULL;"2";"4";"3";"4";"4";;;"kzs"
"2231";"JSB007";"Dějiny sociologie I";;"Volek,M.";"4";"5";NULL;NULL;NULL;"3";"2";"3";"2";"4";"3";"3";"5";;;"ks"
"2232";"JSB012";"Úvod do empirického výzkumu ve společenských vědách";;"Rössler,J.";"5";"4";NULL;NULL;NULL;"5";"5";"5";"1";"5";"5";"5";"5";;;"ks"
"2233";"JLB001";"Angličtina pro sociology I";;"Klírová,M.";"5";"4";NULL;NULL;NULL;"5";"5";"5";"1";"4";"3";"4";"5";;;"kjp"
"2234";"JLB035";"Francouzština I";;"Bosáková Lada";"5";"4";NULL;NULL;NULL;"5";"5";"5";"1";"4";"4";"5";"5";;;"kjp"
"2235";"JEM005";"Advanced Econometrics";"Baruník,J.";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"4";"4";"4";"5";"Zachovat tak jak je.";"Zachovat tak jak je.";"ies"
"2236";"JEM005";"Advanced Econometrics";;"Baruník,J.";NULL;NULL;NULL;NULL;NULL;"4";"5";"5";NULL;NULL;NULL;NULL;NULL;;;"ies"
"2237";"JEM004";"Advanced Macroeconomics";"Baxa,J.,Hromádková,E.";;"3";"4";"3";"5";"3";NULL;NULL;NULL;"1";"4";"4";"4";"4";"Dobrá struktura známkování, úkoly, projekt";"obsah - nepřišlo mi to příliš zajímavé ani potřebnélépe přednášet - je to nezajímavé";"ies"
"2238";"JEM004";"Advanced Macroeconomics";;"Baxa,J.,Hromádková,E.";NULL;NULL;NULL;NULL;NULL;"5";"5";"5";NULL;NULL;NULL;NULL;NULL;;;"ies"
"2239";"JEM003";"Advanced Microeconomics";"Žigraiová,D.,Gjika,D.,Janda Karel,Melikhova,O.";;"2";"5";"4";"5";"2";NULL;NULL;NULL;"1";"2";"2";"2";"1";"struktura známkování";"je opravdu nutné se toto učit? má to vůbec nějaký přínos?";"ies"
"2240";"JEM003";"Advanced Microeconomics";;"Gjika,D.,Janda Karel,Melikhova,O.,Žigraiová,D.";NULL;NULL;NULL;NULL;NULL;"3";"4";"4";NULL;NULL;NULL;NULL;NULL;;;"ies"
"2241";"JEM168";"European Economic Integration";"Hedbávný,P.,Dědek Oldřich";;"4";"4";"5";"5";"3";NULL;NULL;NULL;"1";"3";"3";"4";"4";;;"ies"
"2242";"JEM166";"Master´s Thesis Seminar - IEPS";;"Benáček,V.";"4";"4";NULL;NULL;NULL;"5";"4";"4";"1";"4";"4";"4";"4";;;"ies"
"2243";"JEM032";"Banking";"Mejstřík,M.,Pečená,M.,Teplý,P.";;"4";"4";"3";"5";"2";NULL;NULL;NULL;"1";"5";"5";"5";"3";"relativně praktické info";"menší důraz na hydru, uroboros, planetu ponzi, zombie banky, atd. na druhou stranu právě toto dělá tento předmět osvěžujícím";"ies"
"2244";"JEM032";"Banking";;"Pečená,M.,Fišerová,T.,Klinger,T.";NULL;NULL;NULL;NULL;NULL;"5";"5";"5";NULL;NULL;NULL;NULL;NULL;;;"ies"
"2245";"JEM035";"Financial Markets Instruments I";"Dědek Oldřich";;"4";"4";"3";"5";"3";NULL;NULL;NULL;"1";"5";"5";"5";"4";"probírají se věci, které je asi dobré znát";;"ies"
"2246";"JEM035";"Financial Markets Instruments I";;"Čech,F.,Moravcová,M.";NULL;NULL;NULL;NULL;NULL;"4";"5";"3";NULL;NULL;NULL;NULL;NULL;;;"ies"
"2247";"JEM044";"International Finance";"Kočenda,E.,Brushko,I.";;"3";"3";"4";"5";"3";NULL;NULL;NULL;"1";"3";"4";"4";"3";;;"ies"
"2248";"JEM172";"Introduction to Hedge Funds and Venture Capital";"Diamondopoulos,J.";;"4";"3";"5";"5";"5";NULL;NULL;NULL;"1";"4";"3";"4";"4";"více takových jedno/vícedenních předmětů";;"ies"
"2249";"JEM059";"Quantitative Finance I";"Baruník,J.,Vácha,L.";;"5";"5";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";"domácí úkoly, zajímavý obsah";"zlepšit přednášení p. Váchy";"ies"
"2250";"JEM059";"Quantitative Finance I";;"Vácha,L.,Baruník,J.";NULL;NULL;NULL;NULL;NULL;"5";"5";"5";NULL;NULL;NULL;NULL;NULL;;;"ies"
"2251";"JEM040";"Účetní a daňové poradenství";;"Kemény,I.";"3";"4";NULL;NULL;NULL;"3";"5";"5";"2";"4";"3";"2";"3";"přátelský přístup přednášející";"aby to mělo aspoň nějakou strukturu, moc rozvolněné. pokud absence na hodině, pak takřka nemožné si nastudovat probíranou látku";"ies"
"2252";"JLB101";"Czech as a Foreign Language II";;"Mazúrková,B.";NULL;NULL;NULL;NULL;NULL;"4";"4";"5";NULL;NULL;NULL;NULL;NULL;;;"kjp"
"2253";"JEM168";"European Economic Integration";"Hedbávný,P.,Dědek Oldřich";;NULL;NULL;"5";"5";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;"ies"
"2254";"JEM168";"European Economic Integration";;"Dědek Oldřich,Hedbávný,P.";NULL;NULL;NULL;NULL;NULL;"2";"1";"1";NULL;NULL;NULL;NULL;NULL;;;"ies"
"2255";"JPM324";"Geography and Politics in Europe within Global Regionalism";"Riegl,M.";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"kp"
"2256";"JPM324";"Geography and Politics in Europe within Global Regionalism";;"Riegl,M.,Doboš,B.";NULL;NULL;NULL;NULL;NULL;"4";"4";"3";NULL;NULL;NULL;NULL;NULL;;;"kp"
"2257";"JEM163";"Principles of Microeconomics";"Janský,Petr (ekonom)";;"3";"2";"2";"2";"1";NULL;NULL;NULL;"1";"2";"2";"2";"2";;;"ies"
"2258";"JEM163";"Principles of Microeconomics";;"Soudek,J.";NULL;NULL;NULL;NULL;NULL;"5";"5";"5";NULL;NULL;NULL;NULL;NULL;;;"ies"
"2259";"JSM518";"Public Policy";"Potůček Martin";;"5";"4";"4";"4";"3";NULL;NULL;NULL;"1";"4";"4";"4";"5";;;"kvsp"
"2260";"JPM314";"Theories of International Relations";"Plechanovová Běla,Ditrych,O.";;"1";"1";"1";"1";"1";NULL;NULL;NULL;"1";"2";"2";"2";"1";;;"kmv"
"2261";"JPM300";"The Sovereign State and Quasi-States";"Riegl,M.";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"kp"
"2262";"JMM671";"Rebuilding Europe";;"Rovná,L.";"2";"2";NULL;NULL;NULL;"3";"5";"2";"3";"1";"2";"1";"3";"Kurz má rozhodně potenciál, lákala mě spolupráce se zahraničními univerzitami a možnost vyzkoušet si vyjednávání. Vážím si přednášející. ";"Kurz mě zklamal v tom, že nebyl moc dobře zorganizovaný. Většina lidí se aktivně zapojila jen na začátku během formulace dílčích postojů, případně formulace postoje celého kurzu. S ostatními univerzitami ale vyjednával pouze jeden student. Během kurzu jsem se nenaučila vůbec nic nového. ";"kzs"
"2263";"JMM142";"Historické a kulturní předpoklady evropské integrace";"Rak Jiří";;"4";"1";"4";"5";"4";NULL;NULL;NULL;"2";"4";"2";"5";"5";"Přednášky se poslouchají jak večerníček, je to opravdu zajímavé.Přednášející je zlatý a po studentech skoro nic nechce.";"Přednášející často přeskakuje, výklad je dost nesystematický.";"kzs"
"2264";"JMM580";"Evropa států a regionů";"Kasáková Zuzana";;"3";"5";"3";"4";"3";NULL;NULL;NULL;"4";"4";"4";"4";"2";"Zajímavé téma. Kurz je poměrně náročný, student musí odvést spoustu, ale já jsem si z toho docela dost odnesla a rozhodně nelituji. ";"Hodiny byly postavené vždy na prezentaci některého studenta. Ne všechny byly ale povedené a diskuze poté dost vázla. Vyučující téměř nikdy sama nic nepřednášela, pouze se pokoušela vést umírající diskusi. Často jsme se bavili o detailech, aniž bychom měli dobrou celkovou představu o tématu. Povinná četba mi často připadala irelevantní. ";"kzs"
"2265";"JMMZ188";"European Union in International Relations";;"Weiss,T.";"4";"3";NULL;NULL;NULL;"5";"5";"4";"1";"4";"4";"4";"4";"Skvělé moderátorské schopnosti cvičícího, dokázal vést studenty k zajímavé diskusi. ";;"kzs"
"2266";"JMMZ188";"European Union in International Relations";"Weiss,T.";;"4";"2";"5";"5";"5";NULL;NULL;NULL;"1";"4";"1";"4";"4";"Skvělý přednášející, relevantní a zajímavá témata, nemám tomu co vytknout. ";;"kzs"
"2267";"JMMZ152";"European Economic Integration";"Young,M.";;"4";"3";"5";"5";"3";NULL;NULL;NULL;"1";"3";"4";"3";"4";"Skvělý přednášející, ráda ho poslouchám. Kurz určitě do studia na ES patří, klidně bych ho rozšířila. ";"Výuka nebyla moc systematická, často jsme probírali věci, které s ekonomickou integrací přímo nesouvisely. Nemám pocit, že bych toho teď o evropské ekonomické integraci věděla o mnoho víc než před tímto kurzem.";"kzs"
"2268";"JMM290";"Diplomový seminář I.";;"Šlosarčík Ivo";"2";"2";NULL;NULL;NULL;"4";"3";"3";"1";"2";"3";"2";NULL;"Profesor Šlosarčík dává dobré tipy. ";"Možná, že by bylo dobré studenty nějak dokopat k tomu, aby na diplomce pracovali už během semestru (na každém semináři by se mělo aspoň něco malého odevzdávat). Takhle se stává, že se často nemáme o čem bavit, protože nikdo nic neudělal. ";"kzs"
"2269";"JMM299";"České myšlení o Evropě";"Rak Jiří";;"3";"2";"4";"5";"4";NULL;NULL;NULL;"2";"4";"2";"3";"4";"Přednášky se poslouchají jak večerníček, je to opravdu zajímavé.Přednášející je zlatý a po studentech skoro nic nechce.";"Přednášející často přeskakuje, výklad je dost nesystematický.";"kzs"
"2270";"JMMZ042";"Cohesion Policy of the EU in Central and East European Countries.";"Hauser Jan";;"4";"4";"4";"5";"4";NULL;NULL;NULL;"2";"5";"4";"5";"5";"Dobrý vyučující - vstřícný, zábavný, vzhledem ke svému zaměstnání má dobrý vhled do problematiky.Nemusí se číst žádné akademické články, což většina studentů asi ocení.Komunikace probíhá částečně na Facebooku, což není nutně efektivnější, ale je to cool.Téma je pro minimálně pro studenty ES velmi relevantní, nevím, proč to není povinný předmět.";"Štvaly mě odbyté prezentace spolužáků, ale nevím, co by se s tím dalo dělat.Prezentace vyučujícího by mohly být také lepší - graficky i aktuálností, chtělo by to update.";"krvs"
"2271";"JJB021";"Bakalářský seminář";;"Prázová,I.";"3";"1";NULL;NULL;NULL;"3";"4";"3";"2";"3";"2";"2";"3";;"Trénovat citování v praxi, nikoliv se jen dívat na PPT prezentaci. Vyučování v letním semestru by bylo přínosnější.";"kz"
"2272";"JJB040";"Kreativita v jazyce";"Šoltys,O.";;"2";"4";"1";"4";"1";NULL;NULL;NULL;"1";"1";"3";"2";"2";"Psaní textů z týdne na týden. ";"Méně teorie a více pochopitelný výklad.";"kz"
"2273";"JJB046";"Kritika v médiích - tisková";"Slomek,J.";;"4";"2";"4";"5";"3";NULL;NULL;NULL;"1";"3";"3";"4";"4";;;"kz"
"2274";"JLB013";"Němčina odborná I";;"Křenková Dagmar";"5";"4";NULL;NULL;NULL;"5";"5";"5";"1";"5";"5";"5";"5";"Probírání aktuálních témat, konstruktivní zpětná vazba vyučujícího.";;"kjp"
"2275";"JPM560";"Comparative Counterterrorism";"Bureš,O.";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"4";"5";"5";"Systém diskuzí v hodině.";"Více informací o praktických výstupech protiteroristických opatření.";"kbs"
"2276";"JPM559";"Human Security";"Bruner,T.,Hynek,N.,Svitková,K.";;"4";"4";"5";"5";"5";NULL;NULL;NULL;"2";"4";"3";"3";"3";"Systém přednášek od různých lektorů specializujících se na dané téma.";"Více informací o praktických výstupech Human Security.";"kbs"
"2277";"JLB033";"Němčina I";;"Faltýnová,R.";"4";"4";NULL;NULL;NULL;"5";"5";"4";"1";"4";"4";"4";"4";"Výběr témat jednotlivých lekcí.";"Více poslechových cvičení.";"kjp"
"2278";"JPM561";"Regional Security Studies";"Daniel,J.,Karásek Tomáš";;"4";"4";"5";"5";"4";NULL;NULL;NULL;"1";"3";"3";"3";"3";"Dělení přednášek na jednotlivé regionální komplexy.";"Více rozebrat specifika jednotlivých oblastí.";"kbs"
"2279";"JLB007";"Angličtina pro IMS I";;"Stružková,I.";"4";"3";NULL;NULL;NULL;"5";"5";"4";"2";"4";"4";"4";"4";;;"kjp"
"2280";"JMB023";"Dějiny evropského myšlení";"Konrád,O.";;"2";"3";"3";"3";"1";NULL;NULL;NULL;"3";"1";"1";"1";"1";;;"knrs"
"2281";"JMB003";"Dvě století střední Evropy I";"Křen Jan";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"knrs"
"2282";"JMB003";"Dvě století střední Evropy I";;"Kůželová,M.";"4";"3";NULL;NULL;NULL;"4";"4";"3";"1";"4";"4";"4";"3";;;"knrs"
"2283";"JMB212";"Moderní dějiny Japonska";"Labus David";;NULL;"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"kas"
"2284";"JMB005";"Přehled moderních světových dějin I";"Pečenka Marek,Smetana Vít";;"5";"5";"5";"5";"5";NULL;NULL;NULL;"1";"5";"4";"5";"5";;;"krvs"
"2285";"JMB005";"Přehled moderních světových dějin I";;"Janeček,P.";"5";"4";NULL;NULL;NULL;"5";"5";"5";"2";"5";"5";"5";"5";;;"krvs"
"2286";"JEB998";"Úvod do ekonomie";"Kameníček,J.";;"4";"3";"4";"4";"4";NULL;NULL;NULL;"2";"5";"4";"4";"4";;;"ies"
"2287";"JMB022";"Úvod do historie";"Vykoukal,J.";;"1";"5";"4";"3";"1";NULL;NULL;NULL;"3";"1";"1";"1";"1";;;"krvs"
"2288";"JSB998";"Úvod do sociologie";"Soukup,P.";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"2";"5";"5";"5";"5";;;"ks"
"2289";"JMB001";"Úvod do společenských věd I";"Kubát,M.";;"4";"4";"4";"4";"4";NULL;NULL;NULL;"2";"4";"4";"4";"4";;;"krvs"
"2290";"JMB002";"Úvod do společenských věd II";;"Kůželová,M.";"3";"3";NULL;NULL;NULL;"3";"3";"3";"1";"3";"3";"3";"3";;;"krvs"
"2291";"JMB113";"Úvod do teritoriálních studií";"Kozák Kryštof";;"4";"5";"4";"4";"4";NULL;NULL;NULL;"2";"3";"3";"3";"3";;;"kas"
"2292";"JJM249";"Duchovní kořeny evropské kultury";"Halada, J.";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"2";"5";"4";"4";"5";"Změna vyučujícího z minulého cyklu předmětu výrazně prospěla. Docent Halada je člověk s dokonalým přehledem o tématech výuky a jako takového je prostě radost ho poslouchat. Zkouška formou rozprávky cílí na pochopení a ukázku toho, jestli student zadanou literaturu (které opravdu není mnoho) vážně četl, a místo suchého výčtu dat a citátů ho nutí se zamyslet nad tím, co se dozvěděl. Předmětů s touto mentalitou je v magisterském cyklu žurnalistiky zoufale málo.";"O něco více tematicky předmět odlišit od Úvodu do filozofie z bakalářského cyklu. Ne že by to byla uhlíková kopie, a netuším, jak dalece je to možné kvůli jakési podivné nucené tematické návaznosti na dva další teoretické předměty, ale byť se zpracování a pojetí velmi liší, tak okruhy zájmu jsou si předměty občas velmi podobné.";"kz"
"2293";"JEM003";"Advanced Microeconomics";"Žigraiová,D.,Gjika,D.,Janda Karel,Melikhova,O.";;"1";"3";"1";"1";"1";NULL;NULL;NULL;"1";"2";"1";"2";"1";;;"ies"
"2294";"JEM003";"Advanced Microeconomics";;"Gjika,D.,Janda Karel,Melikhova,O.,Žigraiová,D.";"1";"2";NULL;NULL;NULL;"1";"1";"1";"1";"2";"2";"2";"1";;;"ies"
"2295";"JJM253";"Metodologické přístupy ke studiu žurnalistiky";"Nečas,V.";;"3";"4";"5";"4";"3";NULL;NULL;NULL;"2";"3";"2";"1";"3";"Nevím, jak mohu předmět nedoporučit ostatním studentům v oboru, když je povinný. Oceňuji o něco vřelejší přístup vyučujícího oproti loňskému roku. Praktický úkol je nadále zábavnou zkouškou znalostí. Některé informace jsou také zajímavé a užitečné. Ale spíš pro sociologa.";"Jeden ze dvou předmětů s přídomkem \"ke studiu žurnalistiky\" se sám identifikuje jako cosi, co nám má pomoct se \"studiem\", které většina z nás absolvuje už minimálně čtvrtým rokem. Pokud mi v bakalářském cyklu přišel bakalářský seminář paní Tejkalové jako teoretický způsob, jak zlepšit psaní bakalářské práce, tohle je bakalářský seminář na steroidech, který ve dvou semestrech hustí do studentů informace hodné tak půlky bakalářského studia na sociologii (na kterou, podotýkám, zkoušku nikdo z nás neskládal, protože přijímačky říkaly, že jdu na žurnalistiku...), které budou asi nějak užitečné marketérům, a HR specialistům, a mediálním teoretikům s nulovou ambicí pro novinařinu v praxi, ale krom opětovného oprášení některých věcí pro psaní diplomové práce si neumím představit, jak si tak chodím do práce operacionalizovat.";"kz"
"2296";"JEM032";"Banking";"Mejstřík,M.,Pečená,M.,Teplý,P.";;"3";"3";"3";"3";"3";NULL;NULL;NULL;"1";"3";"3";"3";"3";;;"ies"
"2297";"JEM032";"Banking";;"Pečená,M.,Fišerová,T.,Klinger,T.";"3";"3";NULL;NULL;NULL;"3";"3";"3";"1";"4";"4";"4";"4";;;"ies"
"2298";"JJM250";"Teoretické koncepty ke studiu žurnalistiky I";"Němcová Tejkalová,A.";;"4";"5";"5";"5";"5";NULL;NULL;NULL;"2";"3";"1";"2";"3";"Přednášející (Roman Hájek) připravil výborné profesionální a přitom srozumitelné přednášky, které bylo radost poslouchat. Děkuji mu za to, a veškeré hodnocení přednášejícího proto činím na jeho vrub, byť v záhlaví dotazníku je jaksi nepochopitelně uveden někdo zcela jiný.";"Jelikož kurz momentálně ztratil největší devizu, kterou měl (přednášejícího), tak své následovníky, kteří ho teprve budou muset studovat, upřímně lituji.";"kz"
"2299";"JEM035";"Financial Markets Instruments I";"Dědek Oldřich";;"4";"3";"3";"3";"3";NULL;NULL;NULL;"1";"3";"3";"4";"4";;;"ies"
"2300";"JEM035";"Financial Markets Instruments I";;"Čech,F.,Moravcová,M.";"4";"3";NULL;NULL;NULL;"3";"3";"3";"1";"3";"3";"3";"4";;;"ies"
"2301";"JEM044";"International Finance";"Kočenda,E.,Brushko,I.";;"3";"3";"4";"4";"3";NULL;NULL;NULL;"1";"3";"3";"4";"4";;;"ies"
"2302";"JEM172";"Introduction to Hedge Funds and Venture Capital";"Diamondopoulos,J.";;"4";"3";"4";"4";"4";NULL;NULL;NULL;"1";"3";"3";"3";"3";;;"ies"
"2303";"JEM062";"Introductory Econometrics";"Bartoš,V.";;"4";"3";"3";"3";"5";NULL;NULL;NULL;"1";"3";"3";"3";"3";;;"ies"
"2304";"JEM062";"Introductory Econometrics";;"Baniar,M.,Bartoš,V.";"3";"3";NULL;NULL;NULL;"4";"4";"3";"1";"3";"3";"3";"3";;;"ies"
"2305";"JMBZ264";"Seminar zu den aktuellen Fragen";;"Renner,T.";"4";"2";NULL;NULL;NULL;"3";"3";"5";"1";"5";"4";"5";"4";;;"knrs"
"2306";"JMM734";"NS-Propaganda-Filme. Riefenstahl - Goebbels – Harlan";"Wollstein, G.";;"3";"1";"5";"5";"4";NULL;NULL;NULL;"1";"4";"1";"3";"4";;;"knrs"
"2307";"JMBZ261";"Deutsche Fachtexte - lesen, verstehen, diskutieren";;"El Ghazali,H.";"5";"3";NULL;NULL;NULL;"4";"5";"4";"1";"3";"5";"3";"4";;;"knrs"
"2308";"JJB050";"Tvůrčí dílny tisk";"Čermák,M.";;"3";"2";"3";"2";"2";NULL;NULL;NULL;"1";"2";"2";"2";"2";;"Komunikace vyučujího, včasné udělování zápočtů, lepší zpětná vazba na práce.";"kz"
"2309";"JMBZ200";"Bakalářský seminář pro česko-německá studia I.";;"Nigrin,T.";"4";"3";NULL;NULL;NULL;"5";"5";"5";"2";"5";"5";"3";"4";;;"knrs"
"2310";"JJM250";"Teoretické koncepty ke studiu žurnalistiky I";;"Jirků,J.";"3";"5";NULL;NULL;NULL;"5";"5";"3";"1";"2";"1";"1";"3";"Nemůžu nedoporučit něco, co je povinné.Cvičení byla výrazně snesitelnější než loni (primárně proto, že už nebylo třeba číst deset až třicet stran často cizojazyčného a dost odborného textu A připravit na něj výtah v rozsahu seminární práce *každý týden*; ono to i jednou bohatě stačí). Pozitivně hodnotím i cvičící, se kterými byla radost spolupracovat.";"Obsah. Vážně by byl takový problém rozložit tohle na tři semestry? Protože výsledná nalejvárna Metodologických přístupů a jejich softcore verze, tedy Teoretických konceptů, je brutální i pro studenta FF UK, a chtít být studentem FF UK, jdu si podat přihlášku tam.Korunováno absurdním testem, jehož praktickou část hodnotím kladně, protože její užití opravdu může být užitečné, ale jeho teoretická se dá velmi snadno absolutně selhat tím, že byť člověk ví, co je fenomenologie, diskurz a jiné tyhle sociologické ptákoviny, nedokáže správně dosadit do doplňovačky jen proto, že netuší, v jakém roce který mrtvý básník světové sociologie napsal kterou knihu.Takže děkuji tomu, kdo vymyslel roztomilý blok předmětů kategorie theory for theory's sake, naučil mě studium na místní fakultě upřímně a z duše nenávidět.";"kz"
"2311";"JJM261";"Ekonomika v médiích";"Klimeš,D.";;"5";"4";"4";"5";"4";NULL;NULL;NULL;"1";"5";"3";"4";"5";"Vyučující od začátku zdůrazňuje, že nepůjde o klasickou ekonomiku, jen s pozměněnými čísly pro žurnalistický diskurz, a světe div se, má pravdu. Místo dalšího teoretického předmětu tak studenti získávají předmět takový, který učí myslet, ptát se na správné otázky a používat ekonomická data i k veskrze neekonomickým tématům. Děkuji.";"Povinná účast by možná stála za zvážení. Na jednu stranu chápu, že pak by tam možná kvůli neatraktivnímu názvu a absenci testu nikdo nechodil, takže to má svá pro a proti...";"kz"
"2312";"JJB062";"Audiovizuální žurnalistická tvorba II";"Šobr, M.";;"4";"3";"4";"4";"3";NULL;NULL;NULL;"1";"3";"1";"5";"3";"Výstupy hostů";"Předat výukové materiály studentům";"kz"
"2313";"JLB031";"Angličtina I";;"Gloverová,M.";"5";"3";NULL;NULL;NULL;"5";"5";"4";"1";"3";"5";"5";"5";;;"kjp"
"2314";"JMB023";"Dějiny evropského myšlení";"Konrád,O.";;"4";"4";"4";"3";"3";NULL;NULL;NULL;"3";"4";"2";"2";"3";;;"knrs"
"2315";"JJB021";"Bakalářský seminář";;"Prázová,I.";"3";"3";NULL;NULL;NULL;"4";"4";"2";"1";"3";"1";"3";"3";"přehled pravidel citování";"Více komunikovat se studenty a konzultovat jejich práce na hodinách";"kz"
"2316";"JMB003";"Dvě století střední Evropy I";"Křen Jan";;"3";"2";"2";"4";"3";NULL;NULL;NULL;"3";"4";"2";"3";"3";;;"knrs"
"2317";"JJB083";"Editování zpravodajských relací";"Beneš,P.";;"4";"4";"4";"4";"4";NULL;NULL;NULL;"1";"4";"4";"4";"4";"Názorné příklady. ";"Zrychlit tempo výkladu.";"kz"
"2318";"JMB003";"Dvě století střední Evropy I";;"Kůželová,M.";"4";"3";NULL;NULL;NULL;"4";"5";"4";"1";"4";"5";"5";"4";;;"knrs"
"2319";"JJB083";"Editování zpravodajských relací";;"Beneš,P.";"4";"4";NULL;NULL;NULL;"4";"4";"4";"1";"3";"4";"4";"4";"Praktická cvičení";"Zpřísnit hodnocení studentských prací";"kz"
"2320";"JMB005";"Přehled moderních světových dějin I";"Pečenka Marek,Smetana Vít";;"3";"4";"4";"3";"3";NULL;NULL;NULL;"2";"3";"3";"4";"3";;;"krvs"
"2321";"JJB067";"Mluvní a pohybová výchova I";;"Luboš Pavel";"4";"3";NULL;NULL;NULL;"4";"5";"3";"1";"4";"4";"4";"4";"Velice chápavý a tvůrčí postoj ke studentům";"zrychlit tempo výuky";"kz"
"2322";"JMB005";"Přehled moderních světových dějin I";;"Čížek,M.";"4";"3";NULL;NULL;NULL;"5";"5";"4";"2";"3";"3";"4";"4";;;"krvs"
"2323";"JMB063";"Úvod do dějin výtvarného úmění 19. stol.";"Pelánová Anita";;"3";"1";"3";"5";"3";NULL;NULL;NULL;"2";"4";"2";"2";"3";;;"knrs"
