"cislo_dot";"kod_predm";"nazev_predm";"prednasejici";"cvicici";"q1";"q2";"q3";"q4";"q5";"q6";"q7";"q8";"q9";"q10";"q11";"q12";"q13";"t1";"t2";"katedra_code"
"1243";"JJM200";"Diplomový seminář";;;"5";"5";NULL;NULL;NULL;"5";"5";"3";"1";"5";"5";"3";"5";;;"kms"
"1244";"JLB100";"Czech as a Foreign Language I";;"Frantesová,E.";"5";"3";NULL;NULL;NULL;"5";"5";"5";"1";"5";"3";"4";"5";;;"cjp"
"1245";"JMM067";"Russia and Eurasia in World Politics";"Šír,J.";;"4";"3";"4";"4";"5";NULL;NULL;NULL;"1";"5";"3";"5";"5";;;"krvs"
"1246";"JMMZ042";"Cohesion Policy of the EU in Central and East European Countries.";"Hauser,J.";;"5";"3";"4";"5";"5";NULL;NULL;NULL;"1";"5";"3";"5";"5";;;"krvs"
"1247";"JJM318";"Kapitoly z dějin médií";"Cebe,J.";;"4";"4";"5";"5";"5";NULL;NULL;NULL;"1";"4";"2";"5";"5";;;"kms"
"1248";"JJM320";"Propaganda a československá média po roce 1948";"Suk,P.";;"5";"1";"4";"5";"5";NULL;NULL;NULL;"1";"3";"3";"5";"5";;;"kms"
"1249";"JMMZ050";"Political Systems of East European Countries in the 20th Century";"Kubát,M.";;"2";"2";"4";"4";"3";NULL;NULL;NULL;"1";"4";"1";"3";"1";;"Lectures could be more (inter)active";"krvs"
"1250";"JMMZ331";"Qualitative methods in social sciences";"Weiss,T.";;"4";"3";"5";"5";"4";NULL;NULL;NULL;"1";"3";"4";"4";"3";;;"kzs"
"1251";"JJM325";"Argumentace a přesvědčování v médiích";"Podzimek,J.";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";"Tričkový repertoár pana magistra";;"kms"
"1252";"JJM373";"Ethical Issues in Media, Business and Society";"Orhan,M.";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"kms"
"1253";"JJM324";"Teorie mediální komunikace";"Jirák,J.";;"5";"5";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"kms"
"1254";"JPM689";"Conflict Studies";"Karásek,T.";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"kbs"
"1255";"JPM706";"Terrorism and Counterterrorism";"Bureš,O.";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"kbs"
"1256";"JJM372";"Consumer Behaviour";"Orhan,M.";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"kms"
"1257";"JJM371";"New Media and Entrepreneurship";"Orhan,M.";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"kms"
"1258";"JEB998";"Úvod do ekonomie";"Kameníček,J.";;"4";"5";"5";"2";"5";NULL;NULL;NULL;"1";"5";"5";"5";"4";"Líbily se mi názorné příklady do života, látka byla velmi zajímavě vysvětlena, když pan doktor něco vysvětloval, pochopila jsem to. Některé přednášené věci mě zaujaly natolik, že jsem se začala o obor zajímat více, celkově ve mně pan doktor vzbudil zájem o ekonomii.";"Příliš se mi však nelíbil přístup pana doktora vůči studentům, cítila jsem jakési opovržení nad naší generací (třeba jen můj subjektivní pocit), což lze do jisté míry pochopit. Pedagog by měl mít profesionální odstup, ale tenhle byl možná až moc velký.";"ies"
"1259";"JMB403";"Dvě století střední Evropy I";"Velek,L.";"Šafařík,P.";"5";"5";"5";"5";"5";"4";"5";"2";"1";"5";"3";"5";"5";"Výklad byl vždy veden poutavou formou, pan doktor si vždy dokázal udržet mojí pozornost. Vzájemná interakce mezi studenty a přednášejícím.";;"knrs"
"1260";"JMB401";"Úvod do společenských věd I";"Kubát,M.";;"5";"1";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"4";"5";"Dokonalá strukturovanost, stručné, jasné, přehledné.";;"krvs"
"1261";"JEB998";"Úvod do ekonomie";"Kameníček,J.";;"1";"3";"3";"1";"1";NULL;NULL;NULL;"1";"1";"1";"1";"1";;"Osobně bych navrhovala změnu profesora, zvedla by se jak kvalita předmětu, tak kvalita našich znalostí a zájem o tento předmět";"ies"
"1262";"JSB007";"Dějiny sociologie I";"Šanderová,J.";"Šrám,K.";"5";"3";"5";"5";"5";"5";"5";"5";"3";"5";"5";"5";"5";;;"ks"
"1263";"JSB025";"Sociální problémy";"Frič,P.";;"4";"4";"4";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"kvsp"
"1264";"JSB529";"Úvod do empirického výzkumu pro sociology";"Hájek,M.,Jeřábek,H.";"Rössler,J.";"5";"5";"3";"4";"3";"5";"5";"5";"1";"5";"5";"5";"5";;;"ks"
"1265";"JSB530";"Úvod do sociologického myšlení";"Bureš,J.,Numerato,D.";"Wirthová,J.";NULL;NULL;"5";"5";"5";"5";"5";"5";NULL;NULL;NULL;NULL;NULL;;;"ks"
"1266";"JMB171";"Moderní dějiny Maďarska";"Irmanová,E.";;"3";"4";"3";"5";"3";NULL;NULL;NULL;"2";"3";"3";"4";"2";"Dokonalá strukturovanost, maximální až nadstandardní snaha vyjít studentům vstříc, prostor pro otázky.";"Mluvený projev. Paní doktorka hovoří krásně, leč příliš rychle, takřka nemožné vést si poznámky, student se snadno ztratil a vrátit se zpět bylo velice obtížné. Rovněž maďarská jména nejsou příliš známá, kdyby se psala pokaždé na tabuli, bylo by to skvělé.";"krvs"
"1267";"JSB536";"Základy logiky a matematiky";"Hendl,J.";"Buřičová,B.";NULL;NULL;"4";"4";"3";"3";"5";"4";NULL;NULL;NULL;NULL;NULL;;;"ks"
"1268";"JSB544";"Vybrané kapitoly středoškolské matematiky";;"Hendl,J.";NULL;NULL;NULL;NULL;NULL;"4";"4";"3";NULL;NULL;NULL;NULL;NULL;;;"ks"
"1269";"JJB226";"Strategie a finanční management marketingu I";"Majerik,P.";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";"Klidný přístup vyučujícího, reálné setkání s oborem na příkladech z praxe";;"kmkpr"
"1270";"JJB406";"Tvorba a prostředky v mediální komunikaci";"Chudinová,E.";;"1";"3";"3";"2";"1";NULL;NULL;NULL;"3";"1";"1";"2";"1";;"Pouze sáhodlouhý výčet teoretických pojmů, nulové zapojení reálné praxe, strohé učení se nazpaměť věcí, které většina ze studentů už zná.";"kmkpr"
"1271";"JJM240";"Cultural studies";"Soukup,M.";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"5";"4";"4";"5";;;"kms"
"1272";"JSB998";"Úvod do sociologie";"Soukup,P.";;"3";"1";"3";"5";"1";NULL;NULL;NULL;"2";"3";"2";"2";"2";"Přátelský přístup ke studentům, individuální přístup, celkově velice sympatické působení.";"Hodně velký důraz na prezentace, které obsahovaly chyby. Přišlo mi, že mi stačí zůstat doma a prezentace si přečíst, že tím ušetřím čas, protože kromě informací obsažených v prezentacích jsem se málokdy dozvěděla něco nového. Ačkoliv je pan doktor nesmírně sympatický a novátorský, mě tohle novátorství neoslovilo, ačkoliv mnoho dalších lidí ano. Postrádala jsem přesnější pokyny k vyplňování úkolu.";"ks"
"1273";"JJB226";"Strategie a finanční management marketingu I";"Majerik,P.";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"kmkpr"
"1274";"JLB029";"Španělština odborná I";;"Mlýnková,L.";"5";"4";NULL;NULL;NULL;"5";"5";"5";"1";"5";"5";"5";"5";;;"cjp"
"1275";"JJM343";"Interkulturní komunikace";"Soukup,M.";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";"Vyučující umí témata výborně a záživně podat, obsah kurzu je zajímavý, velmi často přiměje studenty k zamyšlení nad různými kulturně-společenskými jevy.";;"kms"
"1276";"JEB023";"Úvod do studia práva";"Pražák,P.,Wintr,J.";;"4";"4";"4";"5";"3";NULL;NULL;NULL;"2";"3";"1";"3";"1";"We have found out some practical information.";;"ies"
"1277";"JEB055";"Seminář k aktualitám I";;"Vyhnánek,T.";"4";"1";NULL;NULL;NULL;"4";"5";"4";"1";"2";"4";"3";"5";;;"ies"
"1278";"JJJM191";"Media and the Children";"Zezulková,M.";;"4";"3";"4";"4";"4";NULL;NULL;NULL;"1";"4";"4";"4";"4";"I learnt how to do a research from scratch, gained knowledge about the relationship between children and media, practised my photoshop skills to make a research poster.";"Sometimes I wasn't sure if I had lecture because the schedule of the course was not clear enough.I think that a group of five is a bit too many since my group always had difficulties to compromise a time to meet outside class.";"kms"
"1279";"NMMA701";"Matematika 1";"Spurný,J.";"Honzík,P.";"4";"5";"5";"5";"3";"5";"5";"2";"1";"4";"5";"5";"3";"The teacher’s attitude.";;"ies"
"1280";"JLB003";"Angličtina pro ekonomy I";;"Poslušná,L.";"3";"1";NULL;NULL;NULL;"5";"5";"2";"1";"3";"3";"2";"2";"I enjoyed listening to the teacher, because she talked as if she had quite an english accent.";;"cjp"
"1281";"JJM234";"Media and Society: An Introduction";"Jirák,J.";;"3";"3";"3";"3";"3";NULL;NULL;NULL;"1";"3";"2";"3";"3";"I keep a habit to watch news everyday because there is a media news assignment every lecture. The lecturer always engaged us to the discussion and explained the controversial topics in the media industry.";"The requirement of the group report wasn't very clear as we didn't have an standard about the content or the format. It was a bit difficult because we did not know what the lecturer expect from us.";"kms"
"1282";"JJB135";"Filmový seminář I";;"Šobr,M.";"5";"2";NULL;NULL;NULL;"3";"3";"4";"3";"2";"2";"3";"5";"Pravidelné projekce.";"Uvádět i nízkorozpočtové filmy od menších studií.";"kz"
"1283";"JJM362";"History of media";;"Neuzil,M.";"5";"3";NULL;NULL;NULL;"5";"5";"5";"1";"5";"5";"5";"5";"The lecturer explained every topic in a very organised and interesting way. I gained a lot of background knowledge about the history of every aspects of media. I enjoyed all of the lessons.";;"kz"
"1284";"JSM026";"Klíčové otázky sociální antropologie";"Grygar,J.,Hrešanová,E.,Uherek,Z.";;"4";"3";"5";"5";"5";NULL;NULL;NULL;"2";"3";"3";"5";"4";"Diskuzní charakter a střídání přednášejících.";"Má-li to být přiblížení antropologie pro neantropology, měl by kurz obsahovat i nějaká znamější východiska minulosti antropologického myšlení, zejména zmínění důležitých autorů a jejich stěžejních myšlenek.";"ks"
"1285";"JLB009";"Angličtina pro žurnalisty I";;"Prošková,A.";"4";"3";NULL;NULL;NULL;"4";"5";"4";"1";"4";"3";"4";"4";"I learnt a lot of new vocabulary items for news reporting which will be very useful in my future career.";;"cjp"
"1286";"JSM554";"Diplomový seminář";;"Grygar,J.,Hájek,M.";"5";"3";NULL;NULL;NULL;"5";"5";"5";"2";"3";"5";"5";"5";"Vzájemné diskutování dílčího postupu.";"Chtělo by to i něco k praktické části DP - práce s daty, analýza,... Možná bych také nemluvil o psaní úvodu práce, ale o teoretické části (teoretickém úvodu?).";"ks"
"1287";"JSM570";"Inovativní prezentace vědeckého poznání I";;"Spalová,B.";"5";"4";NULL;NULL;NULL;"5";"5";"4";"3";"3";"5";"3";"5";;;"ks"
"1288";"JSM572";"Sociologie organizací";"Čada,K.";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"2";"5";"4";"5";"5";;;"ks"
"1289";"JLB100";"Czech as a Foreign Language I";;"Mazúrková,B.";"4";"4";NULL;NULL;NULL;"4";"5";"5";"1";"4";"4";"4";"4";"The lecturer used different kinds of teaching methods to help us remember the Czech vocabulary items and grammar which I enjoyed very much. There was also a field trip to real farmer's market to let us communicate with local people in Czech, it was really interesting. Not only had I gained knowledge but I also knew more places in Prague.";"Other than the exercises in the textbook, more extra practises should have provided to prepare for mid-term test and final examinations.";"cjp"
"1290";"JLM011";"Angličtina pro veřejnou a sociální politiku I";;"Klírová,M.";"5";"3";NULL;NULL;NULL;"5";"5";"5";"1";"5";"5";"5";"5";;;"cjp"
"1291";"JSM103";"Academic Writing";;"Blokker,P.";"4";"3";NULL;NULL;NULL;"4";"4";"4";"2";"3";"3";"3";"3";;;"ks"
"1292";"JSM406";"Statistics in SPSS";;"Soukup,P.";"5";"4";NULL;NULL;NULL;"5";"5";"5";"1";"5";"5";"5";"5";;;"ks"
"1293";"JSM480";"Evaluation Research";;"Remr,J.";"5";"4";NULL;NULL;NULL;"5";"5";"5";"1";"4";"4";"4";"4";;;"ks"
"1294";"JSM518";"Public Policy";"Potůček,M.,Vlčková,K.";;NULL;"5";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"kvsp"
"1295";"JSM692";"Introduction to Social Research Methodology";"Remr,J.";;"5";"5";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"ks"
"1296";"JSB004";"Sociální nerovnosti";"Šanderová,J.";;"4";"3";"5";"5";"1";NULL;NULL;NULL;"4";"4";"3";"4";"5";;;"ks"
"1297";"JSB031";"Bakalářský seminář I  - diskuse projektů";;"Spalová,B.";"4";"3";NULL;NULL;NULL;"5";"5";"4";"1";"4";"5";"1";"4";;;"ks"
"1298";"JSB033";"Praktika z kvalitativního výzkumu";;"Marková Volejníčková,R.";"4";"4";NULL;NULL;NULL;"5";"5";"2";"1";"4";"5";"1";"4";;;"ks"
"1299";"NMMA703";"Matematika 3";"Zelený,M.";"Zelený,M.";"5";"5";"5";"5";"5";"5";"5";"5";"1";"5";"5";"5";"5";;;"ies"
"1300";"JEB998";"Úvod do ekonomie";"Kameníček,J.";;"2";"5";"4";"2";"4";NULL;NULL;NULL;"1";"5";"4";"4";"2";"Oceňuji poznámky z přednášek, které nám byly poskytnuty.";"Nálepkování, přístup ke studentům - užívání zvonečku pro zahájení a ukončení hodiny. Přehnaná kontrola a opatření u ZK.";"ies"
"1301";"JLM011";"Angličtina pro veřejnou a sociální politiku I";;"Klírová,M.";"4";"4";NULL;NULL;NULL;"5";"5";"5";"1";"5";"5";"5";"5";"Diskuze mezi studenty.";"Organizaci kurzu. Na počátku kurzu jsme nevěděli, že budeme psát English Journal. Bylo to velmi časové náročné s ostatními kurzy.";"cjp"
"1302";"JSB025";"Sociální problémy";"Frič,P.";;"4";"4";"5";"5";"5";NULL;NULL;NULL;"1";"4";"4";"4";"3";;;"kvsp"
"1303";"JSM516";"Sociální politika v perspektivě životního cyklu";"Dobiášová,K.,Kotrusová,M.";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"kvsp"
"1304";"JSM518";"Public Policy";"Potůček,M.,Vlčková,K.";;"5";"5";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;"Organizaci kurzu hned na počátku semestru.";"kvsp"
"1305";"JLB100";"Czech as a Foreign Language I";;"Nováková,K.";"5";"3";NULL;NULL;NULL;"5";"5";"5";"1";"5";"5";"4";"5";"Separation of exercises in such a way that everyone  with each other student has the opportunity to practice the language. language classes are the one when we can actually get to know each other.A lot depends on the book, but the teacher creates how course looks like and make us to don't want miss any class :)";;"cjp"
"1306";"JEM003";"Advanced Microeconomics";"Janda,K.,Melikhova,O.";"Janda,K.,Melikhova,O.";"5";"4";"5";"5";"5";"5";"5";"5";"1";"5";"5";"5";"5";;;"ies"
"1307";"JEM027";"Monetary Economics";"Holub,T.,Malovaná,S.";"Břízová,P.,Hájek,J.,Holub,T.,Malovaná,S.";"5";"4";"5";"5";"5";"5";"5";"5";"1";"5";"5";"5";"5";;;"ies"
"1308";"JEM037";"Financial Markets";"Brož,V.,Čovan,M.,Kočenda,E.,Moravcová,M.";"Brož,V.,Čovan,M.,Kočenda,E.,Moravcová,M.";"5";"4";"5";"5";"5";"5";"5";"5";"1";"5";"5";"5";"5";;;"ies"
"1309";"JEM062";"Introductory Econometrics";"Kukačka,J.";"Kukačka,J.";"5";"4";"5";"5";"5";"5";"5";"5";"1";"5";"5";"5";"5";;;"ies"
"1310";"JLB104";"Czech for Chinese speaking students";;"Vaníčková,K.";"5";"3";NULL;NULL;NULL;"5";"5";"5";"1";"5";"5";"5";"5";;;"cjp"
"1311";"JLM063";"English for Chinese Speaking Students";;"Štěpánková,D.";"5";"3";NULL;NULL;NULL;"5";"5";"5";"1";"5";"5";"5";"5";;;"cjp"
"1312";"JPB592";"US Government and Politics";"Kotábová,V.";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";"It is important that the classes are run by someone who is not only interested in the US political system but also went there regularly. Thanks to this, he can better explain the nuances based on his own experience.";;"kp"
"1313";"JPM324";"Geography and Politics in Europe within Global Regionalism";"Doboš,B.,Riegl,M.";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";"The teacher's knowledge went beyond the facts, but he can succinctly explain some historical phenomenon, its causes and effects. He requires specific knowledge, but does not focus on the very small details, he just want us to understand the links between events.";;"kp"
"1314";"JJB284";"Firemní komunikace a kultura";"Poucha,T.";;"5";"2";"5";"5";"4";NULL;NULL;NULL;"1";"4";"5";"5";"5";"Oceňuji přístup profesora, který kladl důraz na praktické využití probírané látky, vše bylo navíc zábavnou a zajímavou formou prezentováno.";"Nic.";"kmkpr"
"1315";"JMM671";"Rebuilding Europe";;"Rovná,L.";"4";"3";NULL;NULL;NULL;"3";"3";"4";"3";"3";"3";"4";"3";"The opportunity to focus on one important world's problem and get to know it in all aspects. Opportunity to exchange views with students in Prague and with students in Paris and Geteborg.";"Due to the low knowledge of the mechanisms of work of EU bodies by students, the teacher should better take care of its clarification.";"kzs"
"1316";"JJB630";"Krizová komunikace";"Chudinová,E.";;"4";"3";"5";"5";"4";NULL;NULL;NULL;"2";"5";"3";"4";"4";"Získala jsem zajímavé teoretické znalosti, které lze využít i dále v jiných kurzech. Líbilo se mi, že nám paní profesorka poskytla k testu veškeré materiály a celkově byla její výuka i přístup velmi \"lidský\".";"Uvedla bych více praktických příkladů, například případ jisté krizové situace a procházeli by se možné postupy jak situaci vyřešit apod. tak, abychom si teoretické znalosti více spojili s praxi. Jelikož dnešní doba patří internetu, zahrnula bych do předmětu i řešení krizové komunikace v rámci community managementu na sociálních sítí, jistá aktuálnost využitých médií mi v kurzu chyběla.";"kmkpr"
"1317";"JJB406";"Tvorba a prostředky v mediální komunikaci";"Chudinová,E.";;"3";"4";"5";"5";"4";NULL;NULL;NULL;"2";"3";"3";"3";"3";"Oceňuji přístup profesorky, je velmi přívětivá. Zajímavé bylo i zadání seminární práce.";"Celkově se jednalo o velké zahlcování informacemi, kdy bylo těžké rozlišit, co je opravdu důležité a co nikoliv. Též mi chybí nějaké detailnější hodnocení práce, co se líbilo, co se nelíbilo, co by chtělo zlepšit.";"kmkpr"
"1318";"JPB593";"Political Economy of Regionalism";"Miková,I.";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"4";"4";"5";"4";"The teacher gave access to articles and chapters, presentations. He skillfully talked about what was the subject of the class on specific examples (theory + practice).";"presentations for students should be on the same level - biography for one student, comparison of theory for two (instead  of biography for 2 and comparison for 2)";"kmv"
"1319";"JJB240";"Marketing a tvorba značky";"Průša,P.";;"3";"5";"4";"5";"4";NULL;NULL;NULL;"1";"3";"4";"4";"3";"Oceňuji množství praktických příkladů uvedených v hodině.";"Hodnocení není úplně jasné, hlavně co se například hodnocení skupinových prezentací týče. Jedna skupina naprosto očividně nesplnila zadání (místo analýzy dle Scotta Davise dělala rozbor komunikace) a přesto byla hodnocena nejlépe ze všech.";"kmkpr"
"1320";"JPM314";"Theories of International Relations";"Ditrych,O.,Plechanovová,B.";;"1";"2";"1";"1";"1";NULL;NULL;NULL;"3";"1";"2";"4";"3";"It teaches important IR theories";"The lecture style is not engaging and the material overlaps with other courses";"kmv"
"1321";"JPM595";"Arms Control and Disarmament";"Hynek,N.,Smetana,M.";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";"The pacing of assignments, the simulation game, and the guest lecturers";"Groups could spend more class time working together or could be required to coordinate outside class, but the pacing of peer-to-peer work and presentaitons in class felt a bit awkward";"kbs"
"1322";"JPM613";"Armed Forces and Society";"Kučera,T.";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";"The consistent pacing of material and the breakdown of class time kept the class engaging.";"Moodle is not always the most reliable platform for students to review their grades, though I don't know if something better exists.";"kbs"
"1323";"JPM705";"Human Security";"Hynek,N.";;"4";"3";"5";"5";"4";NULL;NULL;NULL;"4";"4";"5";"5";"4";"It covers important subject matter for this degree and for field work";"Greater coordination among lecturers";"kbs"
"1324";"JPM650";"Intelligence";"Bahenský,V.,Galeotti,M.";;"5";"3";"5";"3";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";"Very enlightening and engaging lectures";"Evaluation based on more assignments";"kbs"
"1325";"JPM707";"Peacekeeping and Peacebuilding";"Bureš,O.";;"4";"5";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"4";"Great content. Learned lots to do with UN peacekeeping. Very interesting content. Extremely knowledgeable and hard working teacher. Enjoyed group project and presentation, found it useful. Enjoyed class discussions.";"Unattainable reading schedule to manage with 5 other classes. Final exam, although an interesting idea, is far to difficult for one person and should have been a group task. There was no guidance and previous examples were not given. Although standard for a regular essay, the word count should have been far less for this individual task as it is virtually impossible to drag out 3000 words worth of content for a task like this with minimal information and still provide quality content. Interesting task but in my opinion the conditions are far too difficult for people who have just started learning about peacekeeping and will likely be detrimental to grades.";"kbs"
"1326";"JPM314";"Theories of International Relations";"Ditrych,O.,Plechanovová,B.";;"5";"4";"4";"2";"4";NULL;NULL;NULL;"4";"5";"4";"3";"4";"The ability to expound on IR theories and apply them in contemporary cases  in International Relations.";"The teacher's approach towards students while  testing the knowledge of the course : It was a little too rigid.";"kmv"
"1327";"JPM306";"African Security";"Werkman,K.";;"5";"3";"4";"3";"4";NULL;NULL;NULL;"5";"3";"4";"3";"4";"It was the exact and precise touch on all the necessary flashpoints in African society.";"Africa is a continent yet diverse And should have been more comprehensive if Each region was covered extensively and broadly. Rather than just narrowly.";"kbs"
"1328";"JPM561";"Regional Security Studies";"Karásek,T.,Klosek,K.";"Karásek,T.,Klosek,K.";"4";"3";"5";"4";"4";"4";"5";"5";"1";"5";"4";"4";"4";"Critically Examining everything and comprehensive approach to the course.";"Nothing it was absolutely Worth the time.";"kbs"
"1329";"JPM628";"Researching International Politics: Quantitative Methods";"Parízek,M.";;"3";"4";"4";"4";"4";NULL;NULL;NULL;"1";"4";"5";"4";"4";"The lectures materials were simple to understand even though they were structurally tougher than expected.";"Nothing  it was perfect.";"kmv"
"1330";"JPM689";"Conflict Studies";"Karásek,T.";;"5";"2";"4";"5";"5";NULL;NULL;NULL;"1";"4";"5";"4";"3";"The ability of the course to Cover aspects of COnflicts in brief , yet Good enough.";"Nothing it was Great.";"kbs"
"1331";"JPM708";"Ethics and Violence";"Karásek,T.,Kučera,T.";;"5";"2";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"3";"5";"The discussion, The course created room and enabled students to share their opinions and ideas, conflicting in most cases these ideas, however invaluable. Was a great experience.";"Nothing it was Perfect.";"kbs"
"1332";"JMB065";"Úvod do mezinárodního a evropského práva";"Šlosarčík,I.";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";"Přednášky byly velice zajímavé, oceňuji především vysvětlování látky pomocí příkladů z praxe.";;"kzs"
"1333";"JPM701";"European and Transatlantic Security";"Kazharski,A.";;"4";"3";"4";"5";"3";NULL;NULL;NULL;"1";"3";"3";"4";"4";"reading materials were interesting";"discussions could be planned for the second part of the lesson and in the first part it would be nice if teacher gave us more deeper explanations and some hints as discussions were a bit 'chaotic'";"kbs"
"1334";"JPM306";"African Security";"Werkman,K.";;"3";"2";"2";"5";"2";NULL;NULL;NULL;"1";"4";"2";"4";"4";"Good literature.";"The structure of the lectures.";"kbs"
"1335";"JPM727";"Orchestration in Global Governance";;"Abbott,K.,Parízek,M.";"5";"4";NULL;NULL;NULL;"5";"5";"5";"1";"5";"5";"5";"5";;;"kmv"
"1336";"JPM595";"Arms Control and Disarmament";"Hynek,N.,Smetana,M.";;"4";"2";"4";"5";"3";NULL;NULL;NULL;"1";"4";"4";"4";"4";"The country studies and the simulation at the end.";"Better structuring of the lectures.";"kbs"
"1337";"JLB019";"Francouzština odborná I";;"Bosáková,L.";"2";"2";NULL;NULL;NULL;"2";"4";"2";"1";"1";"2";"2";"1";;"Do not speak in Czech during the course. It is a advanced level, the class should be entirely in French";"cjp"
"1338";"JPM650";"Intelligence";"Bahenský,V.,Galeotti,M.";;"4";"3";"5";"5";"4";NULL;NULL;NULL;"1";"3";"3";"4";"4";;;"kbs"
"1339";"JPM694";"Strategic Studies";"Hynek,N.,Ludvík,J.,Smetana,M.";;"4";"3";"4";"5";"3";NULL;NULL;NULL;"1";"4";"4";"4";"4";"Good literature.";"The weekly's, I didnt feel like giving feedback on great literary pieces is a good thing, this should be done differently. for example a bigger paper, or weekly applications of concepts on contemporary conflicts/ situations.";"kbs"
"1340";"JLM001";"Academic English I";;"Cotte,P.";"3";"1";NULL;NULL;NULL;"4";"5";"4";"1";"4";"4";"4";"3";;;"cjp"
"1341";"JPM706";"Terrorism and Counterterrorism";"Bureš,O.";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"4";"5";"5";"It was one of the best classes ever in my life. The lecturer was so professional, well-prepared and his knowledge is remarkable. The readings were interesting and helpful to understand the whole picture of the course. The evaluation of the students was fair and professional.";"The lecturer definitely needs more time to elaborate every thoughts. Moreover, I would give the lecturer more time, because of the debates. We had no time to discuss our opininon with the group and the lecturer, due to the time limit.";"kbs"
"1342";"JPM707";"Peacekeeping and Peacebuilding";"Bureš,O.";;NULL;NULL;"5";"5";"5";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;"kbs"
"1343";"JPM708";"Ethics and Violence";"Karásek,T.,Kučera,T.";;NULL;NULL;"3";"3";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;"kbs"
"1344";"JPM526";"Justice and Reconciliation in Post-Conflict Societies";;"Werkman,K.";"3";"3";NULL;NULL;NULL;"2";"1";"3";"5";"4";"4";"4";"2";;"Communication with students is ridiculously poor. Professor NEVER replies to emails.";"kmv"
"1345";"JPM696";"Economic Warfare";"Ludvík,J.";;"4";"3";"4";"5";"3";NULL;NULL;NULL;"1";"4";"3";"4";"4";"Interesting case studies.";"Leave out the group discussions, waste of time. Spend more time on lecturing the students about different aspects of EC Warfare.";"kbs"
"1346";"JPM712";"Insurgency and Counterinsurgency";"Aslan,E.";;"3";"3";"4";"3";"3";NULL;NULL;NULL;"3";"4";"2";"4";"3";;;"kbs"
"1347";"JPM607";"International Negotiations";;"Parízek,M.";"5";"3";NULL;NULL;NULL;"5";"5";"5";"1";"4";"4";"5";"5";;;"kmv"
"1348";"JPM671";"Odborná stáž B";;;NULL;NULL;NULL;NULL;NULL;"5";"5";"5";NULL;NULL;NULL;NULL;NULL;;;"kmv"
"1349";"JLM006";"Angličtina pro politology II";;"Panešová,K.";NULL;NULL;NULL;NULL;NULL;"5";"5";"5";NULL;NULL;NULL;NULL;NULL;;;"cjp"
"1350";"JLB099";"Rozřazovací test z angličtiny";;"Panešová,K.";"5";"1";NULL;NULL;NULL;"5";"5";"5";"1";"3";"3";"4";"5";;;"cjp"
"1351";"JJB143";"Žurnalistika a feminismus";"Krobová,T.,Osvaldová,B.";;"5";"2";"5";"5";"5";NULL;NULL;NULL;"3";"5";"2";"3";"5";"Nejvíc jsem si cenila přístupu přednášející k tématu - velká otevřenost, podněty k diskuzi. Zároveň se mi líbila i forma atestu - prezentace aktuality a napsání eseje, která měla velmi volné téma.";;"kz"
