"cislo_dot";"kod_predm";"nazev_predm";"prednasejici";"cvicici";"q1";"q2";"q3";"q4";"q5";"q6";"q7";"q8";"q9";"q10";"q11";"q12";"q13";"t1";"t2";"katedra_code"
"641";"JSB001";"Základy sociologického myšlení";"Šanderová";;"3";"4";"5";"4";"4";NULL;NULL;NULL;"1";"3";"3";"4";"2";;;"ks"
"642";"JSB001";"Základy sociologického myšlení";"Šanderová";;"2";"5";"4";"2";"3";NULL;NULL;NULL;"1";"3";"3";"2";"2";;"hodnocení úkolů";"ks"
"643";"JSB001";"Základy sociologického myšlení";"Šanderová";;"2";"2";"5";"5";"4";NULL;NULL;NULL;"1";"3";"3";"2";"2";;"je velice časově náročná příprava";"ks"
"644";"JSB001";"Základy sociologického myšlení";"Šanderová";;"4";"4";"5";"4";"4";NULL;NULL;NULL;"1";"4";"3";"5";"4";"nejvíc oceńuji přehledný seznam všecha materiálů a dokumentů";"méně domácích úkolů";"ks"
"645";"JSB001";"Základy sociologického myšlení";"Šanderová";;"3";"4";"4";"4";"3";NULL;NULL;NULL;"1";"3";"3";"4";"3";"dobré prezentace, matirály, přístupné online";"je velký rozdíl mezi náročností úkolů (vysoká) a náročností přednášek (až příliš polopatě vysvětlováno)";"ks"
"646";"JSB001";"Základy sociologického myšlení";"Šanderová";;NULL;"3";"4";"3";"4";NULL;NULL;NULL;"2";"4";"2";"2";"3";"prezentace v moodlu";"ů";"ks"
"647";"JSB001";"Základy sociologického myšlení";"Šanderová";;"5";"5";"5";"4";"4";NULL;NULL;NULL;NULL;"4";"4";"5";"5";"náročnost a s ní spojenou motivaci ve studiu";;"ks"
"648";"JSB001";"Základy sociologického myšlení";"Šanderová";;"5";"2";"5";NULL;"4";NULL;NULL;NULL;"1";"5";"3";"5";"5";"líbí se mi zde propojení s ostatními předměty";"rozšířil bych kurz o semináře";"ks"
"649";"JSB001";"Základy sociologického myšlení";"Šanderová";;"4";"2";"4";"4";"4";NULL;NULL;NULL;"1";"5";"2";"4";"5";;"přidat cvičení";"ks"
"650";"JSB001";"Základy sociologického myšlení";"Šanderová";;"5";"4";"5";"5";"4";NULL;NULL;NULL;"3";"5";"4";"4";"5";"domácí úkoly- průběžná interakce s předmětem";;"ks"
"651";"JSB001";"Základy sociologického myšlení";"Šanderová";;"4";"5";"4";"4";"4";NULL;NULL;NULL;"1";"4";"4";"4";"3";;;"ks"
"652";"JSB001";"Základy sociologického myšlení";"Šanderová";;"3";"5";"5";"4";"4";NULL;NULL;NULL;"1";"4";"4";"3";"3";;;"ks"
"653";"JSB001";"Základy sociologického myšlení";"Šanderová";;"3";"5";"3";"3";"4";NULL;NULL;NULL;"1";"4";"2";"4";"1";;;"ks"
"654";"JSB001";"Základy sociologického myšlení";"Šanderová";;"3";"5";"4";"2";"3";NULL;NULL;NULL;"1";"4";"3";"3";"2";;;"ks"
"655";"JSB001";"Základy sociologického myšlení";"Šanderová";;"3";"5";"3";"4";"4";NULL;NULL;NULL;"1";"4";"3";"4";"2";;"Líbil se mi loňský přístup k úkolům na  principu dobrovolnosti";"ks"
"656";"JSB001";"Základy sociologického myšlení";"Šanderová";;"3";"5";"3";"2";"4";NULL;NULL;NULL;"1";"4";"4";"1";"4";;"vysvětlovat chyby v průběžných úkolech";"ks"
"657";"JSB001";"Základy sociologického myšlení";"Šanderová";;"3";"4";"4";"3";"4";NULL;NULL;NULL;"1";"3";NULL;"5";"3";;;"ks"
"658";"JSB001";"Základy sociologického myšlení";"Šanderová";;"4";"4";"4";"4";"4";NULL;NULL;NULL;"1";"5";"3";"4";"4";;"více přednášek mgr. Samce, stejné časové rozmezí mezi předposledním a posledním úkolem a ostatními";"ks"
"659";"JSB001";"Základy sociologického myšlení";"Šanderová";;"4";"5";"4";"3";"5";NULL;NULL;NULL;"1";"3";"3";"4";"4";;"hodnocení úkolů:Neodevzdám=napíšu, ale podle přednášejícího špatně :(";"ks"
"660";"JSB001";"Základy sociologického myšlení";"Šanderová";;"3";"5";"3";"3";"3";NULL;NULL;NULL;"1";"4";"4";"4";"3";;;"ks"
"661";"JSB001";"Základy sociologického myšlení";"Šanderová";;"3";"5";"3";"1";"2";NULL;NULL;NULL;"1";"4";"2";"2";"2";;"lidský přístup k hodnocení průběžných úkolů";"ks"
"662";"JSB001";"Základy sociologického myšlení";"Šanderová";;"3";"5";"3";"4";"4";NULL;NULL;NULL;"1";"4";"4";"4";"3";;"srozumitelnost hodnocení úkolů";"ks"
"663";"JSB001";"Základy sociologického myšlení";"Šanderová";;"5";"4";"4";"3";"5";NULL;NULL;NULL;"1";"4";"5";"4";"4";"povinné úkoly s texty v oodlu";"lepší vysvětlení chyb v povinných úkolech, dodržování termínů ze strany opravujících";"ks"
"664";"JSB001";"Základy sociologického myšlení";"Šanderová";;"4";"4";"4";"4";"3";NULL;NULL;NULL;"1";"4";"4";"4";"4";"průběžné úkoly- ale bez nutnosti získat 10 b";"hodnocení průběžných úkolů se mi zdálo neobjektivní- hodnotící byli často horší než paní docentka";"ks"
"665";"JSB001";"Základy sociologického myšlení";"Šanderová";;"5";"5";"5";"4";"4";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"ks"
"666";"JSB001";"Základy sociologického myšlení";"Šanderová";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";"domácí úkoly";;"ks"
"667";"JSB012";"Úvod do empirického výzkumu ve společenských vědách";"Jeřábek";"Daneš";"4";"4";"4";"4";"4";"5";"5";"5";"2";"4";"4";"4";"4";;;"ks"
"668";"JSB012";"Úvod do empirického výzkumu ve společenských vědách";"Jeřábek";"Sklenařík";"4";"4";"4";"5";"4";"5";"5";"5";"1";"5";"5";"4";"5";;;"ks"
"669";"JSB012";"Úvod do empirického výzkumu ve společenských vědách";"Jeřábek";"Sklenařík";"4";"3";"5";"5";"4";"5";"5";"5";"1";"4";"4";"3";"5";;;"ks"
"670";"JSB012";"Úvod do empirického výzkumu ve společenských vědách";"Jeřábek";"Sklenařík";"3";"3";"4";"4";"4";"5";"5";"5";"1";"4";"5";"3";"3";;;"ks"
"671";"JSB012";"Úvod do empirického výzkumu ve společenských vědách";"Jeřábek";"Fridrichovská";"4";"4";"4";"4";"3";"5";"5";"5";"2";"5";"5";"5";"5";;;"ks"
"672";"JSB012";"Úvod do empirického výzkumu ve společenských vědách";"Jeřábek";"Fridrichovská";"4";"4";"4";"3";"3";"5";"5";"5";"1";"5";"5";"4";"5";;;"ks"
"673";"JSB012";"Úvod do empirického výzkumu ve společenských vědách";"Jeřábek";"Kapičková";"3";"4";"3";"2";"2";"3";"2";"5";"2";"3";"3";"2";"2";;"prezentace v powerpointu a pokud možno na moodle";"ks"
"674";"JSB012";"Úvod do empirického výzkumu ve společenských vědách";"Jeřábek";"Kapičková";"4";"3";"5";"5";"4";"4";"4";"4";"1";"4";"4";"4";"4";"aktivita na seminářích";;"ks"
"675";"JSB012";"Úvod do empirického výzkumu ve společenských vědách";"Jeřábek";"Kapičková";"4";"5";"5";"5";"4";"4";"5";"5";"1";"5";"5";"4";"4";"práce s články";;"ks"
"676";"JSM413";"Výzkumné kolokvium A";;"Jeřábek";"5";"4";NULL;NULL;NULL;"5";"5";"5";"1";"5";"4";"4";"5";"ocenil, že nás prof. Jeřábek zapojil do příspěvku na konferenci Měss a psaní článku";;"ks"
"677";"JSM413";"Výzkumné kolokvium A";;"Jeřábek";"4";NULL;NULL;NULL;NULL;"4";"4";"4";"3";"4";"5";"3";"4";;;"ks"
"678";"JSM413";"Výzkumné kolokvium A";;"Jeřábek";"5";"4";NULL;NULL;NULL;NULL;NULL;NULL;"1";"5";"5";"5";"5";"zajímavý projekt, možnost přizpůsobit své téma práce";;"ks"
"679";"JSM413";"Výzkumné kolokvium A";;"Jeřábek";"5";"5";NULL;NULL;NULL;"5";"5";"5";"1";"4";"5";"4";"4";;;"ks"
"680";"JSM413";"Výzkumné kolokvium A";;"Jeřábek";"3";"5";NULL;NULL;NULL;"5";"5";"2";"2";"3";"3";"3";"2";;;"ks"
"681";"JSM413";"Výzkumné kolokvium A";;"Jeřábek";"3";"5";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"3";"5";"3";"4";;;"ks"
"682";"JSM413";"Výzkumné kolokvium A";;"Jeřábek";"4";"4";NULL;NULL;NULL;"5";NULL;"3";"1";"4";"4";"4";"4";;;"ks"
"683";"JSM413";"Výzkumné kolokvium A";;"Jeřábek";"3";"4";NULL;NULL;NULL;"3";"4";"4";"2";"3";"4";"4";"4";;;"ks"
"684";"JSM413";"Výzkumné kolokvium A";;"Jeřábek";"3";"4";NULL;NULL;NULL;"3";"3";"3";"1";"2";"3";"2";"2";;"větší ochota cvičící pomoci studentům, poradit, nasměrovat správným směrem";"ks"
"685";"JSM413";"Výzkumné kolokvium A";;"Jeřábek";NULL;NULL;NULL;NULL;NULL;"5";"5";"5";"1";"4";"5";"4";"4";;;"ks"
"686";"JSM413";"Výzkumné kolokvium A";;"Jeřábek";"5";"2";NULL;NULL;NULL;"5";"5";"5";"1";"5";"5";"5";NULL;"individuální přístup";;"ks"
"687";"JSB029";"Základy analýzy kvantitativních dat a SPSS";"Soukup, P.";"Daneš";"4";"5";"5";"5";"4";"5";"5";"5";"1";"5";"5";"4";"4";;"to ranní vstávání";"ks"
"688";"JSB029";"Základy analýzy kvantitativních dat a SPSS";"Soukup, P.";"Daneš";"4";"4";"5";"5";"4";"5";"5";"5";"1";"4";"4";"4";"5";"systém úkolů";"nic mě nenapadá";"ks"
"689";"JSB029";"Základy analýzy kvantitativních dat a SPSS";"Soukup, P.";"Daneš";"5";"5";"4";"5";NULL;"5";"4";"5";"1";"5";"5";"4";"5";;;"ks"
"690";"JSB029";"Základy analýzy kvantitativních dat a SPSS";"Soukup, P.";"Daneš";"5";"5";"5";"5";"5";"4";"5";"4";"1";"5";"5";"5";"5";"Kurzy mi vyhovují. Průběžné testy pomáhají při tom závěrečném a průběžné úkoly udržují studenty v obraze";;"ks"
"691";"JSB029";"Základy analýzy kvantitativních dat a SPSS";"Soukup, P.";"Daneš";"4";"4";"5";"5";"5";"4";"5";"5";"2";"5";"5";"4";"5";;"odpovídající výpočetní techniku v učebnách, místo testů raději zpracovávání projektů v SPSS";"ks"
"692";"JSB029";"Základy analýzy kvantitativních dat a SPSS";"Soukup, P.";"Daneš";"3";"5";"5";"5";"5";"5";"5";"4";"2";"5";"4";"5";"4";"profesora";"počítače šipka zrychlit";"ks"
"693";"JSB029";"Základy analýzy kvantitativních dat a SPSS";"Soukup, P.";"Daneš";"5";"4";"5";"5";"5";"5";"5";"5";"1";"5";"5";"3";"5";;;"ks"
"694";"JSB029";"Základy analýzy kvantitativních dat a SPSS";"Soukup, P.";"Daneš";"5";"4";"5";"5";"2";"5";"5";"3";"2";"4";"5";"3";"5";"úkoly- díky nim se dá všechno naučit a na napsání midtermů stačí";"asi nic, jen mi přijde, že když mě statistika nebaví, tak jsou přednášky k ničemu";"ks"
"695";"JSB029";"Základy analýzy kvantitativních dat a SPSS";"Soukup, P.";"Daneš";"5";"4";"5";"5";"5";"5";"5";"5";"5";"4";"5";"4";"5";;;"ks"
"696";"JSB029";"Základy analýzy kvantitativních dat a SPSS";"Soukup, P.";"Daneš";"5";"4";"5";"5";"5";"5";"5";"5";"1";"4";"5";"3";"5";"rozhodně průběžné úkoly  atesty, které 'nutí' k systematické přípravě, dále i možnost mít při testechk dispozici syntax- není nutné zbytečně se učit kupu příkazů, takto si  se postupně bez nervů ve výsledku zapamatujeme. V neposlední řadě bych vyudvihla přístup vyučujícího ke studentům";;"ks"
"697";"JSB029";"Základy analýzy kvantitativních dat a SPSS";"Soukup, P.";"Daneš";"3";"4";"5";"5";"4";"5";"5";"5";"1";"4";"4";"3";"3";;;"ks"
"698";"JSB029";"Základy analýzy kvantitativních dat a SPSS";"Soukup, P.";"Daneš";"4";"4";"5";"5";"5";"5";"5";"4";"2";"3";"5";"4";"3";"přístup vyučujícího. Předmět, který bych jinak sotva přežíval bez epileptických záchvatů, je se Soukupem až překvapivě zábavný";;"ks"
"701";"JSM518";"Public Policy";"Potůček";"Witz";"4";"3";"5";"5";"5";"3";"5";"4";"1";"5";"5";"5";"5";"Ahention d care for the subject by teacher";;"kvsp"
"702";"JSM518";"Public Policy";"Potůček";"Witz";"5";"4";"5";"5";"4";"5";"4";"5";"1";"5";"5";"5";"5";;;"kvsp"
"703";"JSM518";"Public Policy";"Potůček";"Witz";"5";"5";"5";"5";"4";"5";"5";"4";"1";"5";"4";"5";"4";;;"kvsp"
"704";"JSM518";"Public Policy";"Potůček";"Witz";"5";"5";"5";"5";"4";"4";"5";"4";"1";"5";"5";"5";"5";;;"kvsp"
"705";"JSM518";"Public Policy";"Potůček";"Witz";"3";"4";"2";"5";"3";NULL;NULL;NULL;"1";"4";"1";"3";"3";;;"kvsp"
"706";"JSM518";"Public Policy";"Potůček";"Witz";"3";"3";"4";"5";"4";"2";"3";"2";"1";"4";"3";"4";"4";"helping to understand such a complex subject";"too much stress on research, poor quality of seminas";"kvsp"
"707";"JSM518";"Public Policy";"Potůček";"Witz";"4";"3";"5";"5";"4";"5";"4";"4";"1";"3";"3";"4";"4";"pěkná a srozumitelná angličtina vyučujícího";"aby byl test v angličtině i češtině";"kvsp"
"708";"JSM518";"Public Policy";"Potůček";"Witz";"5";"5";"5";"4";"4";"4";"4";"4";"1";"4";"4";"4";"4";;;"kvsp"
"709";"JSM518";"Public Policy";"Potůček";"Witz";"5";"3";"5";"5";"5";"5";"5";"5";"1";"5";"5";"5";"3";;;"kvsp"
"710";"JSM518";"Public Policy";"Potůček";"Witz";"4";"5";"5";"4";"4";NULL;NULL;NULL;"1";"4";"4";"4";"3";;;"kvsp"
"711";"JSM518";"Public Policy";"Potůček";"Witz";"4";NULL;"5";"5";"5";"4";"4";"2";"1";"4";"4";"4";"4";;;"kvsp"
"712";"JSM518";"Public Policy";"Potůček";"Witz";"4";"4";"4";"5";"4";"3";"5";"4";"1";"4";"4";"4";"5";"The insight I got into Public Policy !";"The theories . The seminars sections should be more interesting";"kvsp"
"713";"JSM518";"Public Policy";"Potůček";"Witz";"5";"3";"5";"5";"4";NULL;NULL;NULL;"1";"5";"4";"4";"5";"the lecturer ´s attitude to students + teaching skills";;"kvsp"
"714";"JSM518";"Public Policy";"Potůček";"Witz";"3";"2";"4";"5";"4";NULL;NULL;NULL;"1";"4";"4";"4";"4";"some broad overview";;"kvsp"
"715";"JSM518";"Public Policy";"Potůček";"Witz";"4";"3";"5";"5";"5";"5";"5";"5";"1";"5";"5";"5";"5";"it ´s valuable to study this course. It can expand my knowledge background. ";"More policy application examlpe would be more helpful to learn this course";"kvsp"
"716";"JSM518";"Public Policy";"Potůček";"Witz";"3";"3";"3";"4";"3";"3";"4";"3";"1";"3";"3";"3";"3";;;"kvsp"
"717";"JSM518";"Public Policy";"Potůček";"Witz";"4";"4";"5";"5";"5";"3";"4";"4";"1";"5";"5";"5";"5";;;"kvsp"
"718";"JSM518";"Public Policy";"Potůček";"Witz";"4";"5";"4";"4";"5";"3";"4";"4";"1";"5";"4";"5";"4";;;"kvsp"
"719";"JSM521";"Veřejná politika";"Potůček";;"5";"4";"5";"5";"5";"5";"5";"4";"1";"5";"4";"5";"5";;;"kvsp"
"720";"JSM521";"Veřejná politika";"Potůček";;"4";"5";"4";NULL;"4";"4";NULL;NULL;NULL;"4";"4";"4";"4";;;"kvsp"
"721";"JSM521";"Veřejná politika";"Potůček";"Langr";"3";"4";"4";"4";"3";"3";"3";"3";"1";"4";"4";"4";"4";;;"kvsp"
"722";"JSM521";"Veřejná politika";"Potůček";"Poudská";"5";"5";"5";"5";"5";"5";"5";"5";"1";"5";"5";"5";"5";"motivace publikacemi";;"kvsp"
"723";"JSM521";"Veřejná politika";"Potůček";"Langr";"4";"4";"5";"5";"4";"4";"5";"5";"1";"3";"3";"4";"4";;;"kvsp"
"724";"JSM521";"Veřejná politika";"Potůček";"Angelovská";"5";"3";"5";"5";"4";"5";"5";"5";"2";"4";"5";"5";"5";"propracovaná organizace";;"kvsp"
"725";"JSM521";"Veřejná politika";"Potůček";"Mička";"4";"5";"5";"5";"4";"4";"5";"3";"3";"4";"4";"4";"4";;;"kvsp"
"726";"JSM521";"Veřejná politika";"Potůček";"Angelovská";"4";"5";"4";"5";"4";"5";"5";"5";"1";"4";"4";"5";"4";;;"kvsp"
"727";"JSM521";"Veřejná politika";"Potůček";"Rybová";"5";"5";"4";"4";"4";"5";"5";"4";"1";"4";"5";"4";"5";;;"kvsp"
"728";"JSM521";"Veřejná politika";"Potůček";"Angelovská";"3";"5";"3";"4";"2";"5";"5";"4";"1";"1";"2";"2";"2";"praktické otázky, ale bylo jich málo";"příliš mnoho velmi obecné teorie, zbytečně rozsáhlé teoretické práce";"kvsp"
"729";"JSM521";"Veřejná politika";"Potůček";"Šejdrová";"3";"3";"4";"4";"3";"2";"2";"1";"1";"4";"2";"3";"3";;"konzultant seminární práce. Lepší výběr konzultantů, nevolit lidi, kteří nemají na práci čas ani chuť";"kvsp"
"730";"JSM521";"Veřejná politika";"Potůček";"Rybová";"4";"5";"5";"5";"5";"3";"2";"1";"5";"5";"2";"5";"4";"odbornost přednášejícího + přístup";"praktikum šipka cvičící (konzultant) se ani jednou nedostavil ! Komunikace po emailu zdlouhavá - nemám jak osobně konzultovat sem. Práci";"kvsp"
"731";"JSM521";"Veřejná politika";"Potůček";"Rybová";"5";"5";"5";"5";"5";"4";"3";"3";"1";"5";"3";"5";"5";;;"kvsp"
"732";"JSM521";"Veřejná politika";"Potůček";"Kopečný";"4";"5";"5";"5";"5";"4";"5";"2";"4";"5";"5";"5";"5";;;"kvsp"
"733";"JSM521";"Veřejná politika";"Potůček";;"4";"5";"5";"5";"5";"5";"5";"3";"1";"5";"3";"3";"3";;;"kvsp"
"734";"JSM523";"Sociální politika";"Angelovská";;"5";"4";"5";"5";"5";NULL;NULL;NULL;NULL;"5";NULL;"5";"5";;;"kvsp"
"735";"JSM523";"Sociální politika";"Angelovská";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"4";"5";"5";"srozumitelnost, vstřícnost, ochota";;"kvsp"
"736";"JSM523";"Sociální politika";"Angelovská";;"5";NULL;"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";"výborný kurz, prvotřídní přednes, praktické ukázky, moc pěkné s vysokým přínosem";;"kvsp"
"737";"JSM523";"Sociální politika";"Angelovská";;"4";"4";"4";"5";"4";NULL;NULL;NULL;"1";"3";NULL;"3";"5";"otázka k zamyšlení během přednášky, přístup přednášejícího ke studentům";;"kvsp"
"738";"JSM523";"Sociální politika";"Angelovská";;"5";"4";"5";"5";"4";NULL;NULL;NULL;"1";"5";"5";"5";"5";"1";;"kvsp"
"739";"JSM523";"Sociální politika";"Angelovská";;"5";"4";"4";"4";"4";NULL;NULL;NULL;"1";"5";"5";"4";"5";;;"kvsp"
"740";"JSM523";"Sociální politika";"Angelovská";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"4";"5";"4";"5";;;"kvsp"
"741";"JSM523";"Sociální politika";"Angelovská";;"4";"4";"4";"5";"4";NULL;NULL;NULL;"1";"4";"3";"3";"5";"diskuze na přednáškách, powerpoint, prezentace, povinné úkoly";;"kvsp"
"742";"JSM523";"Sociální politika";"Angelovská";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"4";"5";"4";"5";"diskuze na dané téma, domácí úkoly";;"kvsp"
"743";"JSM523";"Sociální politika";"Angelovská";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"4";"3";"3";"3";;;"kvsp"
"744";"JSM523";"Sociální politika";"Angelovská";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"4";"5";"5";;;"kvsp"
"745";"JSM523";"Sociální politika";"Angelovská";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"4";"5";"5";"prezentace, přístup přednášejícího, srozumitelnost";;"kvsp"
"746";"JSM523";"Sociální politika";"Angelovská";;"4";"3";"5";"5";"4";NULL;NULL;NULL;"1";"4";"2";"3";"3";;;"kvsp"
"747";"JSM523";"Sociální politika";"Angelovská";;"4";"4";"4";"4";"4";NULL;NULL;NULL;"1";"4";"4";"4";"4";;;"kvsp"
"748";"JSM523";"Sociální politika";"Angelovská";;"5";"5";"5";"5";"5";NULL;NULL;NULL;"1";"4";"4";"5";"5";;;"kvsp"
"749";"JSM523";"Sociální politika";"Angelovská";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"4";"4";"4";"4";;;"kvsp"
"750";"JSM523";"Sociální politika";"Angelovská";;"5";"5";"5";"5";"5";NULL;NULL;NULL;"1";"4";"2";"4";"5";"kantor, struktura přednášek";;"kvsp"
"751";"JSM523";"Sociální politika";"Angelovská";;"5";"3";"4";"5";"4";NULL;NULL;NULL;"1";"4";"4";"5";"5";"oživování přednášek průběžně 'seminární' formou";"více specificky zaměřených úkolů (jako byly otázky v prvním úkolů) , volnější úkoly zachovat také";"kvsp"
"752";"JSM523";"Sociální politika";"Angelovská";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"4";"4";"5";"5";"řešení malých úkolů na přednáškách";;"kvsp"
"753";"JSM523";"Sociální politika";"Angelovská";;NULL;"5";"5";"5";"5";NULL;NULL;NULL;"1";"5";"3";"4";"3";;"psaní odborné seminární páce ve chvíli kdy z předmětu nemáme zkoušku (1. ročník 1. seminář), předmět přesunout do pozdější fáze studia";"kvsp"
"754";"JSM523";"Sociální politika";"Angelovská";;"5";"5";"5";"5";"4";NULL;NULL;NULL;"1";"4";"4";"4";"5";;;"kvsp"
"755";"JSM640";"Základy sociologie";"Paulíček";;"4";"3";"5";"4";"5";NULL;NULL;NULL;"1";"4";"4";"4";"5";;;"kvsp"
"756";"JSM640";"Základy sociologie";"Paulíček";;"4";"3";"4";"5";"5";NULL;NULL;NULL;"1";"4";"3";"3";"4";;;"kvsp"
"757";"JSM640";"Základy sociologie";"Paulíček";;"5";"2";"4";"5";"5";NULL;NULL;NULL;"1";"4";"3";"4";"5";"zručnost, segregace toho nejdůležitějšího";;"kvsp"
"758";"JSM640";"Základy sociologie";"Paulíček";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";"výborný přístup vyučujícího, znalosti, ochota diskutovat, zájem o názory druhých, zábavná a interaktivní metody výuky";;"kvsp"
"759";"JSM640";"Základy sociologie";"Paulíček";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";"všechno";;"kvsp"
"760";"JSM640";"Základy sociologie";"Paulíček";;"5";"4";"5";"5";"4";NULL;NULL;NULL;"1";"5";"4";"4";"5";;;"kvsp"
"761";"JSM640";"Základy sociologie";"Paulíček";;"5";"5";"5";"5";"5";NULL;NULL;NULL;"5";"5";"5";"5";"5";;;"kvsp"
"762";"JSM640";"Základy sociologie";"Paulíček";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"kvsp"
"763";"JSM640";"Základy sociologie";"Paulíček";;"5";"2";"5";"5";"5";NULL;NULL;NULL;"1";"4";"1";"5";"5";;;"kvsp"
"764";"JSM640";"Základy sociologie";"Paulíček";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";"výborné přednášky, názorné ukázky";;"kvsp"
"765";"JSM640";"Základy sociologie";"Paulíček";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";"kreativnost přednášek, mluvení z patra";"spokojenost";"kvsp"
"766";"JSM640";"Základy sociologie";"Paulíček";;"5";"4";"4";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"kvsp"
"767";"JSM640";"Základy sociologie";"Paulíček";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"kvsp"
"768";"JSM640";"Základy sociologie";"Paulíček";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"kvsp"
"769";"JSM640";"Základy sociologie";"Paulíček";;"4";"3";"5";"5";"5";NULL;NULL;NULL;"1";"4";"4";"4";"5";;;"kvsp"
"770";"JSM640";"Základy sociologie";"Paulíček";;"5";"5";"5";"5";"5";NULL;NULL;NULL;"1";"4";"4";"5";"5";;;"kvsp"
"771";"JSM640";"Základy sociologie";"Paulíček";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"4";"4";"4";"5";;;"kvsp"
"772";"JSM640";"Základy sociologie";"Paulíček";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";NULL;NULL;"5";"5";;;"kvsp"
"773";"JSM642";"Metody práce s informacemi";"Frič";;"4";NULL;"4";"4";"4";NULL;NULL;NULL;"1";"5";"3";"5";"5";;;"kvsp"
"774";"JSM642";"Metody práce s informacemi";"Frič";;"4";"3";"4";"5";"3";NULL;NULL;NULL;"1";"5";"3";"4";"3";"nárazový charakter";;"kvsp"
"775";"JSM642";"Metody práce s informacemi";"Frič";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"4";"4";"4";"příklady";;"kvsp"
"776";"JSM642";"Metody práce s informacemi";"Frič";;"4";"3";"4";"3";"5";NULL;NULL;NULL;"2";"3";"3";"4";"4";;;"kvsp"
"777";"JSM642";"Metody práce s informacemi";"Frič";;"4";"3";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"kvsp"
"778";"JSM642";"Metody práce s informacemi";"Frič";;"4";"4";"5";"5";"4";NULL;NULL;NULL;"1";"5";"4";"4";"5";"přístup + prezentace";;"kvsp"
"779";"JSM642";"Metody práce s informacemi";"Frič";;"4";"3";"4";"4";"5";NULL;NULL;NULL;"1";"4";"3";"4";"4";;;"kvsp"
"780";"JSM642";"Metody práce s informacemi";"Frič";;"4";"4";"4";"5";"5";NULL;NULL;NULL;"1";"4";"3";"4";"5";;;"kvsp"
"781";"JSM642";"Metody práce s informacemi";"Frič";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"kvsp"
"782";"JSM642";"Metody práce s informacemi";"Frič";;"4";"5";"4";"5";"4";NULL;NULL;NULL;"1";"4";"4";"4";"4";;;"kvsp"
"783";"JSM642";"Metody práce s informacemi";"Frič";;"5";"4";"5";"4";"4";NULL;NULL;NULL;"1";"4";"4";"4";"5";"srozumitelnost";"více prostoru pro diskuze studentů šipka akceptace jejich názorů";"kvsp"
"784";"JSM642";"Metody práce s informacemi";"Frič";;"4";"3";"4";"5";"4";NULL;NULL;NULL;"1";"4";"3";"4";"4";;;"kvsp"
"785";"JSM642";"Metody práce s informacemi";"Frič";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"4";"4";"5";"přístup přednášejícího, prezentace, srozumitelnost";;"kvsp"
"786";"JSM642";"Metody práce s informacemi";"Frič";;"5";"2";"5";"4";"5";NULL;NULL;NULL;"4";"5";"5";"5";NULL;"přehledné prezrentace, názorné příklady";;"kvsp"
"787";"JSM642";"Metody práce s informacemi";"Frič";;"5";"5";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";"uvedení příkladů v textu";;"kvsp"
"788";"JSM642";"Metody práce s informacemi";"Frič";;NULL;"4";"3";"2";"4";NULL;NULL;NULL;"1";"3";"4";"2";"3";"způsob psaní esejů a prací z pohledu určité teorie- nácvik prezentace i nevlastního názoru";"nepřístupnost pedagoga k diskuzi";"kvsp"
"789";"JSM642";"Metody práce s informacemi";"Frič";;NULL;NULL;"5";"4";"5";NULL;NULL;NULL;"1";"5";"4";"5";"4";;;"kvsp"
"790";"JSM510";"Veřejná správa";"Ochrana";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"5";"4";"5";"5";;;"kvsp"
