"cislo_dot";"kod_predm";"nazev_predm";"prednasejici";"cvicici";"q1";"q2";"q3";"q4";"q5";"q6";"q7";"q8";"q9";"q10";"q11";"q12";"q13";"t1";"t2";"katedra_code"
"596";"JLB020";"Francouzština odborná II";;"Bosáková Lada";"4";"3";NULL;NULL;NULL;"5";"5";"5";"1";"5";"5";"4";"4";;;"kjp"
"597";"JMM614";"Úvod do aplikovaných kvantitativních metod";"Hendrych,R.";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"kzs"
"598";"JEB132";"Introductory Statistics";"Červinka,M.";;"1";"5";"3";"2";"2";NULL;NULL;NULL;"1";"2";"2";"2";"1";;"Zvysit kreditove ohodnoceni minimalne na pet kreditu. Take bych upravila náročnost seminaru, prednasky a ukolu. V seminarich se delaly adekvatne narocne ulohy. Na prednadkach narocnejsi, ovsem v domacich ukolech byla náročnost opravdu neadekvátní, az premrstena. Casova náročnost kurzu (priprava na hodiny, test a domácí ukoly) vubec neodpovídá kreditovemu ohodnoceni.";"ies"
"599";"JPM295";"Vládní modely v parlamentních systémech";;"Švec,K.";"5";"3";NULL;NULL;NULL;"5";"5";"5";"1";"5";"5";"5";"5";;;"kp"
"600";"JPB253";"České novověké dějiny II.";"Kučera,J.P.";;"4";"5";"4";"4";"4";NULL;NULL;NULL;"2";"5";"4";"5";"4";;;"kp"
"601";"JEB053";"Labour Economics";"Flek,V.";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"2";"5";"4";"4";"5";"dobře vysvětlená látka v souvislostech";;"ies"
"602";"JEB115";"Macroeconomics II";;"Lichard,T.,Mareš,J.";NULL;NULL;NULL;NULL;NULL;"5";"5";"3";NULL;NULL;NULL;NULL;NULL;;;"ies"
"603";"JEB104";"Microeconomics I";"Burlakov,G.,Šťastná,L.";;"2";"4";"2";"4";"2";NULL;NULL;NULL;"1";"4";"2";"3";"3";;;"ies"
"604";"JJB210";"Kulturní kořeny moderní společnosti";"Halada Jan";;"4";"3";"4";"5";"3";NULL;NULL;NULL;"2";"4";"2";"4";"4";;;"kmkpr"
"605";"JJB230";"Politický marketing";"Matušková,A.";;"5";"4";"5";"5";"4";NULL;NULL;NULL;"1";"5";"4";"5";"5";"Celkově současnou koncepci kurzu. ";"Nevím.";"kmkpr"
"606";"JPB267";"Úvod do bezpečnostních a konfliktních studií";"Karásek Tomáš";;"4";"4";"5";"5";"4";NULL;NULL;NULL;"1";"4";"4";"4";"5";;;"kmv"
"607";"JPM279";"Totalitarismus a literatura";;"Mlejnek Josef";"4";"3";NULL;NULL;NULL;"2";"3";"5";"1";"5";"3";"4";"4";"Povinná četba některých stěžejních děl světové literatury. K absolvování zkoušky nebylo nutné naučit se nazpaměť jména a data, ale stačilo si tituly přečíst a pochopit je. Některé prezentace studentů i p. Mlejnka byly hodně zajímavé.";"P. Mlejnek má tendence hodně často se opakovat a mllluuuvvvííí příííšššeeeerrrrnnnněěěě ppppoooommmaaaalllluuuu. Jeho přehled o tématu je vynikající, ale bohužel jej neumí \"prodat\".";"kp"
"608";"JJB270";"Dějiny a teorie marketingové komunikace";"Klimeš,D.";;"5";"2";"5";"5";"2";NULL;NULL;NULL;"2";"3";"3";"4";"4";;;"kmkpr"
"609";"JJB005";"Současný český jazyk II";"Svobodová,I.";;"4";"5";"5";"5";"5";NULL;NULL;NULL;"2";"4";"5";"4";"5";"Oceňuji aktivní přístup vyučující a obsah cvičení, velice užitečné.";;"kz"
"610";"JPM423";"Geopolitical Importance of Central Europe";"Just,P.";;"5";"2";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"kp"
"611";"JJB171";"Proměny žurnalistiky v éře nových medií";"Jirků,J.";;"4";"3";"4";"5";"4";NULL;NULL;NULL;"2";"4";"3";"4";"5";;;"kz"
"612";"JJM257";"Duchovní kořeny evropské kultury II";"Fischerová,S.";;"4";"5";"4";"4";"2";NULL;NULL;NULL;"1";"5";"1";"1";"3";"Oceňuji zopakování antické filozofie a mytologie, které jsem se učil k maturitě. Některé pojmy jsou důležité a pořád se používají.";"Nejsem si jistý, zda to je vhodný kurz pro studenty žurnalistiky. Osobně mě to baví a zajímá, ale vím, že většina spolužáků je kurzem spíše zklamána, neboť čekali větší propojení s žurnalistikou a médii - např. princip svobody slova atd.";"kz"
"613";"JSB018";"Statistika II";;"Auředník,J.";"4";"4";NULL;NULL;NULL;"5";"5";"5";"2";"5";"5";"2";"5";"přístup cvičícího";"bodové ocenění za rychlost je diskriminující pro ty, kteří kurz absolvují poprvé, dojíždí apod.";"ks"
"614";"JPB019";"Dějiny mezinárodních vztahů II";"Soukup,Jaromír";;"5";"2";"5";"5";"5";NULL;NULL;NULL;"2";"5";"5";"5";"5";;;"kmv"
"615";"JPB562";"Výběrový seminář: Vybrané problémy geopolitiky a politické geografie II.";"Kofroň,J.";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"kp"
"616";"JJM277";"Jiné žánry. Kulturní a literární seminář.";;"Čeňková,J.";"5";"3";NULL;NULL;NULL;"5";"5";"5";"1";"5";"5";"5";"5";"Vynikající přístup paní doktorky Čeňkové. Vyučuje o současné literatuře zvláště pro mládež a pro děti tak, že to v nás vzbudilo opravdový zájem. Skvělé bylo povídání o knihách ke konci hodiny, kdy docházelo k debatám na různá literární témata. Není důležité umět díla a autory zpaměti jako spíš to všechno pochopit. Zpestřením bylo několik hostů a zajímavá diskuse.";"Možná více společné povinné četby, kterou bychom poté společně rozebírali.";"kz"
"617";"JSB035";"Základy logiky a matematiky";;"Žáček,J.";"5";"5";NULL;NULL;NULL;"4";"4";"5";"1";"5";"4";"4";"4";;"hodina týdně je opravdu málo";"ks"
"618";"JJB135";"Filmový seminář";;"Šobr Michal";"4";"1";NULL;NULL;NULL;"4";"4";"4";"4";"2";"2";"2";"4";;;"kz"
"619";"JEB010";"Makroekonomie II";"Hlaváček,M.";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"4";"5";"5";;;"ies"
"620";"JJM278";"Literatura ve středoevropském prostoru";"Malý,R.";;"5";"4";"4";"4";"5";NULL;NULL;NULL;"3";"5";"4";"5";"4";"Výborně vedené hodiny panem Malým. Dokázal pro téma, které se zpočátku zdálo nudné, nadchnout většinu účastníků. Kurzu prospělo, že bylo koncipován pro malý počet studentů, tahle komorní atmosféra nahrávala diskuzím.";"Více prostoru pro společné debaty. Závěrečná práce byla koncipována spíše vědecká než publicistická.";"kz"
"621";"JMM585";"Sociálně politický vývoj Skotska, Walesu a Severního Irska po roce 1945";"Kasáková Zuzana";;"4";"2";"5";"5";"4";NULL;NULL;NULL;"2";"5";"3";"5";"4";"Oceňuji klasický formát referátu a seminární práce, navrhuji zachovat rozvržení témat hodin v semestru.";"Hodinám by možná prospěly aktuality (více aktualit) například na začátcích hodin, aby se historické znalosti uvedly více do souvislostí s právě probíhajícími událostmi.";"kzs"
"622";"JCZ002";"Czech for Beginners II";;"Šimsa Cyril";"5";"1";NULL;NULL;NULL;"5";"5";"3";"2";"4";"4";"4";"5";"The teacher Kristina was very nice to all the students, lectures were informative and interesting. My level of Czech language improved";"However, the programme was quite easy, so I would make it more intensive.";"n"
"623";"JJM253";"Metodologické přístupy ke studiu žurnalistiky";"Nečas,V.";;"3";"5";"3";"4";"1";NULL;NULL;NULL;"3";"2";"3";"2";"2";"Zkušební práce, kterou p. Nečas zadal studentům k vypracování hodně napomohla k přípravě podkladů pro diplomovou tezi.";"Přednášky jsou hodně monologové, více zapojit studenty. Závěrečný test mi přijde zbytečný - nač testovat, zda studenti umí nazpaměť vyjmenovat chyby při experimentech nebo druhy výzkumů? Lepší by bylo ohodnotit tu zkušební práci či nástin práce.";"kz"
"624";"JEB006";"Matematika II";;"Kurka,O.";"4";"5";NULL;NULL;NULL;"4";"4";"4";"1";"4";"4";"4";"4";;"Zrusila bych povinnou ucast";"ies"
"625";"JSB311";"Antropologie náboženství";"Spalová,B.";;"3";"5";"3";"5";"2";NULL;NULL;NULL;"1";"5";"2";"4";"2";;;"ks"
"626";"JEB006";"Matematika II";;"Vlasák,V.";"3";"3";NULL;NULL;NULL;"3";"4";"3";NULL;NULL;NULL;NULL;NULL;;;"ies"
"627";"JSB069";"Úvod do práva";"Soukup,P.";;"4";"3";"5";"5";"4";NULL;NULL;NULL;"1";"4";"4";"3";"5";"moc se mi líbí místo psaní seminárky, která by skončila v šuplíku, vypracování/předělání hesel na wikipedii, to je super nápad";;"ks"
"628";"JPB249";"Vznik a vývoj české krajní levice";"Charvát,J.";;"5";"2";"5";"5";"4";NULL;NULL;NULL;"1";"4";"3";"3";"4";;"Pozdní příchody J. Charváta (!), větší zapojení studentů (četba, diskuze)";"kp"
"629";"JJM228";"Vývoj komunikačních technologií";"Cebe,J.";;"5";"5";"5";"5";"5";NULL;NULL;NULL;"1";"5";"4";"5";"5";"Výborný předmět, když tomu někdo rozumí a ještě to umí dobře odpřednášet, tak je to paráda :) Zakončení je sice celkem náročné, ale stojí to za to. A hlavně stojí za to na ty přednášky vážně chodit. Pan doktor občas přihodí nějakou hlášku nebo vtípek a to je prostě ono, takhle se to má dělat, aby nás to bavilo..";"Opravdu bych si dala výlet do NTM, který nám pan doktor na začátku slíbil a nakonec jsme tam nebyli, škoda. Určitě by nám k expozici sám řekl spoustu poznatků a lépe by se to propojilo. ";"kms"
"630";"JJM255";"Teoretické koncepty ke studiu žurnalistiky II";"Němcová Tejkalová,A.";;"3";"5";"3";"4";"3";NULL;NULL;NULL;"2";"1";"1";"1";"2";"Přednášky s panem Hájkem byly jakžtakž srozumitelné. Některé představované mediální teorie byly zajímavé. Dobrá byla návštěva zahraničních hostů.";"Obecně mi přijde zbytečné učit se nazpaměť tyhle strukturalistické, marxistické a kdovíjaké teorie, zvlášť když už jsou mnohé překonány. Tenhle kurz patřil mezi ty nejtěžší a nejhůře pochopitelné. Často jsem vůbec netušil/a, o čem je řeč a co si pod pojmy představit. Hodně škatulkování, kategorizování, jmen a dat. Test v pololetí a závěrečná zkouška patří k tomu nejtěžšímu, co jsem na téhle fakultě zažil.";"kz"
"631";"JEM165";"International Political Economy - IEPS";"Benáček,V.,Paulus,M.";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"ies"
"632";"JJB210";"Kulturní kořeny moderní společnosti";"Halada Jan";;"4";"4";"5";"5";"3";NULL;NULL;NULL;"2";"3";"3";"4";"3";;;"kmkpr"
"633";"JJM255";"Teoretické koncepty ke studiu žurnalistiky II";;"Jirků,J.";"3";"4";NULL;NULL;NULL;"4";"5";"1";"1";"3";"2";"2";"2";"Pan Jirků je úžasný, vše se snaží vysvětlit, i když je to často těžké. ";"Bohužel volba, že texty čte a vypracovává vždy jen někdo, kdo z toho pak dělá prezentaci, nebyla dobrá. Mnohem víc mi vyhovoval systém prvního semestru, kdy texty četli všichni a všichni vypracovávali pracovní listy. Prezentace studentů často byly nudné (bez obrázků, spousta textu na slidech), ale našly se i světlé výjimky. Přínos na seminářích nic moc, zvlášť když potom všechny ty prezentace byly sdílené.";"kz"
"634";"JJB135";"Filmový seminář";;"Šobr Michal";"5";"1";NULL;NULL;NULL;"5";"5";"5";"1";"5";"5";"5";"5";;;"kz"
"635";"JJB140";"Základy nakladatelské teorie a praxe";"Halada Jan";;"4";"3";"5";"5";"4";NULL;NULL;NULL;"1";"5";"2";"4";"5";"Zajímavý předmět i s hostem a exkurzí. Není na co si stěžovat!";;"kz"
"636";"JJB295";"Projektový management";"Koudelková,P.";;"3";"4";"4";"4";"4";NULL;NULL;NULL;"1";"3";"2";"2";"3";;;"kmkpr"
"637";"JPB198";"Úvod do politologie";"Brunclík,M.";;NULL;NULL;"5";"5";"5";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;"kp"
"638";"JJB005";"Současný český jazyk II";;"Svobodová,I.";"5";"5";NULL;NULL;NULL;"5";"5";"5";"2";"4";"5";"4";"5";"Oceňuji přístup vyučující a užitečnost vyučované látky.";;"kz"
"639";"JMM701";"North American Oral Traditions and Mass Media";"Giarelli,A.";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"4";"4";"5";"Oral traditions, whether folk tales or pop music, are an important part of any culture. An “americanist” should be aware of these cultural phenomena, and this course is a great way to look at American oral traditions from the beginning to 21st century.";;"kas"
"640";"JPB198";"Úvod do politologie";"Brunclík,M.";;"3";"2";"3";"3";"1";NULL;NULL;NULL;"1";"1";"1";"1";"4";;;"kp"
"641";"JEB010";"Makroekonomie II";;"Hlaváček,M.";"5";"4";NULL;NULL;NULL;"4";"5";"5";"1";"5";"5";"5";"5";;;"ies"
"642";"JEM097";"Economic Dynamics II";"Baxa,J.,Vošvrda,M.,Maršál,A.";;"1";"5";"1";"3";"1";NULL;NULL;NULL;"4";"1";"1";"1";"1";"Kurz je nejhorší ze všech, které jsem na UK měl zapsané za celé studium. Otřesná zkušenost.";"Nejlepší by bylo celý kurz zrušit. Minimálně by se měla snížit náročnost samostatné práce, která je několikanásobně vyšší než u jiných kurzů (někdy i několik dnů týdně) a navíc má jen minimální přínos. Přednášející ignoruje návrhy na zlepšení kurzu od studentů, kteří na něj pro nespokojenost nechodí a mají tedy pravděpodobně nejvíc co říct k jeho nedostatkům. Na kritiku nespokojených studentů reaguje tím, že se měli z kurzu vyškrtnout, ačkoliv je pro většinu zapsaných studentů povinný.";"ies"
"643";"JEB024";"Základy soukromého práva";"Bajura,J.,Pražák,P.,Horáček,T.";;NULL;NULL;"4";"5";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;"ies"
"644";"JJB230";"Politický marketing";"Matušková,A.";;"5";"5";"5";"5";"5";NULL;NULL;NULL;"3";"5";"5";"5";"5";;;"kmkpr"
"645";"JPB261";"Politické myšlení novověku IV";"Franěk,J.";;"3";"1";"3";"4";"5";NULL;NULL;NULL;"1";"5";"1";"3";"3";;;"kp"
"646";"JEM097";"Economic Dynamics II";;"Baxa,J.,Vošvrda,M.,Maršál,A.";NULL;NULL;NULL;NULL;NULL;"1";"3";"1";NULL;NULL;NULL;NULL;NULL;;;"ies"
"647";"JEB132";"Introductory Statistics";;"Šabata,M.";"4";"1";NULL;NULL;NULL;"3";"4";"2";"1";"3";"3";"3";"4";"Prakticky.";"Ocenil bych kdyby sme na cvičenich mneli vć náročnejších příkladu, a bolo by fajn kdyby sme aspon jednu hodinu strávili jen s R-kem. ";"ies"
"648";"JEM171";"Financial Derivatives";"Babiak,M.";;"4";"3";"4";"5";"4";NULL;NULL;NULL;"1";"4";"4";"3";"4";;"Druhá polovina kurzu byla poměrně náročná.";"ies"
"649";"JSB062";"Současná česká společnost";"Tuček,M.";;"4";"1";"3";"2";"3";NULL;NULL;NULL;"1";"4";"1";"4";"5";;;"ks"
"650";"JPB265";"Geopolitické hrozby současného světa";"Riegl,M.";;"5";"2";"5";"5";"5";NULL;NULL;NULL;"2";"5";"5";"5";"5";;;"kp"
"651";"JEM036";"Financial Markets Instruments II";"Čech,F.,Moravcová,M.,Dědek Oldřich";;"5";"3";"5";"5";"3";NULL;NULL;NULL;NULL;"5";"5";"5";"5";;;"ies"
"652";"JJB135";"Filmový seminář";;"Šobr Michal";"5";"5";NULL;NULL;NULL;"5";"5";"5";"1";"5";"5";"5";"5";"Filmy :-)";"Víc filmů :D";"kz"
"653";"JEM036";"Financial Markets Instruments II";;"Čech,F.,Moravcová,M.";NULL;NULL;NULL;NULL;NULL;"4";"5";"3";NULL;NULL;NULL;NULL;NULL;;;"ies"
"654";"JEM128";"Financial Modelling Using MS Excel and VBA";;"Jakubík,P.";"5";"3";NULL;NULL;NULL;"5";"5";"5";"1";"4";"5";"4";"4";;;"ies"
"655";"JSM456";"Totalitární systémy: sociologie, politika, ideologie a estetika";"Tuček,M.";;"3";"2";"3";"4";"1";NULL;NULL;NULL;"2";"2";"1";"1";"4";;"lepší struktura výuky do určitých témat přednášek, takto to bylo takové vypravění bez hlavy a paty (především přednášky paní Cviklové) ";"ks"
"656";"JEM111";"International Macroeconomics";"Holub,T.";;"3";"4";"4";"4";"3";NULL;NULL;NULL;"1";"4";"4";"4";"3";"Diskuse v druhé polovině kurzu byly super.";"Kurz je časově velmi náročný kvůli týdenním úkolům. V první polovině byla cvičení přeplněná počítáním, kdy student prakticky jen slepě opisuje z tabule. V druhé polovině zabíralo hodně času čtení paperů, které v praxi téměř nikdo nepřečetl.";"ies"
"657";"JEM111";"International Macroeconomics";;"Malovaná,S.,Paulus,M.";NULL;NULL;NULL;NULL;NULL;"3";"5";"5";NULL;NULL;NULL;NULL;NULL;;;"ies"
"658";"JEM061";"Quantitative Finance II";"Baruník,J.,Vácha,L.";;"5";"3";"2";"5";"3";NULL;NULL;NULL;"2";"5";"5";"4";"4";"Praktická cvičení se simulacemi. Hands on experience (přiměřené obtížnosti) je nejlepší způsob jak látku pochopit.";"Poslední úkol byl poměrně velké sousto.";"ies"
"659";"JSB062";"Současná česká společnost";"Tuček,M.";;"5";"2";"5";"3";"3";NULL;NULL;NULL;"2";"2";"3";"1";"5";;;"ks"
"660";"JEM160";"Robust statistics and econometrics";"Víšek,J.";;"4";"2";"5";"5";"5";NULL;NULL;NULL;"1";"4";"3";"4";"4";;;"ies"
"661";"JPB198";"Úvod do politologie";"Brunclík,M.";;"4";"4";"4";"4";"3";NULL;NULL;NULL;"1";"5";"4";"4";"4";;;"kp"
"662";"JPB900";"Women and Politics";"Kubátová,H.";;"4";"1";"4";"5";"3";NULL;NULL;NULL;"1";"3";"3";"3";"4";;"Témata přednášek triviální";"kp"
"663";"JPB198";"Úvod do politologie";"Brunclík,M.";;"2";"3";"1";"2";"1";NULL;NULL;NULL;"3";"3";"2";"2";"2";;;"kp"
"664";"JEM160";"Robust statistics and econometrics";;"Víšek,J.";NULL;NULL;NULL;NULL;NULL;"3";"4";"4";NULL;NULL;NULL;NULL;NULL;;;"ies"
"665";"JEB029";"Matematika IV";"Vlasák,V.";;"5";"5";"5";"5";"5";NULL;NULL;NULL;"1";"5";"4";"4";"5";;;"ies"
"666";"JPM050";"EU - vývoj společenství , ES";"Karlas,J.,Plechanovová Běla,Kučerová Irah";;"4";"4";"2";"5";"2";NULL;NULL;NULL;"2";"4";"1";"4";"3";"Obsah kurzu se mi líbí, škoda jen té formy, kterou je to podáváno.";"Styl přednášek - současná verze, kdy vyučující stihne na přednášce projet 4 snímky z celkových 19 a to ještě tak, že u toho uspí i hada, není příliš přívětivá. Nemohu však hovořit za všechny přednášky, na všech jsem totiž nebyl.";"kmv"
"667";"JEB132";"Introductory Statistics";;"Smutná,Š.";"3";"5";NULL;NULL;NULL;"3";"4";"4";"1";"4";"5";"4";"4";;;"ies"
"668";"JEB045";"Financial Management";"Avdulaj,K.,Wang,Y.,Mejstřík,M.";;"1";"4";"2";"3";"1";NULL;NULL;NULL;"3";"4";"1";"2";"1";"Projekt";"Změnit pořadá přednášek. Kurz absolutně nepomáhá studentům v projektu. Vše si musí zjistit sami => je úplně zbytečné kurz navštěvovat.Prof. Mejstřík není moc dobrý přednášející";"ies"
"669";"JJM227";"Vybrané kapitoly kulturálních studií";"Reifová,I.";;"4";"5";"4";"5";"5";NULL;NULL;NULL;"2";"4";"3";"4";"5";"Lidský a velmi vstřícný přístup vyučující";;"kms"
"670";"JPB257";"Komparace politických systémů II";"Brunclík,M.,Perottino,M.,Kotábová Věra,Jeřábek,M.";;"4";"5";"4";"4";"5";NULL;NULL;NULL;"2";"4";"4";"5";"4";;;"kp"
"671";"JEB102";"Principles of  Economics II";"Adam,T.,Šolc,J.,Janský,Petr (ekonom),Džmuráňová,H.";;"4";"3";"4";"4";"1";NULL;NULL;NULL;"1";"3";"3";"3";"4";"Zachovala bych aplii a midterm";;"ies"
"672";"JEB132";"Introductory Statistics";"Červinka,M.";;"3";"5";"3";"4";"3";NULL;NULL;NULL;"2";"3";"3";"4";"3";;;"ies"
"673";"JMMZ155";"Grand Debates of European Integration";;"Kasáková Zuzana,Weiss,T.";"5";"4";NULL;NULL;NULL;"5";"5";"5";"1";"5";"5";"5";"5";;;"kzs"
"674";"JJB224";"Psychologie marketingové komunikace";"Hofmannová,J.";;"4";"3";"4";"5";"3";NULL;NULL;NULL;"1";"3";"3";"4";"4";"Příklady a vysvětlení konkrétních aplikací psychologických poznatků v reklamní praxi. ";"Věnovat méně času historii psychologie jako oboru a více se věnovat aplikaci psychologie na reklamní tvorbu. ";"kmkpr"
"675";"JPB198";"Úvod do politologie";"Brunclík,M.";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"5";"1";"2";"5";;;"kp"
"676";"JJB225";"Sociálně-psychologické aspekty marketingové komunikace";"Senichev,V.";;"5";"4";"4";"4";"5";NULL;NULL;NULL;"2";"4";"5";"4";"5";"praktické příklady, ukázky a vysvětlení daných jevů";"hodně témat bylo stejných jako v kurzu Sociální kontext komunikace ze zimního semestru. také bych upřednostnila semináře každý týden a kratší dobu než jen 5x za semestr 3 hodiny";"kmkpr"
"677";"JLB012";"Němčina pro ekonomy nižší II";;"Faltýnová,R.";"4";"4";NULL;NULL;NULL;"4";"4";"4";"1";"4";"4";"4";"4";;;"kjp"
"678";"JPM327";"Justice in Politics and International Relations";"Salamon,J.";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"4";"5";"4";"4";;;"kp"
"679";"JEB029";"Matematika IV";;"Vlasák,V.";"5";"5";NULL;NULL;NULL;"5";"5";"5";"1";"5";"5";"4";"5";;;"ies"
"680";"JSB010";"Současná sociologie";"Balon Jan";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"2";"5";"1";"4";"4";"Oceňuji přístup vyučujícího ke studentům. Líbil se mi také způsob výkladu, který se zaměřil na nejdůležitější osobnosti a informace o nich byli podávány v souvislostech. ";"Uvítala bych pomalejší tempo vyučujícího. Poměrně často se mi stávalo, že jsem si nestihla zapisovat všechny informace a nemohla je tak použít při přípravě na zkoušku.";"ks"
"681";"JJM116";"Základy sociální komunikace";"Jirák,J.";;"4";"5";"4";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";"Kurz je velmi obsáhlý, přednášející nabídne komplexní informace k tématice. V kombinaci se seminářem studenty donutí k nácviku dovedností - přednášení aktualit a referátů. Vždy dá všem studentům feedback, což považuji za velké plus. Přednášející je vcelku přísný, ale férový.";"Zkoušku. :) Na můj vkus je toho na jeden předmět až moc, ale chápu, že některé předměty hold musí dát studentům více zabrat.";"kms"
"682";"JPB222";"Metodologický proseminář II";;"Doboš,B.,Kofroň,J.";"4";"4";NULL;NULL;NULL;"5";"5";"4";"1";"4";"5";"4";"4";;;"kmv"
"683";"JJB250";"Úvod do studia českého jazyka II";"Šoltys,O.";;"2";"3";"1";"1";"1";NULL;NULL;NULL;"2";"3";"1";"2";"2";;"Doporučuji vyměnit vyučujícího, pan Šoltys a jeho pohrdavý přístup, to bylo něco otřesného. ";"kmkpr"
"684";"JEM007";"Applied Microeconometrics";"Jurajda,Š.,Pertold-Gebická,B.";;"5";"5";"4";"4";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";"The use of random evaluation and how to carry out real applied microeconometrics research!";"I will suggest two things, first, like other courses, where it is compulsory to work together in group for the term papers, because in some classes, foreign student find it very difficult to integrate with czech students, and the spirit of team work should be promoted so that we can be well prepared for the future, and secondly, I will suggest that this course should allow also Final examination, so that the whole grade should reflects, the term paper and final examination, just like applied econometrics, though I failed in the first attempt, I will be glad to retake it again, and I know I will excel.";"ies"
"685";"JPB198";"Úvod do politologie";"Brunclík,M.";;"3";"3";"4";"4";"2";NULL;NULL;NULL;NULL;"2";"1";"2";"4";;"nerovnoměrně vypsané termíny zkoušky - na začátku a na konci, nic uprostřed, ppt z přednášek publikovat již před samotnou výukou, mikrofon";"kp"
"686";"JPM411";"Ekonomická integrace (ES)";;"Kučerová Irah";"4";"2";NULL;NULL;NULL;"5";"5";"2";"1";"4";"4";"4";"5";"vstřícný přístup ke studentům, hodnocení na základě průběžné činnosti";"více diskuse, nutnost přemýšlet hlouběji";"kmv"
"687";"JEB102";"Principles of  Economics II";"Adam,T.,Šolc,J.,Janský,Petr (ekonom),Džmuráňová,H.";;"3";"2";"4";"4";"2";NULL;NULL;NULL;"1";"4";"3";"4";"3";;;"ies"
"688";"JJM228";"Vývoj komunikačních technologií";"Cebe,J.";;"4";"5";"4";"2";"5";NULL;NULL;NULL;"1";"4";"3";"4";"4";"Poutavé přednášené";"Přístup přednášejícího ke studentům";"kms"
"689";"JEM002";"Master´s Thesis Seminar II";;"Havránek,T.,Mejstřík,M.,Havránková,Z.";"4";"4";NULL;NULL;NULL;"4";"5";"3";"1";"1";"2";"2";"3";;;"ies"
"690";"JSB456";"Sociology of European Integration";"Blokker,P.";;"4";"3";"4";"4";"4";NULL;NULL;NULL;"1";"4";"3";"4";"4";;;"ks"
"691";"JMM584";"Velké debaty evropské integrace";;"Weiss,T.";"5";"2";NULL;NULL;NULL;"5";"5";"4";"1";"4";"4";"5";"5";"Oceňuji formát hodiny s menším počtem studentů a s referátem. Navrhuji zachovat formát zkoušky a hodnocení aktivity + referátu + četby.";"Kurzu by možná prospěl ještě o něco menší počet studentů u jednotlivých cvičících, protože diskuze občas svádí k dialogům jen např. čtyř lidí, ale celkově byla témata hodin kurzu vhodná.";"kzs"
"692";"JPB012";"Politická geografie II";"Romancov Michael";;"5";"2";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"kp"
"693";"JJB008";"Úvod do studia komunikace";"Jirák,J.";;"3";"5";"4";"4";"2";NULL;NULL;NULL;"2";"3";"2";"4";"3";;;"kz"
"694";"JJB250";"Úvod do studia českého jazyka II";;"Šoltys,O.";"1";"2";NULL;NULL;NULL;"1";"1";"1";"3";"2";"1";"1";"1";;;"kmkpr"
"695";"JMM385";"Legal Framework of the European Union";"Šlosarčík Ivo";;"3";"3";"4";"4";"3";NULL;NULL;NULL;"1";"3";"3";"2";"2";;;"kzs"
"696";"JSB054";"Výzkumný seminář";;"Kandert Josef,Řezáčová,V.";"4";"3";NULL;NULL;NULL;"4";"5";"3";"1";"5";"5";"3";"5";;;"ks"
"697";"JSM490";"Vybrané osobnosti sociologické teorie";"Balon Jan";;"4";"2";"4";"5";"5";NULL;NULL;NULL;"2";"4";"2";"3";"5";"prezentace jednotlivých státnicových otázek studenty, před státnicemi velmi přínosné";;"ks"
"698";"JEB006";"Matematika II";"Bárta,T.";;"3";"5";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"1";"Milý prístup vyučujíciho.";"Vyučovat matematiku se na Opletalce proste neda. Neda se tam porádne sedet ani psát je tam málo mista a není videt na tabuli. Určite by bylo lepši kdyby byli hodiny matiky na mat fyzu.";"ies"
"699";"JEM002";"Master´s Thesis Seminar II";;"Havránek,T.,Mejstřík,M.,Havránková,Z.";"3";"3";NULL;NULL;NULL;"5";"5";"3";"1";"3";"4";"4";"3";"Positive and helpful attitude of Mr Havranek, clear communication of the requirements, fast response";"Value of attending is generally not high, perhaps attendance should be made voluntary. General comment: access to data sources at IES is inadequate, for the sake of future research I would recommend subscription to at least WRDS databases.";"ies"
"700";"JPB198";"Úvod do politologie";"Brunclík,M.";;"4";"2";"3";"5";"2";NULL;NULL;NULL;"1";"2";"2";"2";"3";"Nevím";"Způsob výkladu";"kp"
"701";"JEB132";"Introductory Statistics";;"Smutná,Š.";"2";"3";NULL;NULL;NULL;"2";"3";"1";"1";"1";"1";"1";"3";;;"ies"
"702";"JEB025";"Public Finance";"Soudek,J.,Švarcová,N.";;"4";"4";"4";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"4";;;"ies"
