"cislo_dot";"kod_predm";"nazev_predm";"prednasejici";"cvicici";"q1";"q2";"q3";"q4";"q5";"q6";"q7";"q8";"q9";"q10";"q11";"q12";"q13";"t1";"t2";"katedra_code"
"1918";"JJB135";"Filmový seminář";;"Šobr, M.";"5";"1";NULL;NULL;NULL;"5";"5";"3";"1";"2";"2";NULL;"5";"Vysílání těch nejnovějších snímků.";"Posluchárnu. Občas při dvou a více hodinovém sezení se sledování filmu stává nepohodlným. Chápu ale, že najít odpovídající prostor s ohledem na to, že filmy jsou téměř \"zadarmo,\" není jednoduché.";"kz"
"1919";"JEB027";"Finanční ekonomie";"Teplý,P.";;"4";"3";"5";"4";"3";NULL;NULL;NULL;"2";"3";"3";"3";"4";"Nadšený přístup přednášejícího.";"Stručnější prezentace.";"ies"
"1920";"JEB010";"Makroekonomie II";"Hlaváček,M.";;"4";"3";"5";"5";"2";NULL;NULL;NULL;"2";"3";"2";"3";"3";"Přátelský přístup ke studentům, ať už na přednášce či seminářích.";"Občas se zdlouhavé prezentace plné vzorečků stávají nudnými.";"ies"
"1921";"NMMA704";"Matematika 4";"Bárta,T.";;"5";"5";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"4";"Srozumitelné vysvětlování. Oceňuji také přátelský přístup přednášejícího, po celé 4 roky jsem z jeho strany cítila jisté pochopení, že nejsme typičtí studenti MatFyzu a díky tomu se snažil vysvětlovat řadu věcí polopatě, na čemž se pak následně dalo dál stavět.";"Občas bych ocenila přehlednější strukturu důkazů jednotlivých vět na přednáškách. Na druhou stranu chápu, že se od studenta Matematiky IV očekává jistá samostatnost a úroveň samostudia, takže se očekává, že si lehčí věty umíme dokázat sami. Navíc struktura některých vět a jejich myšlenky byly občas dost náročné, už jen znění, natož někdy i důkaz.Na vysokou obtížnost předmětu je dle mého názoru bezpředmětné si stěžovat, matematika nikdy lehká nebyla, není a nebude, a pokud člověk absolvoval již tři předtím a není zrovna moc velký génius, ví, jak velký čas je třeba vyhradit si na počítání a naučení se a pochopení teorie, což může být občas psychicky vyčerpávající. Odměnou mu však potom je pocit, že takhle těžkou zkoušku složí.";"ies"
"1922";"NMMA704";"Matematika 4";;"Bárta,T.";"5";"5";NULL;NULL;NULL;"5";"5";"5";"1";"5";"5";"5";"5";"Vždycky se mi líbil drobný \"outline\" do nově probírané látky na začátku semináře. Dál určitě oceňuji počítání u tabule během celé délky semináře, protože si myslím, že látka byla opravdu celkem náročná a moje samostatné počítání na hodině by určitě bylo celkem neefektivní. Také oceňuji vkládání řešených DDÚ na stránky, což dává příležitost i studentům, kteří si během roku na jejich počítání nevyhradili čas.";"Nevím jestli tohle dokáže vyučující nějak zlepšit a určitě to není špatným stylem výuky, ale občas během seminářů z matematiky mívám problém, že jen slepě opisuji příklad a nevnímám moc samotné počítání a metodiku př daném příkladu, kterou si pak musím zpětně projet doma.  ";"ies"
"1923";"JEB128";"Visual Basic for Applications";;"Doležel,P.";"2";"5";NULL;NULL;NULL;"2";"2";"1";"4";"1";"1";"1";"2";"Myšlenku, že vás naučí programovat v jazyku VBA.";"To, že vás tento kurz doopravdy programování ve VBA naučí. Bohužel, semináře neměly přesnou strukturu, vyučující nenutil studenty pracovat samostatně, často se stalo, že ani na přednášku nepřišel.. Chápu, že není profesionální učitel, ale z tohoto kurzu mám dojem, že mi nic nepřinesl, všechno se člověk musí naučit sám.";"ies"
"1924";"JEB111";"Advanced Data Analysis in MS Excel";;"Kraicová,L.,Polák,P.";"4";"4";NULL;NULL;NULL;"2";"2";"3";"1";"4";"3";"3";"4";;;"ies"
"1925";"JLB004";"Angličtina pro ekonomy II";;"Gloverová,M.";"3";"3";NULL;NULL;NULL;"4";"5";"4";"1";"4";"3";"4";"4";;;"kjp"
"1926";"JEB004";"Ekonomie II";"Havránek,T.,Matoušek,J.,Žigraiová,D.";;"5";"3";"5";"5";"4";NULL;NULL;NULL;"1";"4";"3";"4";"5";;;"ies"
"1927";"JEB004";"Ekonomie II";;"Matoušek,J.,Žigraiová,D.";"4";"4";NULL;NULL;NULL;"4";"3";"4";"1";"4";"4";"4";"5";;;"ies"
"1928";"JEB132";"Introductory Statistics";"Červinka,M.";;"2";"4";"2";"2";"3";NULL;NULL;NULL;"1";"4";"3";"2";"3";;;"ies"
"1929";"JEB132";"Introductory Statistics";;"Kučera,A.";"3";"3";NULL;NULL;NULL;"2";"3";"3";"1";"4";"3";"2";"3";;;"ies"
"1930";"JEB117";"Mathematics for Economists";"Ba,L.";;"2";"4";"2";"2";"3";NULL;NULL;NULL;"1";"4";"1";"2";"2";;;"ies"
"1931";"JEB059";"Seminář matematické analýzy a algebry II";;"Svoboda,S.";"4";"4";NULL;NULL;NULL;"5";"5";"4";"1";"3";"4";"3";"4";;;"ies"
"1932";"JEB024";"Základy soukromého práva";"Bajura,J.,Horáček,T.,Pražák,P.";;"2";"2";"3";"3";"1";NULL;NULL;NULL;"1";"2";"1";"2";"3";;;"ies"
"1933";"JJB621";"Mediální produkce - žurnalistická práce II.";"Vlasák,Z.";;"3";"2";"4";"5";"3";NULL;NULL;NULL;"1";"3";"3";"3";"4";"Rychlé a podrobné hodnocení odevzdaných domácích úkolů.";"Diskuse s hosty jsou určitě zajímavé, ale měly by se více zaměřit na praktické zvládnutí žánru, v němž je pozvaný host profesionálem.";"kms"
"1934";"JJB622";"Mediální reflexe kontroverzních témat české i evropské politiky a ekonomiky";"Benda,J.";;"2";"4";"2";"1";"1";NULL;NULL;NULL;"1";"2";"2";"3";"1";;"Nepochopila jsem smysl kurzu, v němž vyučující prezentoval své osobní názory na osm politických či ekonomických kauz. Zadání dvou domácích úkolů o rozsahu 10 normostran s termínem odevzdání do 10 kalendářních dnů jsem vnímala jako problematické, ale nakonec nebylo nezvládnutelné. Velmi mi vadilo, že termín odevzdání nedokázal vyučující říct přímo na přednášce, ale doporučil ho konzultovat s administrátorkou studia.Značně nespokojena jsem se zadáním zkouškové práce: rozsah 20 normostran je v porovnání s jinými předměty velký, termín odevzdání do 13 kalendářních dnů se mi v průběhu zkouškového období zdá příliš krátký, i vzhledem k tomu, že většina studentů kombinovaného studia má i jiné povinnosti kromě studia. Nechápu, proč byla práce zadána až v průběhu zkouškového období, a to až v polovině jeho druhého týdne, tedy v období, kdy se studenti nejvíce učí na zkoušky. Dále jsem byla nespokojena s hodnocením odevzdaných prací. Hodnocení \" Vaše práce byla/nebyla přijata\" mi přijde nedostatečné vzhledem k tomu, kolik úsilí student věnuje vytvoření práce o rozsahu 10 normostran.Argument, že vyučující je externista, ho dle mého názoru nezbavuje povinnosti jasně a včas specifikovat podmínky nutné ke získání klasifikovaného zápočtu.";"kms"
"1935";"JJB604";"Metody výzkumu médií";"Remr Jiří";;"4";"3";"3";"3";"4";NULL;NULL;NULL;"1";"4";"3";"4";"4";"Výklad vyučujícím.";"Specifikaci hodnocení domácích prací a zkouškového testu - zcela chybělo.";"kms"
"1936";"JJB605";"Novodobá historie médií";"Bednařík,P.,Končelík,J.";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"4";"2";"3";"5";"Poutavé a zajímavé přednášky.";;"kms"
"1937";"JJM217";"Čtení textů ke studiu médií - Nová média";;"Jirků,J.";"5";"4";NULL;NULL;NULL;"5";"5";"5";"2";"4";"5";"5";"5";"Lidský přístup vyučujícího ke studentům, praktické informace v kruzu, nácvik prezentačních dovedností a zajímavé moderní pojetí kurzu";;"kms"
"1938";"JJB603";"Úvod do studia médií II.";"Jirák,J.,Nečas,V.";;"3";"4";"3";"4";"5";NULL;NULL;NULL;"1";"5";"2";"4";"5";"Uvedení praktických příkladů pro prezentované teorie během přednášek.";"Systematičnost pednášek.";"kms"
"1939";"JJM343";"Interkulturní komunikace";"Soukup,M.";;"5";NULL;"5";"5";"5";NULL;NULL;NULL;NULL;"5";"5";"5";"5";"Jeden z nejlepších předmětů, ne-li nejlepší za dobu mého studia na FSV (studuji 5. rokem). Bravurní prezentační skills přednášejícího doplněné o zajímavě přednášenou látku, celkově mě bavila interaktivita kurzu, praktické ověřování postojů na konkrétních příkladech a cvičení. Vyučující nás nenásilnou formou nustil se nad věcmi, postoji a hodnotami zamýšlet. Naše fakulta a obecně české školství potřebuje více pdoobných předmětů (a pedagogů!), jež vedou studenty k tomu, aby se zamysleli nad svými hodnotami, postoji a nad aktuální krizí hodnot, kterou naše společnost prochází. Děkuji za tento předmět a budu ho aktivně doporučovat dál. ";"Uvažuji nad tím, jak zařídit, aby byl podobný kurz povinným předmětem pro všechny studenty, jelikož ve studentech rozvíjí základní předpoklady k tomu, aby mohli dlouhodobě přispívat k rozvoji společnosti - a o tom celé vysokoškolské studium je, nebo ne? ";"kms"
"1940";"JPB226";"Československý politický systém II";"Švec,K.";;"4";"5";"4";"4";"2";NULL;NULL;NULL;"1";"3";"3";"3";"2";;;"kp"
"1941";"JPB255";"Politická věda ve 20. století: geneze a proměny oboru II";;"Vimmr,M.";"5";"4";NULL;NULL;NULL;"5";"5";"5";"1";"4";"4";"4";"5";;;"kp"
"1942";"JEB002";"Bachelor´s Thesis Seminar II";;"Cahlík,T.,Červinka,M.,Chytilová,J.";"5";"5";NULL;NULL;NULL;"5";"5";"5";"5";"5";"5";"5";"5";"Nejlepší kurz na IESu. :-D A tak to máme rádi. (Já jsem velmi pro humor, dokonce jsem o tom napsal řadu textů.)";"Navrhoval bych kurz jako celoroční od odevzdání proposalu. Průběžné kontroly jsou docela fajn, aby se člověk donutil psát to průběžně a nenechával to na poslední chvíli. ;-)";"ies"
"1943";"NMMA704";"Matematika 4";"Bárta,T.";;"5";"5";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"4";"5";"Mám srovnání s loňskem a Bárta je rozhodně mnohem lepší přednášející pro tenhle kurz, než Vlasák. Je vidět, že diferenciální rovnice jsou jeho oblíbené téma a dokáže je zajímavě a srozumitelně vysvětlovat. Takže jsem najednou měl mnohem lepší představu, k čemu jsou vlastně dobré ty složitě vypadající věty jako opouštění kompaktu nebo spojitá závislost. Zároveň bych chtěl ocenit otevřený přístup v písemkách, kdy nám bylo řečeno, které úlohy jsou obtížné či pracné, a které naopak relativně zvládnutelné.";"Nic moc mě nenapadá, snad jen i do budoucna dobře volit přednášející.";"ies"
"1944";"NMMA704";"Matematika 4";;"Kurka,O.";"5";"5";NULL;NULL;NULL;"4";"5";"5";"1";"5";"5";"4";"5";;;"ies"
"1945";"JJB143";"Žurnalistika a feminismus";"Krobová,T.,Osvaldová,B.";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"2";"5";"4";"5";"5";"Profesionální přístup vyučující Mgr. Krobové. Účast hostů na přednáškách.";;"kz"
"1946";"JSM437";"Civil Society in Europe";"Frič Pavol";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"2";"5";NULL;"5";"5";;;"kvsp"
"1947";"JSM561";"Výzkumné kolokvium";;"Grygar Jakub,Hájek Martin,Spalová,B.";"5";"3";NULL;NULL;NULL;"4";"4";"3";NULL;"4";"5";"4";"4";;;"ks"
"1948";"JSM012";"Politická sociologie";"Císař,O.";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"5";NULL;"5";"5";;;"ks"
"1949";"JLB010";"Angličtina pro žur. a masovou komunikaci II";;"Prošková,A.";"5";"4";NULL;NULL;NULL;"5";"5";"5";"1";"5";"5";"5";"5";"Mgr. Prošková je vynikající pedagožkou. Na každý seminář se důkladně připravuje a dokáže nadchnout všechny své studenty. Nejvíce oceňuji její odbornost a přístup ke studentům.";;"kjp"
"1950";"JSM553";"Sociologická analýza současné společnosti";"Císař,O.";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"5";NULL;"5";"5";;;"ks"
"1951";"JMB034";"Dějiny Kanady";"Fiřtová Magdalena";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"kas"
"1952";"JJB270";"Dějiny a teorie marketingové komunikace";"Klimeš,D.";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"2";"5";"3";"5";"5";;;"kmkpr"
"1953";"JJB506";"Identita a komunikace v současné společnosti";"Hofmannová,J.";;"1";"2";"5";"1";"1";NULL;NULL;NULL;"3";"1";"1";"1";"1";;;"kmkpr"
"1954";"JJB210";"Kulturní kořeny moderní společnosti";"Halada, J.";;"3";"5";"5";"5";"3";NULL;NULL;NULL;"1";"5";"5";"5";"3";;;"kmkpr"
"1955";"JJB048";"Digitální fotožurnalismus";;"Láb,F.";"5";"4";NULL;NULL;NULL;"5";"5";"5";"1";"5";"5";"5";"5";"Odbornost vyučujícího.";;"kz"
"1956";"JJB224";"Psychologie marketingové komunikace";"Vranka,M.";;"1";"3";"5";"1";"1";NULL;NULL;NULL;"1";"1";"1";"1";"1";;;"kmkpr"
"1957";"JJB404";"Strategický management and marketing";"Koudelková,P.";;"5";"5";"5";"5";"5";NULL;NULL;NULL;"2";"5";"5";"5";"4";;;"kmkpr"
"1958";"JJB250";"Úvod do studia českého jazyka II";"Klabíková Rábová,T.";;"5";"5";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";"Všechno, paní Klabíková Rábová je skvělá vyučující. Nikdy mě český jazyk nebavil tak jako s ní. Děkuji!";;"kmkpr"
"1959";"JJB059";"Kritika v médiích - televizní";"Novotný D.J.";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";"Možnost samostatné tvůrčí práce a její následné evaluace pedagogem. Osobní přístup vyučujícího.";;"kz"
"1960";"JJB250";"Úvod do studia českého jazyka II";;"Klabíková Rábová,T.";"5";"5";NULL;NULL;NULL;"5";"5";"5";"1";"5";"5";"5";"5";;;"kmkpr"
"1961";"JJB058";"Odvětvové zpravodajství - zahraniční";"Vodička,M.";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"5";"4";"5";"5";"Přístup vyučujícího ke studentům. Možnost diskuse.";;"kz"
"1962";"JJB140";"Základy nakladatelské teorie a praxe";"Halada, J.";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"5";"4";"5";"5";"Odbornost vyučujícího a jeho pedagogické schopnosti.";;"kz"
"1963";"JJB055";"Tvůrčí dílny tisk I - tvůrčí psaní";"Novotný D.J.";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"kz"
"1964";"JJB043";"Vedení tisk. konferencí a tiskoví mluvčí";"Šimoník,D.,Osvaldová,B.";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"kz"
"1965";"JJB135";"Filmový seminář";;"Šobr, M.";"5";"3";NULL;NULL;NULL;"5";"5";"5";"1";"4";"4";"4";"5";;;"kz"
"1966";"JJB152";"Novinář a menšinová témata";"Němcová Tejkalová,A.,Láb,F.";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";"Možnost samostatné práce na žurnalistickém projektu. Odbornost vyučujících a jejich přístup ke studentům.";;"kz"
"1967";"JJB152";"Novinář a menšinová témata";;"Láb,F.,Němcová Tejkalová,A.";NULL;NULL;NULL;NULL;NULL;"5";"5";"5";NULL;NULL;NULL;NULL;NULL;;;"kz"
"1968";"JJB224";"Psychologie marketingové komunikace";"Vranka,M.";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"kmkpr"
"1969";"JJB132";"Kreativita v jazyce";;"Šoltys,O.";"5";"3";NULL;NULL;NULL;"5";"5";"5";"1";"5";"5";"4";"5";;;"kz"
"1970";"JJB016";"Česká literatura II";;"Čeňková,J.";"5";"4";NULL;NULL;NULL;"5";"5";"5";"1";"5";"5";"5";"5";"Přístup vyučující ke studentům.";;"kz"
"1971";"JJB039";"Tvůrčí dílny tisk II - komentář a feature";"Klimeš,D.";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";"Odbornost vyučujícího a jeho přístup ke studentům.";;"kz"
"1972";"JJB011";"Úvod do etiky žurnalistické práce";"Moravec, V.";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";"Pedagogické schopnosti vyučujícího a jeho osobní zaujetí pro výuku. ";;"kz"
"1973";"JJB246";"Úvod do filosofie";"Hladík,R.";;"5";"5";"5";"5";"5";NULL;NULL;NULL;"1";"5";"4";"5";"5";;;"kmkpr"
"1974";"JJB044";"Zásady správného mluvení";"Röhrich,A.";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";"Přístup vyučujícího ke studentům.";;"kz"
"1975";"JJB042";"Zpravodajské agentury";;"Trunečková Ludmila";"5";"4";NULL;NULL;NULL;"5";"5";"5";"1";"5";"5";"5";"5";"Odbornost PhDr. Trunečkové a její přístup ke studentům. Účast hostů z praxe na seminářích.";;"kz"
"1976";"JLB008";"Angličtina pro IMS II";;"Stružková,I.";"4";"3";NULL;NULL;NULL;"5";"5";"4";"1";"3";"4";"2";"4";"Dynamické a strukturované vedení hodiny, několik různých aktivit, důraz na slovní zásobu spojenou s oborem studia";"Strávit méně času nad teorií akademické angličtiny (i když je potřeba)...spíše více cvičit její užívání";"kjp"
"1977";"JMB009";"Dějiny německy mluvících zemí";"Kučera Jaroslav,Nigrin,T.";;"5";"4";"5";"4";"5";NULL;NULL;NULL;"2";"5";"1";"5";"5";"Jedna z nejlepších přednášek bakalářského stupně IMS, zejména díky pedagogicým dovednostem přednášejícího. Prezentace jako opora. ";"Více informací v prezentacích + jejich přítomnost v SIS.";"knrs"
"1978";"JMB017";"Dějiny USA";"Raková Svatava,Sehnálková,J.";;"4";"4";"4";"5";"5";NULL;NULL;NULL;"2";"5";"1";"5";"5";"Velmi zajímavé přednášky Mgr. Sehnálkové, prezentace jako opora, handouty...";"Prof. Raková by mohla lépe strukturovat svůj výklad, ale i tak byly její přednášky dobré. ";"kas"
"1979";"JMB131";"Diplomatický protokol";"Lexa,M.";;"4";"2";"3";"4";"4";NULL;NULL;NULL;"1";"4";"1";"3";"4";"Historky z vlastního života, zpestření v podobě donesených vlastních materiálů";"Méně textu v prezentacích, aby přednáška nebyla jen čtení textu.";"knrs"
"1980";"JMB131";"Diplomatický protokol";;"Lexa,M.";"3";"2";NULL;NULL;NULL;"3";"4";"4";"1";"4";"1";"4";"4";"Zajímavé historky. ";"Větší prostor pro diskuzi.";"knrs"
"1981";"JMB029";"Evropská integrace";"Váška Jan,Kasáková Zuzana";;"4";"5";"5";"5";"5";NULL;NULL;NULL;"2";"5";"1";"5";"5";"Prezentace jako opora a jejich přítomnost v SIS. ";"Strávit více času na ne tak snadno dohledatelných tématech (bezpečnostní integrace, východní rozšíření) na úkor \"obecných\" věcí (historický vývoj integrace)";"kzs"
"1982";"JMB029";"Evropská integrace";;"Váška Jan";"5";"5";NULL;NULL;NULL;"5";"5";"5";"2";"5";"3";"5";"5";"Systém referátů, s důrazem na národní pespektivy (dobře doplňuje přednášku), struktura semináře (aktualita, referát, diskuze). Zajímavá četba. ";"Součástí by nemusely být texty - myslím, že bychom si texty přečetli i tak, jelikož jsou zajímavé :) ";"kzs"
"1983";"JMB020";"Seminář k aktualitám A";;"Kucer,M.";"5";"4";NULL;NULL;NULL;"5";"5";"5";"1";"5";"5";"5";"5";"Jeden z nejlepších seminářů. Velký prostor pro diskuzi, spousta tipů na četbu a možností rozšířit si znalosti v dané problematice. Skvělý přístup ke studentům. Feedback k referátům a písemným pracem.";"Nic.";"krvs"
"1984";"JLB030";"Španělština odborná II";;"Mlýnková Ludmila";"5";"4";NULL;NULL;NULL;"5";"5";"5";"2";"5";"5";"3";"5";"Skvělý přístup ke studentům. Snad nejlepší jazykový kurz na FSV. Struktura hodiny a neskutečný vitalita a nadšení PhDr. Mlýnkové. Handouty, zajímavé články a nutnost z nich vypracovávat resumé (velmi přínosné). Videa, hudba...";"Nic. ";"kjp"
"1985";"JMB219";"Západní Evropa 1989-2010";"Váška Jan";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"2";"5";"3";"5";"5";"Zajímavá témata na referáty (+ možnost vzít si to téma, které nás zajímá), host jako bonus na téma Portugalska, zajímavé komentáře + přesah interpretace i do současnosti.";"Zabývat se ještě více aktuálním vývojem (chápu však, že problémem je čas...)";"kzs"
"1986";"JSB039";"Úvod do vzdělávací politiky";"Mouralová,M.,Veselý,Arnošt";;"4";"3";"5";"5";"4";NULL;NULL;NULL;"2";"4";"4";"4";"5";"líbil se mi systém přednášek";;"kvsp"
"1987";"JPB198";"Úvod do politologie";"Brunclík,M.";;"4";"3";"4";"4";"4";NULL;NULL;NULL;"1";"3";"3";"4";"3";;;"kp"
"1988";"JSB062";"Současná česká společnost";"Tuček,M.";;"4";"4";"5";"5";"4";NULL;NULL;NULL;"2";"4";"5";"4";"5";"obhajoba seminárních prací- možnost diskuse..";;"ks"
"1989";"JJB328";"Sociologie zpravodajství";"Trampota,T.";;"4";"5";"5";"3";"5";NULL;NULL;NULL;"1";"4";"4";"5";"4";;"komunikaci se studenty";"kms"
"1990";"JLB034";"Němčina II";;"Faltýnová,R.";"5";"4";NULL;NULL;NULL;"5";"5";"5";"1";"5";"5";"5";"5";"přístup vyučující, praktické procvičení, materiály..";;"kjp"
"1991";"JSB052";"Kulturní systémy";"Kandert Josef";;"4";"4";"4";"5";"4";NULL;NULL;NULL;"1";"4";"4";"4";"4";;;"ks"
"1992";"JSB008";"Dějiny sociologie II";;"Beránková,P.";"5";"5";NULL;NULL;NULL;"5";"5";"5";"1";"4";"5";"5";"4";"práce s texty, pouštění videí na probírané autory";"nemožnost absence";"ks"
"1993";"JSB008";"Dějiny sociologie II";"Šanderová Jadwiga,Balon Jan";;"4";"5";"5";"5";"4";NULL;NULL;NULL;"1";"5";"3";"5";"4";;;"ks"
"1994";"JSB311";"Antropologie náboženství";"Spalová,B.";;"4";"4";"5";"5";"4";NULL;NULL;NULL;"1";"4";"4";"5";"4";"nejen teorie, ale i praxe";;"ks"
"1995";"JLB002";"Angličtina pro sociology II";;"Klírová,M.";"4";"4";NULL;NULL;NULL;"5";"5";"5";"1";"5";"5";"4";"4";"aktivity v hodinách, individuální plán úkolů";;"kjp"
"1996";"JJM323";"Praktikum práce v public relations";"Dolanský, P.";;"4";"4";"4";"4";"4";NULL;NULL;NULL;"1";"3";"3";"2";"3";;;"kms"
"1997";"JJM327";"Vybrané otázky z dějin médií";"Cebe,J.,Köpplová,B.";;"3";"3";"4";"3";"4";NULL;NULL;NULL;"1";"4";"3";"3";"4";;;"kms"
"1998";"JJM328";"Výzkum médií I";"Křeček,J.";;"3";"4";"3";"4";"3";NULL;NULL;NULL;"1";"3";"3";"3";"2";;;"kms"
"1999";"JSM034";"Advanced Data Analysis in MPlus";"Soukup,P.";;"4";"5";"4";"5";"5";NULL;NULL;NULL;"1";"5";"5";"4";"4";;;"ks"
"2000";"JSM551";"Epistemologie a metodologie společenských věd";"Balon Jan,Jeřábek,H.";;"3";"2";"3";"4";"3";NULL;NULL;NULL;"2";"3";"2";"2";"2";;;"ks"
"2001";"JSM033";"Management sociologických dat a datové archivy";"Krejčí, J.";;"3";"3";"2";"4";"2";NULL;NULL;NULL;"2";"3";"2";"2";"3";;;"ks"
"2002";"JSM553";"Sociologická analýza současné společnosti";"Císař,O.";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"4";"3";"4";"5";;;"ks"
"2003";"JSM406";"Statistics in SPSS";"Petrúšek,I.";;"5";"4";"4";"5";"5";NULL;NULL;NULL;"1";"5";"5";"4";"5";;;"ks"
"2004";"JSM413";"Výzkumné kolokvium A";;"Jeřábek,H.,Tuček,M.";"4";"3";NULL;NULL;NULL;"4";"5";"3";"1";"4";"4";"4";"4";;;"ks"
"2005";"JJB246";"Úvod do filosofie";"Hladík,R.";;"5";"4";"5";"5";"4";NULL;NULL;NULL;"1";"5";"3";"4";"4";;;"kmkpr"
"2006";"JJB234";"Výrazové prostředky marketingové komunikace";"Bezouška, M.";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"kmkpr"
"2007";"JLB046";"Angličtina pro marketing II";;"Cotte,P.";"4";"4";NULL;NULL;NULL;"5";"5";"4";"1";"4";"5";"3";"4";;;"kjp"
"2008";"JJB297";"Marketing módních značek - praxe";;"Koudelková,P.";"3";"3";NULL;NULL;NULL;"4";"4";"3";"2";"4";"5";"4";"3";;;"kmkpr"
"2009";"JJB230";"Politický marketing";"Matušková,A.";;"4";"3";"4";"5";"3";NULL;NULL;NULL;"2";"5";"5";"5";"5";;;"kmkpr"
"2010";"JJB267";"On-line marketing";"Máchová, E.";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"2";"4";"5";"4";"5";;;"kmkpr"
"2011";"JJB001";"Dějiny masových médií I";"Cebe,J.";;"5";"4";"5";"4";"5";NULL;NULL;NULL;"1";"5";"2";"5";"5";"Dobře vedené hodiny. Skvělé prezentace (i obrázky v prezentacích). Dobře přednesená témata doplněná a doplnění dobových souvislostí. Přednes takový, aby si studenti stíhali dělat výpisky (hlavně ti, kteří stále preferují poznámky psané rukou). ";"Přednost zápisu v sisu pro studenty, kteří mají předmět povinný. ";"kms"
"2012";"JEM116";"Applied Econometrics";"Baruník,J.,Baxa,J.,Horváth,R.";;"4";"3";"5";"5";"3";NULL;NULL;NULL;"2";"4";"4";"3";"4";;;"ies"
"2013";"JEM007";"Applied Microeconometrics";"Jurajda,Š.,Korbel,V.,Pertold-Gebická,B.";;"3";"5";"4";"4";"3";NULL;NULL;NULL;"1";"3";"3";"4";"3";;;"ies"
"2014";"JEM007";"Applied Microeconometrics";;"Jurajda,Š.,Korbel,V.,Pertold-Gebická,B.";NULL;NULL;NULL;NULL;NULL;"5";"3";"1";NULL;NULL;NULL;NULL;NULL;;;"ies"
"2015";"JEM174";"Stata for Economists";"Janhuba,R.";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"4";"5";;;"ies"
"2016";"JEM113";"Microeconomics of Banking";"Svačina,D.,Janda Karel";;"4";"5";"4";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"ies"
"2017";"JEM019";"Matematická statistika";"Hlávka,Z.,Hušková,M.";;"2";"5";"2";"3";"4";NULL;NULL;NULL;"1";"2";"1";"2";"3";;"Čerpat látku z jedné učebnice, člověk se musí učit ze spousty zdrojů (velmi formálních - především pro matematiky), což je velmi náročné při našich znalostech statistiky. Látka je přednášena velmi skokovitě aniž by bylo jasné, co je důležité a co ne. I přes vypsané okruhy ke zkoušce stále nevím, do jaké hloubky je třeba látku ovládat. Kladu si otázku, zda je takto teoretický kurz přínosný pro studenty ekonomické teorie, když myšlenky známe a máme celkem zažité z ekonometrie/statistiky, jen se dozvídáme, že ve skutečnosti je vše mnohem komplikovanější ( např. centrální limitní věta nemá jednu formu, ale x formálních podob, kde každá má své jméno). Výsledkem je naprosto nepřínosné memorování vzorců nerozšiřující naše porozumění statistiky/ekonometrie.";"ies"
"2018";"JEB135";"Economics of Global Business";"Semerák,V.";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"ies"
"2019";"JMM530";"European Comparative Politics and Society";"Rovná,L.";;"1";"1";"1";"1";"1";NULL;NULL;NULL;"4";"1";"1";"1";"1";;;"kzs"
"2020";"JSM701";"Government-business interactions";"Witz,P.";;"5";"3";"4";"4";"5";NULL;NULL;NULL;"1";"4";"5";"5";"5";;;"kvsp"
"2021";"JEM159";"International Commercial Dispute Resolution";"Hülle,T.";;"5";"3";"4";"4";"5";NULL;NULL;NULL;"2";"5";"5";"5";"5";;;"ies"
"2022";"JEM165";"International Political Economy - IEPS";"Benáček,V.,Paulus,M.";;"3";"4";"3";"3";"3";NULL;NULL;NULL;"1";"3";"5";"5";"3";;;"ies"
